obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-09-01	SERRAI	3	11.75	2025-09-01	3	11.7729
606	2025-09-02	SERRAI	3	13.25	2025-09-02	3	13.0338
606	2025-09-03	SERRAI	3	14.95	2025-09-03	3	14.0788
606	2025-09-04	SERRAI	3	16.15	2025-09-04	3	16.3842
606	2025-09-05	SERRAI	3	13.25	2025-09-05	3	13.4491
606	2025-09-06	SERRAI	3	12.45	2025-09-06	3	11.4471
606	2025-09-07	SERRAI	3	13.25	2025-09-07	3	14.2727
606	2025-09-08	SERRAI	3	12.25	2025-09-08	3	12.6044
606	2025-09-09	SERRAI	3	14.15	2025-09-09	3	12.4781
606	2025-09-10	SERRAI	3	14.25	2025-09-10	3	14.3476
606	2025-09-11	SERRAI	3	15.45	2025-09-11	3	14.9574
606	2025-09-12	SERRAI	3	14.65	2025-09-12	3	14.8188
606	2025-09-13	SERRAI	3	14.95	2025-09-13	3	15.3768
606	2025-09-14	SERRAI	3	17.15	2025-09-14	3	17.2662
606	2025-09-15	SERRAI	3	17.95	2025-09-15	3	16.8181
606	2025-09-16	SERRAI	3	16.45	2025-09-16	3	15.7126
606	2025-09-17	SERRAI	3	14.45	2025-09-17	3	15.0429
606	2025-09-18	SERRAI	3	5.45	2025-09-18	3	7.57291
606	2025-09-19	SERRAI	3	7.75	2025-09-19	3	7.05023
606	2025-09-20	SERRAI	3	9.25	2025-09-20	3	9.19474
606	2025-09-21	SERRAI	3	9.95	2025-09-21	3	10.0461
606	2025-09-22	SERRAI	3	12.95	2025-09-22	3	12.2879
606	2025-09-23	SERRAI	3	10.25	2025-09-23	3	10.7617
606	2025-09-24	SERRAI	3	12.75	2025-09-24	3	12.683
606	2025-09-25	SERRAI	3	13.75	2025-09-25	3	14.0644
606	2025-09-26	SERRAI	3	12.65	2025-09-26	3	15.436
606	2025-09-27	SERRAI	3	6.95	2025-09-27	3	10.3273
606	2025-09-28	SERRAI	3	8.75	2025-09-28	3	10.4855
606	2025-09-29	SERRAI	3	13.75	2025-09-29	3	13.0236
606	2025-09-30	SERRAI	3	12.75	2025-09-30	3	12.864
613	2025-09-03	FLORINA	3	10.95	2025-09-03	3	10.6657
613	2025-09-07	FLORINA	3	9.75	2025-09-07	3	9.00607
613	2025-09-08	FLORINA	3	9.75	2025-09-08	3	6.10631
613	2025-09-09	FLORINA	3	12.25	2025-09-09	3	11.15
613	2025-09-11	FLORINA	3	14.45	2025-09-11	3	13.2328
613	2025-09-13	FLORINA	3	10.25	2025-09-13	3	11.6775
613	2025-09-14	FLORINA	3	15.95	2025-09-14	3	13.8853
613	2025-09-15	FLORINA	3	12.75	2025-09-15	3	12.7263
613	2025-09-16	FLORINA	3	10.25	2025-09-16	3	8.47721
613	2025-09-17	FLORINA	3	11.25	2025-09-17	3	10.1474
613	2025-09-18	FLORINA	3	5.25	2025-09-18	3	3.98795
613	2025-09-19	FLORINA	3	4.65	2025-09-19	3	3.36957
613	2025-09-20	FLORINA	3	7.25	2025-09-20	3	8.58341
613	2025-09-21	FLORINA	3	8.65	2025-09-21	3	8.12425
613	2025-09-22	FLORINA	3	8.25	2025-09-22	3	9.41875
613	2025-09-23	FLORINA	3	9.25	2025-09-23	3	9.10155
613	2025-09-24	FLORINA	3	6.75	2025-09-24	3	7.68398
613	2025-09-25	FLORINA	3	10.25	2025-09-25	3	8.7294
613	2025-09-26	FLORINA	3	15.25	2025-09-26	3	13.2455
613	2025-09-27	FLORINA	3	13.65	2025-09-27	3	12.3283
613	2025-09-28	FLORINA	3	12.25	2025-09-28	3	10.6525
622	2025-09-01	THESSALONIKI (AIRPORT)	3	12.25	2025-09-01	3	14.7816
622	2025-09-02	THESSALONIKI (AIRPORT)	3	12.65	2025-09-02	3	15.0866
622	2025-09-03	THESSALONIKI (AIRPORT)	3	12.45	2025-09-03	3	14.2575
622	2025-09-04	THESSALONIKI (AIRPORT)	3	16.65	2025-09-04	3	16.7865
622	2025-09-05	THESSALONIKI (AIRPORT)	3	18.65	2025-09-05	3	15.2528
622	2025-09-06	THESSALONIKI (AIRPORT)	3	12.65	2025-09-06	3	15.3348
622	2025-09-07	THESSALONIKI (AIRPORT)	3	14.45	2025-09-07	3	16.2346
622	2025-09-08	THESSALONIKI (AIRPORT)	3	12.45	2025-09-08	3	15.1073
622	2025-09-09	THESSALONIKI (AIRPORT)	3	12.75	2025-09-09	3	14.1793
622	2025-09-10	THESSALONIKI (AIRPORT)	3	12.45	2025-09-10	3	12.2675
622	2025-09-11	THESSALONIKI (AIRPORT)	3	11.25	2025-09-11	3	13.8324
622	2025-09-12	THESSALONIKI (AIRPORT)	3	15.15	2025-09-12	3	17.8617
622	2025-09-13	THESSALONIKI (AIRPORT)	3	14.45	2025-09-13	3	16.8445
622	2025-09-14	THESSALONIKI (AIRPORT)	3	18.95	2025-09-14	3	19.4703
622	2025-09-15	THESSALONIKI (AIRPORT)	3	17.95	2025-09-15	3	19.3161
622	2025-09-16	THESSALONIKI (AIRPORT)	3	17.25	2025-09-16	3	17.4167
622	2025-09-17	THESSALONIKI (AIRPORT)	3	15.15	2025-09-17	3	15.8456
622	2025-09-18	THESSALONIKI (AIRPORT)	3	6.65	2025-09-18	3	7.55435
622	2025-09-19	THESSALONIKI (AIRPORT)	3	6.15	2025-09-19	3	10.2094
622	2025-09-20	THESSALONIKI (AIRPORT)	3	9.65	2025-09-20	3	8.65763
622	2025-09-21	THESSALONIKI (AIRPORT)	3	9.15	2025-09-21	3	12.4485
622	2025-09-22	THESSALONIKI (AIRPORT)	3	12.75	2025-09-22	3	13.2293
622	2025-09-23	THESSALONIKI (AIRPORT)	3	11.25	2025-09-23	3	12.3359
622	2025-09-24	THESSALONIKI (AIRPORT)	3	14.15	2025-09-24	3	14.3051
622	2025-09-25	THESSALONIKI (AIRPORT)	3	13.95	2025-09-25	3	14.4521
622	2025-09-26	THESSALONIKI (AIRPORT)	3	11.75	2025-09-26	3	16.0405
622	2025-09-27	THESSALONIKI (AIRPORT)	3	8.95	2025-09-27	3	12.4162
622	2025-09-28	THESSALONIKI (AIRPORT)	3	10.25	2025-09-28	3	12.4152
622	2025-09-29	THESSALONIKI (AIRPORT)	3	15.25	2025-09-29	3	13.0461
622	2025-09-30	THESSALONIKI (AIRPORT)	3	13.45	2025-09-30	3	11.117
624	2025-09-12	CHRYSOPOULI (AIRPORT)	3	16.95	2025-09-12	3	16.6186
624	2025-09-26	CHRYSOPOULI (AIRPORT)	3	12.75	2025-09-26	3	12.2084
624	2025-09-27	CHRYSOPOULI (AIRPORT)	3	8.25	2025-09-27	3	7.84296
624	2025-09-28	CHRYSOPOULI (AIRPORT)	3	7.95	2025-09-28	3	8.70619
624	2025-09-29	CHRYSOPOULI (AIRPORT)	3	13.95	2025-09-29	3	12.2209
624	2025-09-30	CHRYSOPOULI (AIRPORT)	3	14.15	2025-09-30	3	11.698
627	2025-09-01	ALEXANDROUPOLI (AIRPORT)	3	15.45	2025-09-01	3	15.3559
627	2025-09-02	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-02	3	16.7965
627	2025-09-03	ALEXANDROUPOLI (AIRPORT)	3	14.75	2025-09-03	3	17.5993
627	2025-09-04	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-04	3	15.5453
627	2025-09-05	ALEXANDROUPOLI (AIRPORT)	3	16.75	2025-09-05	3	17.7665
627	2025-09-06	ALEXANDROUPOLI (AIRPORT)	3	16.45	2025-09-06	3	16.5799
627	2025-09-07	ALEXANDROUPOLI (AIRPORT)	3	14.65	2025-09-07	3	16.7922
627	2025-09-08	ALEXANDROUPOLI (AIRPORT)	3	12.95	2025-09-08	3	15.6688
627	2025-09-09	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-09	3	14.2613
627	2025-09-10	ALEXANDROUPOLI (AIRPORT)	3	11.95	2025-09-10	3	16.2597
627	2025-09-11	ALEXANDROUPOLI (AIRPORT)	3	12.75	2025-09-11	3	15.1713
627	2025-09-12	ALEXANDROUPOLI (AIRPORT)	3	14.45	2025-09-12	3	17.5766
627	2025-09-13	ALEXANDROUPOLI (AIRPORT)	3	15.95	2025-09-13	3	17.9578
627	2025-09-14	ALEXANDROUPOLI (AIRPORT)	3	12.45	2025-09-14	3	14.9937
627	2025-09-15	ALEXANDROUPOLI (AIRPORT)	3	13.25	2025-09-15	3	13.5339
627	2025-09-16	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-16	3	13.4313
627	2025-09-17	ALEXANDROUPOLI (AIRPORT)	3	11.75	2025-09-17	3	16.3036
627	2025-09-18	ALEXANDROUPOLI (AIRPORT)	3	9.45	2025-09-18	3	11.904
627	2025-09-19	ALEXANDROUPOLI (AIRPORT)	3	9.15	2025-09-19	3	8.37836
627	2025-09-20	ALEXANDROUPOLI (AIRPORT)	3	4.25	2025-09-20	3	10.31
627	2025-09-21	ALEXANDROUPOLI (AIRPORT)	3	13.25	2025-09-21	3	13.6086
627	2025-09-22	ALEXANDROUPOLI (AIRPORT)	3	12.65	2025-09-22	3	13.3445
627	2025-09-23	ALEXANDROUPOLI (AIRPORT)	3	14.25	2025-09-23	3	13.8984
627	2025-09-24	ALEXANDROUPOLI (AIRPORT)	3	9.15	2025-09-24	3	13.559
627	2025-09-25	ALEXANDROUPOLI (AIRPORT)	3	13.45	2025-09-25	3	13.6972
627	2025-09-26	ALEXANDROUPOLI (AIRPORT)	3	14.75	2025-09-26	3	13.9692
627	2025-09-27	ALEXANDROUPOLI (AIRPORT)	3	9.15	2025-09-27	3	9.34491
627	2025-09-28	ALEXANDROUPOLI (AIRPORT)	3	8.25	2025-09-28	3	9.50795
627	2025-09-29	ALEXANDROUPOLI (AIRPORT)	3	12.75	2025-09-29	3	11.9699
627	2025-09-30	ALEXANDROUPOLI (AIRPORT)	3	9.15	2025-09-30	3	12.3894
632	2025-09-01	KOZANI (AIRPORT)	3	8.45	2025-09-01	3	11.2611
632	2025-09-02	KOZANI (AIRPORT)	3	6.65	2025-09-02	3	9.8942
632	2025-09-03	KOZANI (AIRPORT)	3	7.95	2025-09-03	3	11.6198
632	2025-09-04	KOZANI (AIRPORT)	3	13.45	2025-09-04	3	13.5951
632	2025-09-05	KOZANI (AIRPORT)	3	13.45	2025-09-05	3	13.7216
632	2025-09-06	KOZANI (AIRPORT)	3	10.95	2025-09-06	3	11.7918
632	2025-09-07	KOZANI (AIRPORT)	3	14.65	2025-09-07	3	9.13791
632	2025-09-08	KOZANI (AIRPORT)	3	7.95	2025-09-08	3	10.4247
632	2025-09-09	KOZANI (AIRPORT)	3	9.45	2025-09-09	3	11.0934
632	2025-09-10	KOZANI (AIRPORT)	3	12.75	2025-09-10	3	10.5771
632	2025-09-11	KOZANI (AIRPORT)	3	12.95	2025-09-11	3	11.7885
632	2025-09-12	KOZANI (AIRPORT)	3	9.95	2025-09-12	3	12.7162
632	2025-09-13	KOZANI (AIRPORT)	3	8.25	2025-09-13	3	11.6922
632	2025-09-14	KOZANI (AIRPORT)	3	13.25	2025-09-14	3	13.6998
632	2025-09-15	KOZANI (AIRPORT)	3	14.75	2025-09-15	3	14.2605
632	2025-09-16	KOZANI (AIRPORT)	3	8.15	2025-09-16	3	11.359
632	2025-09-17	KOZANI (AIRPORT)	3	11.75	2025-09-17	3	12.7616
