obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	0	13.25	2025-10-01	0	12.7892
606	2025-10-02	SERRAI	0	10.75	2025-10-02	0	10.8858
606	2025-10-03	SERRAI	0	11.45	2025-10-03	0	12.869
606	2025-10-04	SERRAI	0	6.25	2025-10-04	0	4.22047
606	2025-10-05	SERRAI	0	5.45	2025-10-05	0	4.92081
606	2025-10-06	SERRAI	0	11.45	2025-10-06	0	7.46719
606	2025-10-07	SERRAI	0	10.65	2025-10-07	0	10.2904
606	2025-10-08	SERRAI	0	5.75	2025-10-08	0	7.99625
606	2025-10-09	SERRAI	0	7.25	2025-10-09	0	7.2836
606	2025-10-10	SERRAI	0	6.75	2025-10-10	0	5.79508
606	2025-10-11	SERRAI	0	7.25	2025-10-11	0	8.25699
606	2025-10-12	SERRAI	0	6.65	2025-10-12	0	6.03849
606	2025-10-13	SERRAI	0	7.75	2025-10-13	0	8.0568
606	2025-10-14	SERRAI	0	7.95	2025-10-14	0	7.33633
606	2025-10-15	SERRAI	0	6.75	2025-10-15	0	7.59537
606	2025-10-16	SERRAI	0	9.95	2025-10-16	0	9.57218
606	2025-10-17	SERRAI	0	8.15	2025-10-17	0	8.34049
606	2025-10-18	SERRAI	0	13.45	2025-10-18	0	12.6098
606	2025-10-19	SERRAI	0	11.95	2025-10-19	0	11.3771
606	2025-10-20	SERRAI	0	7.45	2025-10-20	0	10.7602
606	2025-10-21	SERRAI	0	12.45	2025-10-21	0	9.642
606	2025-10-22	SERRAI	0	10.65	2025-10-22	0	10.4483
606	2025-10-23	SERRAI	0	13.65	2025-10-23	0	12.5878
606	2025-10-24	SERRAI	0	15.15	2025-10-24	0	13.7638
606	2025-10-27	SERRAI	0	10.25	2025-10-27	0	11.438
606	2025-10-28	SERRAI	0	9.25	2025-10-28	0	7.4318
606	2025-10-29	SERRAI	0	4.75	2025-10-29	0	3.34171
606	2025-10-30	SERRAI	0	4.95	2025-10-30	0	4.48109
606	2025-10-31	SERRAI	0	7.15	2025-10-31	0	6.34166
613	2025-10-01	FLORINA	0	8.45	2025-10-01	0	7.22184
613	2025-10-04	FLORINA	0	1.95	2025-10-04	0	-0.00218201
613	2025-10-06	FLORINA	0	9.95	2025-10-06	0	9.99551
613	2025-10-07	FLORINA	0	6.45	2025-10-07	0	3.16056
613	2025-10-08	FLORINA	0	7.15	2025-10-08	0	4.25894
613	2025-10-09	FLORINA	0	7.65	2025-10-09	0	4.30851
613	2025-10-11	FLORINA	0	10.45	2025-10-11	0	6.75699
613	2025-10-12	FLORINA	0	6.65	2025-10-12	0	4.48575
613	2025-10-14	FLORINA	0	8.25	2025-10-14	0	4.24161
613	2025-10-16	FLORINA	0	9.45	2025-10-16	0	8.19522
613	2025-10-17	FLORINA	0	9.75	2025-10-17	0	8.39225
613	2025-10-18	FLORINA	0	10.95	2025-10-18	0	9.29922
613	2025-10-19	FLORINA	0	11.45	2025-10-19	0	9.44353
613	2025-10-21	FLORINA	0	11.25	2025-10-21	0	9.51798
613	2025-10-22	FLORINA	0	11.95	2025-10-22	0	9.88193
613	2025-10-24	FLORINA	0	11.45	2025-10-24	0	10.8507
613	2025-10-25	FLORINA	0	6.45	2025-10-25	0	5.03287
613	2025-10-26	FLORINA	0	6.25	2025-10-26	0	5.37393
613	2025-10-27	FLORINA	0	11.45	2025-10-27	0	11.0806
613	2025-10-28	FLORINA	0	5.75	2025-10-28	0	5.25992
622	2025-10-01	THESSALONIKI (AIRPORT)	0	16.95	2025-10-01	0	15.2941
622	2025-10-02	THESSALONIKI (AIRPORT)	0	14.65	2025-10-02	0	14.2578
622	2025-10-03	THESSALONIKI (AIRPORT)	0	11.65	2025-10-03	0	8.99596
622	2025-10-04	THESSALONIKI (AIRPORT)	0	3.95	2025-10-04	0	4.23805
622	2025-10-05	THESSALONIKI (AIRPORT)	0	5.75	2025-10-05	0	4.6171
622	2025-10-06	THESSALONIKI (AIRPORT)	0	11.15	2025-10-06	0	13.4369
622	2025-10-07	THESSALONIKI (AIRPORT)	0	8.45	2025-10-07	0	7.92325
622	2025-10-08	THESSALONIKI (AIRPORT)	0	7.95	2025-10-08	0	8.65641
622	2025-10-09	THESSALONIKI (AIRPORT)	0	8.25	2025-10-09	0	6.86563
622	2025-10-10	THESSALONIKI (AIRPORT)	0	8.95	2025-10-10	0	7.23746
622	2025-10-11	THESSALONIKI (AIRPORT)	0	9.25	2025-10-11	0	8.40836
622	2025-10-12	THESSALONIKI (AIRPORT)	0	6.45	2025-10-12	0	7.16934
622	2025-10-13	THESSALONIKI (AIRPORT)	0	7.65	2025-10-13	0	7.67887
622	2025-10-14	THESSALONIKI (AIRPORT)	0	6.25	2025-10-14	0	6.72403
622	2025-10-15	THESSALONIKI (AIRPORT)	0	6.95	2025-10-15	0	7.92349
622	2025-10-16	THESSALONIKI (AIRPORT)	0	10.25	2025-10-16	0	11.372
622	2025-10-17	THESSALONIKI (AIRPORT)	0	10.45	2025-10-17	0	11.4098
622	2025-10-18	THESSALONIKI (AIRPORT)	0	14.95	2025-10-18	0	13.7016
622	2025-10-19	THESSALONIKI (AIRPORT)	0	11.95	2025-10-19	0	12.3049
622	2025-10-20	THESSALONIKI (AIRPORT)	0	10.95	2025-10-20	0	12.349
622	2025-10-21	THESSALONIKI (AIRPORT)	0	12.75	2025-10-21	0	11.1088
622	2025-10-22	THESSALONIKI (AIRPORT)	0	12.95	2025-10-22	0	12.8546
622	2025-10-23	THESSALONIKI (AIRPORT)	0	13.45	2025-10-23	0	14.6523
622	2025-10-24	THESSALONIKI (AIRPORT)	0	15.95	2025-10-24	0	15.672
622	2025-10-25	THESSALONIKI (AIRPORT)	0	8.25	2025-10-25	0	8.09732
622	2025-10-26	THESSALONIKI (AIRPORT)	0	7.45	2025-10-26	0	8.14737
622	2025-10-27	THESSALONIKI (AIRPORT)	0	13.45	2025-10-27	0	14.9078
622	2025-10-28	THESSALONIKI (AIRPORT)	0	11.25	2025-10-28	0	8.84879
622	2025-10-29	THESSALONIKI (AIRPORT)	0	7.65	2025-10-29	0	5.67081
622	2025-10-30	THESSALONIKI (AIRPORT)	0	9.95	2025-10-30	0	8.39125
622	2025-10-31	THESSALONIKI (AIRPORT)	0	12.95	2025-10-31	0	11.4921
627	2025-10-01	ALEXANDROUPOLI (AIRPORT)	0	9.95	2025-10-01	0	6.96988
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-02	0	8.63673
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	15.95	2025-10-03	0	15.0965
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-04	0	11.366
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	6.95	2025-10-05	0	8.53214
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	13.25	2025-10-06	0	13.0209
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	11.75	2025-10-07	0	10.7709
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	10.25	2025-10-08	0	7.87906
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	11.95	2025-10-09	0	11.9037
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-10	0	10.4748
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-11	0	11.0988
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	4.75	2025-10-12	0	7.96817
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	10.75	2025-10-13	0	9.45426
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	11.25	2025-10-14	0	8.54727
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	11.15	2025-10-15	0	9.85904
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	10.65	2025-10-16	0	9.2919
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	9.15	2025-10-17	0	8.68521
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	13.65	2025-10-18	0	13.0512
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	13.45	2025-10-19	0	14.0256
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	8.65	2025-10-20	0	5.25821
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	6.75	2025-10-21	0	8.27774
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	6.45	2025-10-22	0	8.0079
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	13.65	2025-10-23	0	15.2401
