obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	icon_dates	icon_td_table_h	icon_td_table
606	2025-10-01	SERRAI	9	13.95	2025-10-01	9	11.214
606	2025-10-02	SERRAI	9	13.65	2025-10-02	9	11.9436
606	2025-10-03	SERRAI	9	10.15	2025-10-03	9	9.17827
606	2025-10-04	SERRAI	9	7.25	2025-10-04	9	6.84538
606	2025-10-05	SERRAI	9	7.15	2025-10-05	9	7.38785
606	2025-10-06	SERRAI	9	13.45	2025-10-06	9	12.0138
606	2025-10-07	SERRAI	9	7.25	2025-10-07	9	10.3001
606	2025-10-08	SERRAI	9	6.95	2025-10-08	9	8.88956
606	2025-10-09	SERRAI	9	7.45	2025-10-09	9	10.4423
606	2025-10-10	SERRAI	9	8.45	2025-10-10	9	10.0327
606	2025-10-11	SERRAI	9	7.75	2025-10-11	9	8.75821
606	2025-10-12	SERRAI	9	8.95	2025-10-12	9	9.84985
606	2025-10-13	SERRAI	9	9.25	2025-10-13	9	10.7043
606	2025-10-14	SERRAI	9	9.75	2025-10-14	9	10.1197
606	2025-10-15	SERRAI	9	10.25	2025-10-15	9	10.0795
606	2025-10-16	SERRAI	9	9.65	2025-10-16	9	11.8604
606	2025-10-17	SERRAI	9	11.15	2025-10-17	9	11.5343
606	2025-10-18	SERRAI	9	12.95	2025-10-18	9	13.0105
606	2025-10-19	SERRAI	9	12.15	2025-10-19	9	13.6503
606	2025-10-20	SERRAI	9	10.75	2025-10-20	9	8.72089
606	2025-10-21	SERRAI	9	12.75	2025-10-21	9	11.8341
606	2025-10-22	SERRAI	9	11.25	2025-10-22	9	13.3046
606	2025-10-23	SERRAI	9	14.95	2025-10-23	9	14.6791
606	2025-10-24	SERRAI	9	16.95	2025-10-24	9	17.1975
606	2025-10-26	SERRAI	9	8.65	2025-10-26	9	9.09071
606	2025-10-27	SERRAI	9	15.45	2025-10-27	9	13.6523
606	2025-10-28	SERRAI	9	12.95	2025-10-28	9	10.4512
606	2025-10-29	SERRAI	9	7.15	2025-10-29	9	6.38406
606	2025-10-30	SERRAI	9	7.65	2025-10-30	9	5.76575
606	2025-10-31	SERRAI	9	8.45	2025-10-31	9	9.38834
613	2025-10-01	FLORINA	9	6.25	2025-10-01	9	7.30388
613	2025-10-03	FLORINA	9	3.25	2025-10-03	9	1.43413
613	2025-10-04	FLORINA	9	1.95	2025-10-04	9	2.35515
613	2025-10-05	FLORINA	9	2.95	2025-10-05	9	5.30972
613	2025-10-06	FLORINA	9	13.75	2025-10-06	9	11.759
613	2025-10-07	FLORINA	9	4.45	2025-10-07	9	3.70345
613	2025-10-08	FLORINA	9	8.45	2025-10-08	9	6.92765
613	2025-10-09	FLORINA	9	7.15	2025-10-09	9	7.01553
613	2025-10-10	FLORINA	9	7.95	2025-10-10	9	9.17236
613	2025-10-11	FLORINA	9	7.75	2025-10-11	9	9.49454
613	2025-10-12	FLORINA	9	7.45	2025-10-12	9	8.28345
613	2025-10-13	FLORINA	9	9.15	2025-10-13	9	8.38499
613	2025-10-14	FLORINA	9	4.25	2025-10-14	9	7.31693
613	2025-10-15	FLORINA	9	7.25	2025-10-15	9	7.58051
613	2025-10-16	FLORINA	9	9.15	2025-10-16	9	9.79599
613	2025-10-18	FLORINA	9	13.25	2025-10-18	9	11.7117
613	2025-10-19	FLORINA	9	6.45	2025-10-19	9	6.50185
613	2025-10-20	FLORINA	9	8.45	2025-10-20	9	7.70331
613	2025-10-21	FLORINA	9	11.45	2025-10-21	9	10.9543
613	2025-10-22	FLORINA	9	12.25	2025-10-22	9	12.122
613	2025-10-23	FLORINA	9	13.25	2025-10-23	9	11.9359
613	2025-10-25	FLORINA	9	6.25	2025-10-25	9	7.361
613	2025-10-26	FLORINA	9	10.25	2025-10-26	9	10.6376
613	2025-10-28	FLORINA	9	7.25	2025-10-28	9	6.77446
613	2025-10-29	FLORINA	9	7.75	2025-10-29	9	7.34109
613	2025-10-30	FLORINA	9	7.75	2025-10-30	9	8.41028
613	2025-10-31	FLORINA	9	8.45	2025-10-31	9	7.59244
622	2025-10-01	THESSALONIKI (AIRPORT)	9	15.65	2025-10-01	9	15.1174
622	2025-10-02	THESSALONIKI (AIRPORT)	9	12.15	2025-10-02	9	11.4182
622	2025-10-03	THESSALONIKI (AIRPORT)	9	5.65	2025-10-03	9	4.99272
622	2025-10-04	THESSALONIKI (AIRPORT)	9	4.95	2025-10-04	9	4.36101
622	2025-10-05	THESSALONIKI (AIRPORT)	9	7.45	2025-10-05	9	7.35367
622	2025-10-06	THESSALONIKI (AIRPORT)	9	15.95	2025-10-06	9	14.9308
622	2025-10-07	THESSALONIKI (AIRPORT)	9	6.95	2025-10-07	9	6.78645
622	2025-10-08	THESSALONIKI (AIRPORT)	9	8.95	2025-10-08	9	8.73331
622	2025-10-09	THESSALONIKI (AIRPORT)	9	7.95	2025-10-09	9	8.7753
622	2025-10-10	THESSALONIKI (AIRPORT)	9	9.95	2025-10-10	9	9.87939
622	2025-10-11	THESSALONIKI (AIRPORT)	9	10.45	2025-10-11	9	9.96622
622	2025-10-12	THESSALONIKI (AIRPORT)	9	9.95	2025-10-12	9	9.76294
622	2025-10-13	THESSALONIKI (AIRPORT)	9	9.45	2025-10-13	9	8.34203
622	2025-10-14	THESSALONIKI (AIRPORT)	9	7.65	2025-10-14	9	7.74661
