obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-02	SERRAI	15	10.75	2025-11-01	39	10.5306
606	2025-11-03	SERRAI	15	12.15	2025-11-02	39	10.5056
606	2025-11-04	SERRAI	15	13.25	2025-11-03	39	11.5675
606	2025-11-05	SERRAI	15	12.45	2025-11-04	39	11.0016
606	2025-11-06	SERRAI	15	11.75	2025-11-05	39	10.2425
606	2025-11-07	SERRAI	15	12.75	2025-11-06	39	10.5824
606	2025-11-08	SERRAI	15	15.25	2025-11-07	39	13.5309
606	2025-11-09	SERRAI	15	15.95	2025-11-08	39	13.0624
606	2025-11-10	SERRAI	15	15.45	2025-11-09	39	11.9564
606	2025-11-11	SERRAI	15	7.75	2025-11-10	39	8.92911
606	2025-11-12	SERRAI	15	5.65	2025-11-11	39	4.93106
606	2025-11-13	SERRAI	15	8.75	2025-11-12	39	6.40738
606	2025-11-14	SERRAI	15	9.25	2025-11-13	39	7.09512
606	2025-11-15	SERRAI	15	8.95	2025-11-14	39	8.70555
606	2025-11-16	SERRAI	15	8.95	2025-11-15	39	8.96451
606	2025-11-17	SERRAI	15	11.45	2025-11-16	39	11.211
606	2025-11-18	SERRAI	15	13.45	2025-11-17	39	13.2385
606	2025-11-19	SERRAI	15	14.15	2025-11-18	39	13.2482
606	2025-11-20	SERRAI	15	15.65	2025-11-19	39	12.9884
613	2025-11-02	FLORINA	15	9.25	2025-11-01	39	8.80307
613	2025-11-03	FLORINA	15	10.75	2025-11-02	39	11.2761
613	2025-11-04	FLORINA	15	8.15	2025-11-03	39	7.25795
613	2025-11-05	FLORINA	15	7.45	2025-11-04	39	7.23599
613	2025-11-06	FLORINA	15	8.95	2025-11-05	39	8.21712
613	2025-11-07	FLORINA	15	9.45	2025-11-06	39	7.32747
613	2025-11-08	FLORINA	15	11.95	2025-11-07	39	9.4313
613	2025-11-09	FLORINA	15	13.65	2025-11-08	39	9.95499
613	2025-11-11	FLORINA	15	10.25	2025-11-10	39	7.77188
613	2025-11-12	FLORINA	15	2.95	2025-11-11	39	3.44181
613	2025-11-13	FLORINA	15	6.15	2025-11-12	39	4.49234
613	2025-11-14	FLORINA	15	6.15	2025-11-13	39	5.99942
613	2025-11-15	FLORINA	15	5.75	2025-11-14	39	6.48778
613	2025-11-16	FLORINA	15	6.25	2025-11-15	39	6.6315
613	2025-11-17	FLORINA	15	5.25	2025-11-16	39	5.53227
613	2025-11-18	FLORINA	15	13.65	2025-11-17	39	11.6741
613	2025-11-19	FLORINA	15	10.65	2025-11-18	39	11.0226
613	2025-11-20	FLORINA	15	10.25	2025-11-19	39	9.60951
613	2025-11-22	FLORINA	15	8.25	2025-11-21	39	7.2934
613	2025-11-23	FLORINA	15	1.25	2025-11-22	39	-1.96501
613	2025-11-24	FLORINA	15	0.45	2025-11-23	39	-0.650818
613	2025-11-25	FLORINA	15	5.75	2025-11-24	39	6.21773
613	2025-11-26	FLORINA	15	9.95	2025-11-25	39	9.19661
613	2025-11-29	FLORINA	15	5.75	2025-11-28	39	2.80901
613	2025-11-30	FLORINA	15	5.75	2025-11-29	39	1.7496
622	2025-11-02	THESSALONIKI (AIRPORT)	15	9.95	2025-11-01	39	10.9759
622	2025-11-03	THESSALONIKI (AIRPORT)	15	16.25	2025-11-02	39	13.5417
622	2025-11-04	THESSALONIKI (AIRPORT)	15	11.65	2025-11-03	39	9.89955
622	2025-11-05	THESSALONIKI (AIRPORT)	15	13.45	2025-11-04	39	9.569
622	2025-11-06	THESSALONIKI (AIRPORT)	15	10.95	2025-11-05	39	11.0687
622	2025-11-07	THESSALONIKI (AIRPORT)	15	12.75	2025-11-06	39	11.9593
