obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-11-02	SERRAI	18	8.95	2025-11-01	42	9.18181
606	2025-11-04	SERRAI	18	12.75	2025-11-03	42	11.1372
606	2025-11-05	SERRAI	18	11.25	2025-11-04	42	11.5812
606	2025-11-06	SERRAI	18	11.95	2025-11-05	42	9.65475
606	2025-11-07	SERRAI	18	12.15	2025-11-06	42	10.4106
606	2025-11-08	SERRAI	18	14.95	2025-11-07	42	13.2415
606	2025-11-09	SERRAI	18	15.95	2025-11-08	42	12.1261
606	2025-11-10	SERRAI	18	14.75	2025-11-09	42	12.337
606	2025-11-11	SERRAI	18	5.65	2025-11-10	42	9.25431
606	2025-11-12	SERRAI	18	6.45	2025-11-11	42	4.96182
606	2025-11-13	SERRAI	18	7.75	2025-11-12	42	6.41031
606	2025-11-14	SERRAI	18	8.15	2025-11-13	42	6.87274
606	2025-11-15	SERRAI	18	8.15	2025-11-14	42	7.82559
606	2025-11-16	SERRAI	18	7.45	2025-11-15	42	7.94041
606	2025-11-17	SERRAI	18	10.45	2025-11-16	42	9.96815
606	2025-11-18	SERRAI	18	12.65	2025-11-17	42	12.6265
606	2025-11-19	SERRAI	18	13.75	2025-11-18	42	12.657
606	2025-11-20	SERRAI	18	14.75	2025-11-19	42	12.2371
613	2025-11-02	FLORINA	18	9.95	2025-11-01	42	8.59489
613	2025-11-03	FLORINA	18	12.15	2025-11-02	42	10.0309
613	2025-11-04	FLORINA	18	7.65	2025-11-03	42	6.08839
613	2025-11-05	FLORINA	18	9.25	2025-11-04	42	5.92592
613	2025-11-06	FLORINA	18	9.45	2025-11-05	42	6.96237
613	2025-11-07	FLORINA	18	9.95	2025-11-06	42	7.5229
613	2025-11-11	FLORINA	18	8.95	2025-11-10	42	7.07559
613	2025-11-12	FLORINA	18	3.15	2025-11-11	42	0.315338
613	2025-11-13	FLORINA	18	3.45	2025-11-12	42	2.72183
613	2025-11-15	FLORINA	18	2.25	2025-11-14	42	3.62833
613	2025-11-16	FLORINA	18	4.75	2025-11-15	42	3.67284
613	2025-11-19	FLORINA	18	10.95	2025-11-18	42	10.1199
613	2025-11-22	FLORINA	18	8.65	2025-11-21	42	7.37547
613	2025-11-23	FLORINA	18	-0.35	2025-11-22	42	-2.18944
613	2025-11-24	FLORINA	18	1.25	2025-11-23	42	-0.444336
613	2025-11-25	FLORINA	18	6.25	2025-11-24	42	6.02774
613	2025-11-26	FLORINA	18	8.75	2025-11-25	42	8.14326
613	2025-11-29	FLORINA	18	4.75	2025-11-28	42	0.958817
622	2025-11-02	THESSALONIKI (AIRPORT)	18	9.45	2025-11-01	42	10.2043
622	2025-11-03	THESSALONIKI (AIRPORT)	18	17.65	2025-11-02	42	14.2761
622	2025-11-04	THESSALONIKI (AIRPORT)	18	10.45	2025-11-03	42	10.772
622	2025-11-05	THESSALONIKI (AIRPORT)	18	14.25	2025-11-04	42	10.3869
622	2025-11-06	THESSALONIKI (AIRPORT)	18	12.15	2025-11-05	42	10.6704
622	2025-11-07	THESSALONIKI (AIRPORT)	18	13.45	2025-11-06	42	12.0639
622	2025-11-08	THESSALONIKI (AIRPORT)	18	15.75	2025-11-07	42	14.7766
622	2025-11-09	THESSALONIKI (AIRPORT)	18	14.45	2025-11-08	42	14.9132
622	2025-11-10	THESSALONIKI (AIRPORT)	18	14.95	2025-11-09	42	14.1378
622	2025-11-11	THESSALONIKI (AIRPORT)	18	7.45	2025-11-10	42	4.87052
622	2025-11-12	THESSALONIKI (AIRPORT)	18	6.65	2025-11-11	42	5.13174
622	2025-11-13	THESSALONIKI (AIRPORT)	18	7.25	2025-11-12	42	6.73843
622	2025-11-14	THESSALONIKI (AIRPORT)	18	8.25	2025-11-13	42	7.40204
622	2025-11-15	THESSALONIKI (AIRPORT)	18	10.45	2025-11-14	42	10.2406
622	2025-11-16	THESSALONIKI (AIRPORT)	18	11.25	2025-11-15	42	10.6601
622	2025-11-17	THESSALONIKI (AIRPORT)	18	13.25	2025-11-16	42	11.5687
622	2025-11-18	THESSALONIKI (AIRPORT)	18	14.25	2025-11-17	42	13.0699
622	2025-11-19	THESSALONIKI (AIRPORT)	18	15.75	2025-11-18	42	14.0691
622	2025-11-20	THESSALONIKI (AIRPORT)	18	12.25	2025-11-19	42	12.4783
622	2025-11-21	THESSALONIKI (AIRPORT)	18	15.45	2025-11-20	42	15.3179
622	2025-11-22	THESSALONIKI (AIRPORT)	18	16.75	2025-11-21	42	14.1763
622	2025-11-23	THESSALONIKI (AIRPORT)	18	4.95	2025-11-22	42	3.11916
622	2025-11-24	THESSALONIKI (AIRPORT)	18	2.25	2025-11-23	42	2.92383
622	2025-11-25	THESSALONIKI (AIRPORT)	18	9.65	2025-11-24	42	11.2201
622	2025-11-26	THESSALONIKI (AIRPORT)	18	12.45	2025-11-25	42	13.154
622	2025-11-27	THESSALONIKI (AIRPORT)	18	11.95	2025-11-26	42	12.0489
622	2025-11-28	THESSALONIKI (AIRPORT)	18	10.25	2025-11-27	42	9.5
