obs_codes	obs_dates	obs_station_names	obs_td_table_h	obs_td_table	ecmwf_dates	ecmwf_td_table_h	ecmwf_td_table
606	2025-10-01	SERRAI	18	11.25	2025-10-01	18	11.4369
606	2025-10-02	SERRAI	18	12.45	2025-10-02	18	13.2245
606	2025-10-03	SERRAI	18	7.25	2025-10-03	18	5.53189
606	2025-10-04	SERRAI	18	5.95	2025-10-04	18	5.25748
606	2025-10-05	SERRAI	18	11.25	2025-10-05	18	8.82315
606	2025-10-06	SERRAI	18	13.65	2025-10-06	18	12.6906
606	2025-10-07	SERRAI	18	5.75	2025-10-07	18	8.54312
606	2025-10-08	SERRAI	18	6.75	2025-10-08	18	9.75724
606	2025-10-09	SERRAI	18	5.25	2025-10-09	18	6.67398
606	2025-10-10	SERRAI	18	8.95	2025-10-10	18	11.3625
606	2025-10-11	SERRAI	18	6.25	2025-10-11	18	7.72525
606	2025-10-12	SERRAI	18	7.95	2025-10-12	18	9.44034
606	2025-10-13	SERRAI	18	7.45	2025-10-13	18	8.66178
606	2025-10-14	SERRAI	18	8.95	2025-10-14	18	9.89884
606	2025-10-15	SERRAI	18	10.95	2025-10-15	18	10.3285
606	2025-10-16	SERRAI	18	9.25	2025-10-16	18	9.87271
606	2025-10-17	SERRAI	18	13.45	2025-10-17	18	12.714
606	2025-10-18	SERRAI	18	13.65	2025-10-18	18	12.2384
606	2025-10-19	SERRAI	18	11.75	2025-10-19	18	10.2333
606	2025-10-20	SERRAI	18	12.45	2025-10-20	18	11.5805
606	2025-10-21	SERRAI	18	10.95	2025-10-21	18	10.9119
606	2025-10-22	SERRAI	18	14.45	2025-10-22	18	13.6651
606	2025-10-23	SERRAI	18	16.15	2025-10-23	18	13.9892
606	2025-10-26	SERRAI	18	11.65	2025-10-26	18	12.932
606	2025-10-27	SERRAI	18	10.95	2025-10-27	18	9.71646
606	2025-10-28	SERRAI	18	3.95	2025-10-28	18	5.10712
606	2025-10-29	SERRAI	18	6.75	2025-10-29	18	6.3859
606	2025-10-30	SERRAI	18	8.75	2025-10-30	18	7.43077
606	2025-10-31	SERRAI	18	9.95	2025-10-31	18	8.76974
613	2025-10-01	FLORINA	18	9.75	2025-10-01	18	8.27872
613	2025-10-03	FLORINA	18	3.15	2025-10-03	18	0.102203
613	2025-10-04	FLORINA	18	5.45	2025-10-04	18	3.21939
613	2025-10-05	FLORINA	18	7.25	2025-10-05	18	7.43741
613	2025-10-06	FLORINA	18	7.75	2025-10-06	18	4.28824
613	2025-10-07	FLORINA	18	6.75	2025-10-07	18	3.22037
613	2025-10-08	FLORINA	18	6.95	2025-10-08	18	4.61661
613	2025-10-09	FLORINA	18	7.75	2025-10-09	18	5.53726
613	2025-10-10	FLORINA	18	9.45	2025-10-10	18	7.29898
613	2025-10-11	FLORINA	18	5.25	2025-10-11	18	4.18033
613	2025-10-12	FLORINA	18	6.95	2025-10-12	18	6.86808
613	2025-10-13	FLORINA	18	6.45	2025-10-13	18	6.54752
613	2025-10-14	FLORINA	18	6.25	2025-10-14	18	6.35684
613	2025-10-15	FLORINA	18	9.45	2025-10-15	18	7.30313
613	2025-10-16	FLORINA	18	10.25	2025-10-16	18	9.58951
613	2025-10-18	FLORINA	18	13.15	2025-10-18	18	9.57437
613	2025-10-20	FLORINA	18	10.45	2025-10-20	18	7.79239
613	2025-10-21	FLORINA	18	11.75	2025-10-21	18	9.21565
613	2025-10-22	FLORINA	18	12.15	2025-10-22	18	10.2325
613	2025-10-23	FLORINA	18	12.75	2025-10-23	18	10.579
613	2025-10-24	FLORINA	18	5.25	2025-10-24	18	6.90909
613	2025-10-25	FLORINA	18	5.95	2025-10-25	18	5.47916
613	2025-10-26	FLORINA	18	10.75	2025-10-26	18	11.7172
613	2025-10-27	FLORINA	18	5.45	2025-10-27	18	6.52799
613	2025-10-30	FLORINA	18	6.95	2025-10-30	18	3.57726
613	2025-10-31	FLORINA	18	6.75	2025-10-31	18	5.97287
622	2025-10-01	THESSALONIKI (AIRPORT)	18	15.45	2025-10-01	18	13.2816
622	2025-10-02	THESSALONIKI (AIRPORT)	18	15.65	2025-10-02	18	14.1884
622	2025-10-03	THESSALONIKI (AIRPORT)	18	5.75	2025-10-03	18	2.86392
622	2025-10-04	THESSALONIKI (AIRPORT)	18	5.95	2025-10-04	18	5.22818
622	2025-10-05	THESSALONIKI (AIRPORT)	18	7.25	2025-10-05	18	7.01456
622	2025-10-06	THESSALONIKI (AIRPORT)	18	8.65	2025-10-06	18	8.71793
622	2025-10-07	THESSALONIKI (AIRPORT)	18	9.95	2025-10-07	18	5.59928
622	2025-10-08	THESSALONIKI (AIRPORT)	18	7.75	2025-10-08	18	6.74259
622	2025-10-09	THESSALONIKI (AIRPORT)	18	6.75	2025-10-09	18	7.87418
622	2025-10-10	THESSALONIKI (AIRPORT)	18	10.95	2025-10-10	18	12.6828
622	2025-10-11	THESSALONIKI (AIRPORT)	18	8.45	2025-10-11	18	6.65787
622	2025-10-12	THESSALONIKI (AIRPORT)	18	7.25	2025-10-12	18	11.7421
622	2025-10-13	THESSALONIKI (AIRPORT)	18	7.65	2025-10-13	18	11.235
622	2025-10-14	THESSALONIKI (AIRPORT)	18	7.45	2025-10-14	18	8.9379
622	2025-10-15	THESSALONIKI (AIRPORT)	18	11.45	2025-10-15	18	11.6088
622	2025-10-16	THESSALONIKI (AIRPORT)	18	11.75	2025-10-16	18	14.0622
622	2025-10-17	THESSALONIKI (AIRPORT)	18	14.75	2025-10-17	18	13.8058
622	2025-10-18	THESSALONIKI (AIRPORT)	18	15.95	2025-10-18	18	13.506
622	2025-10-19	THESSALONIKI (AIRPORT)	18	7.45	2025-10-19	18	12.2294
622	2025-10-20	THESSALONIKI (AIRPORT)	18	12.75	2025-10-20	18	12.3861
622	2025-10-21	THESSALONIKI (AIRPORT)	18	11.45	2025-10-21	18	10.7342
622	2025-10-22	THESSALONIKI (AIRPORT)	18	17.95	2025-10-22	18	14.8828
622	2025-10-23	THESSALONIKI (AIRPORT)	18	18.65	2025-10-23	18	15.8827
622	2025-10-24	THESSALONIKI (AIRPORT)	18	16.75	2025-10-24	18	13.2206
622	2025-10-25	THESSALONIKI (AIRPORT)	18	7.25	2025-10-25	18	7.3024
622	2025-10-26	THESSALONIKI (AIRPORT)	18	12.95	2025-10-26	18	14.0883
622	2025-10-27	THESSALONIKI (AIRPORT)	18	12.45	2025-10-27	18	10.696
622	2025-10-28	THESSALONIKI (AIRPORT)	18	7.15	2025-10-28	18	7.31219
622	2025-10-29	THESSALONIKI (AIRPORT)	18	10.45	2025-10-29	18	9.63199
622	2025-10-30	THESSALONIKI (AIRPORT)	18	13.45	2025-10-30	18	11.7608
622	2025-10-31	THESSALONIKI (AIRPORT)	18	14.15	2025-10-31	18	11.2541
624	2025-10-01	CHRYSOPOULI (AIRPORT)	18	13.65	2025-10-01	18	9.23868
624	2025-10-02	CHRYSOPOULI (AIRPORT)	18	14.65	2025-10-02	18	12.8642
624	2025-10-03	CHRYSOPOULI (AIRPORT)	18	12.75	2025-10-03	18	11.3942
624	2025-10-04	CHRYSOPOULI (AIRPORT)	18	9.25	2025-10-04	18	7.85611
624	2025-10-05	CHRYSOPOULI (AIRPORT)	18	12.45	2025-10-05	18	11.4189
624	2025-10-06	CHRYSOPOULI (AIRPORT)	18	16.45	2025-10-06	18	14.8429
624	2025-10-07	CHRYSOPOULI (AIRPORT)	18	12.25	2025-10-07	18	9.01822
624	2025-10-08	CHRYSOPOULI (AIRPORT)	18	12.25	2025-10-08	18	9.44083
624	2025-10-09	CHRYSOPOULI (AIRPORT)	18	13.25	2025-10-09	18	11.8185
624	2025-10-10	CHRYSOPOULI (AIRPORT)	18	14.25	2025-10-10	18	12.5685
624	2025-10-11	CHRYSOPOULI (AIRPORT)	18	6.25	2025-10-11	18	11.068
