obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-01	3	14.94	SERRAI	2025-10-01	3	14.8046	SERRAI
606	2025-10-02	3	12.74	SERRAI	2025-10-02	3	14.3031	SERRAI
606	2025-10-03	3	10.24	SERRAI	2025-10-03	3	12.412	SERRAI
606	2025-10-04	3	5.74	SERRAI	2025-10-04	3	7.52896	SERRAI
606	2025-10-05	3	5.24	SERRAI	2025-10-05	3	8.44791	SERRAI
606	2025-10-06	3	12.14	SERRAI	2025-10-06	3	12.8925	SERRAI
606	2025-10-07	3	10.74	SERRAI	2025-10-07	3	11.2907	SERRAI
606	2025-10-08	3	12.24	SERRAI	2025-10-08	3	9.29727	SERRAI
606	2025-10-09	3	11.74	SERRAI	2025-10-09	3	10.3441	SERRAI
606	2025-10-10	3	10.14	SERRAI	2025-10-10	3	11.588	SERRAI
606	2025-10-11	3	15.94	SERRAI	2025-10-11	3	11.2343	SERRAI
606	2025-10-12	3	8.14	SERRAI	2025-10-12	3	10.4064	SERRAI
606	2025-10-13	3	7.24	SERRAI	2025-10-13	3	10.9525	SERRAI
606	2025-10-14	3	9.44	SERRAI	2025-10-14	3	11.2792	SERRAI
606	2025-10-15	3	10.94	SERRAI	2025-10-15	3	10.9504	SERRAI
606	2025-10-16	3	9.64	SERRAI	2025-10-16	3	11.162	SERRAI
606	2025-10-17	3	9.94	SERRAI	2025-10-17	3	11.8117	SERRAI
606	2025-10-18	3	13.24	SERRAI	2025-10-18	3	12.602	SERRAI
606	2025-10-19	3	10.24	SERRAI	2025-10-19	3	12.2961	SERRAI
606	2025-10-20	3	7.94	SERRAI	2025-10-20	3	11.3451	SERRAI
606	2025-10-21	3	13.64	SERRAI	2025-10-21	3	12.2111	SERRAI
606	2025-10-22	3	12.74	SERRAI	2025-10-22	3	12.7633	SERRAI
606	2025-10-23	3	12.24	SERRAI	2025-10-23	3	13.0485	SERRAI
606	2025-10-24	3	14.44	SERRAI	2025-10-24	3	15.3332	SERRAI
606	2025-10-27	3	11.94	SERRAI	2025-10-27	3	14.1137	SERRAI
606	2025-10-28	3	6.94	SERRAI	2025-10-28	3	9.78214	SERRAI
606	2025-10-29	3	4.24	SERRAI	2025-10-29	3	7.99503	SERRAI
606	2025-10-30	3	4.24	SERRAI	2025-10-30	3	8.58804	SERRAI
606	2025-10-31	3	6.44	SERRAI	2025-10-31	3	9.9025	SERRAI
613	2025-10-01	3	11.44	FLORINA	2025-10-01	3	11.1083	FLORINA
613	2025-10-02	3	8.44	FLORINA	2025-10-02	3	8.48673	FLORINA
613	2025-10-03	3	3.24	FLORINA	2025-10-03	3	3.1171	FLORINA
613	2025-10-04	3	4.94	FLORINA	2025-10-04	3	1.7858	FLORINA
613	2025-10-05	3	2.94	FLORINA	2025-10-05	3	2.98014	FLORINA
613	2025-10-06	3	11.44	FLORINA	2025-10-06	3	11.4247	FLORINA
613	2025-10-07	3	8.14	FLORINA	2025-10-07	3	6.71939	FLORINA
613	2025-10-08	3	7.94	FLORINA	2025-10-08	3	8.25235	FLORINA
613	2025-10-09	3	8.44	FLORINA	2025-10-09	3	7.33634	FLORINA
613	2025-10-10	3	3.44	FLORINA	2025-10-10	3	7.6398	FLORINA
613	2025-10-11	3	10.94	FLORINA	2025-10-11	3	8.98331	FLORINA
613	2025-10-12	3	10.74	FLORINA	2025-10-12	3	8.43082	FLORINA
613	2025-10-13	3	1.74	FLORINA	2025-10-13	3	6.25724	FLORINA
613	2025-10-14	3	9.44	FLORINA	2025-10-14	3	5.59757	FLORINA
