obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-02	3	12.74	SERRAI	2025-10-01	27	14.1447	SERRAI
606	2025-10-03	3	10.24	SERRAI	2025-10-02	27	12.5387	SERRAI
606	2025-10-04	3	5.74	SERRAI	2025-10-03	27	7.9794	SERRAI
606	2025-10-05	3	5.24	SERRAI	2025-10-04	27	7.45523	SERRAI
606	2025-10-06	3	12.14	SERRAI	2025-10-05	27	12.4941	SERRAI
606	2025-10-07	3	10.74	SERRAI	2025-10-06	27	11.8534	SERRAI
606	2025-10-08	3	12.24	SERRAI	2025-10-07	27	9.84488	SERRAI
606	2025-10-09	3	11.74	SERRAI	2025-10-08	27	10.4535	SERRAI
606	2025-10-10	3	10.14	SERRAI	2025-10-09	27	10.7502	SERRAI
606	2025-10-11	3	15.94	SERRAI	2025-10-10	27	15.4035	SERRAI
606	2025-10-12	3	8.14	SERRAI	2025-10-11	27	9.47818	SERRAI
606	2025-10-13	3	7.24	SERRAI	2025-10-12	27	10.2626	SERRAI
606	2025-10-14	3	9.44	SERRAI	2025-10-13	27	9.78556	SERRAI
606	2025-10-15	3	10.94	SERRAI	2025-10-14	27	9.30289	SERRAI
606	2025-10-16	3	9.64	SERRAI	2025-10-15	27	11.0182	SERRAI
606	2025-10-17	3	9.94	SERRAI	2025-10-16	27	13.3092	SERRAI
606	2025-10-18	3	13.24	SERRAI	2025-10-17	27	12.8144	SERRAI
606	2025-10-19	3	10.24	SERRAI	2025-10-18	27	11.4711	SERRAI
606	2025-10-20	3	7.94	SERRAI	2025-10-19	27	11.4762	SERRAI
606	2025-10-21	3	13.64	SERRAI	2025-10-20	27	13.7201	SERRAI
606	2025-10-22	3	12.74	SERRAI	2025-10-21	27	11.7921	SERRAI
606	2025-10-23	3	12.24	SERRAI	2025-10-22	27	14.1435	SERRAI
606	2025-10-24	3	14.44	SERRAI	2025-10-23	27	15.6636	SERRAI
606	2025-10-27	3	11.94	SERRAI	2025-10-26	27	12.0988	SERRAI
606	2025-10-28	3	6.94	SERRAI	2025-10-27	27	9.77359	SERRAI
606	2025-10-29	3	4.24	SERRAI	2025-10-28	27	7.5087	SERRAI
606	2025-10-30	3	4.24	SERRAI	2025-10-29	27	7.76554	SERRAI
606	2025-10-31	3	6.44	SERRAI	2025-10-30	27	7.14371	SERRAI
613	2025-10-02	3	8.44	FLORINA	2025-10-01	27	9.44059	FLORINA
613	2025-10-03	3	3.24	FLORINA	2025-10-02	27	4.32779	FLORINA
613	2025-10-04	3	4.94	FLORINA	2025-10-03	27	2.81534	FLORINA
613	2025-10-05	3	2.94	FLORINA	2025-10-04	27	5.34976	FLORINA
613	2025-10-06	3	11.44	FLORINA	2025-10-05	27	12.0605	FLORINA
613	2025-10-07	3	8.14	FLORINA	2025-10-06	27	6.61124	FLORINA
613	2025-10-08	3	7.94	FLORINA	2025-10-07	27	7.44254	FLORINA
