obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-02	3	17.44	SERRAI	2025-09-01	27	19.0168	SERRAI
606	2025-09-03	3	18.44	SERRAI	2025-09-02	27	20.319	SERRAI
606	2025-09-04	3	20.44	SERRAI	2025-09-03	27	20.7458	SERRAI
606	2025-09-05	3	19.94	SERRAI	2025-09-04	27	19.8192	SERRAI
606	2025-09-06	3	17.74	SERRAI	2025-09-05	27	20.1147	SERRAI
606	2025-09-07	3	15.44	SERRAI	2025-09-06	27	18.7353	SERRAI
606	2025-09-08	3	15.44	SERRAI	2025-09-07	27	17.8485	SERRAI
606	2025-09-09	3	16.24	SERRAI	2025-09-08	27	18.0404	SERRAI
606	2025-09-10	3	16.94	SERRAI	2025-09-09	27	19.3117	SERRAI
606	2025-09-11	3	18.44	SERRAI	2025-09-10	27	19.7328	SERRAI
606	2025-09-12	3	16.94	SERRAI	2025-09-11	27	20.1674	SERRAI
606	2025-09-13	3	18.64	SERRAI	2025-09-12	27	19.912	SERRAI
606	2025-09-14	3	21.74	SERRAI	2025-09-13	27	18.7253	SERRAI
606	2025-09-15	3	17.94	SERRAI	2025-09-14	27	19.0165	SERRAI
606	2025-09-16	3	16.74	SERRAI	2025-09-15	27	18.5988	SERRAI
606	2025-09-17	3	16.24	SERRAI	2025-09-16	27	18.6322	SERRAI
606	2025-09-18	3	18.74	SERRAI	2025-09-17	27	14.8644	SERRAI
606	2025-09-19	3	11.64	SERRAI	2025-09-18	27	14.3078	SERRAI
606	2025-09-20	3	12.24	SERRAI	2025-09-19	27	14.3774	SERRAI
606	2025-09-21	3	13.74	SERRAI	2025-09-20	27	15.9799	SERRAI
606	2025-09-22	3	14.44	SERRAI	2025-09-21	27	16.5321	SERRAI
606	2025-09-23	3	12.94	SERRAI	2025-09-22	27	16.2235	SERRAI
606	2025-09-24	3	13.94	SERRAI	2025-09-23	27	17.0602	SERRAI
606	2025-09-25	3	14.74	SERRAI	2025-09-24	27	17.3288	SERRAI
606	2025-09-26	3	19.94	SERRAI	2025-09-25	27	17.4147	SERRAI
606	2025-09-27	3	17.44	SERRAI	2025-09-26	27	16.2736	SERRAI
606	2025-09-28	3	13.44	SERRAI	2025-09-27	27	15.2323	SERRAI
606	2025-09-29	3	13.74	SERRAI	2025-09-28	27	13.3026	SERRAI
606	2025-09-30	3	13.74	SERRAI	2025-09-29	27	13.1562	SERRAI
613	2025-09-02	3	9.44	FLORINA	2025-09-01	27	14.6701	FLORINA
613	2025-09-03	3	12.24	FLORINA	2025-09-02	27	16.1227	FLORINA
613	2025-09-04	3	13.44	FLORINA	2025-09-03	27	15.6159	FLORINA
613	2025-09-05	3	12.94	FLORINA	2025-09-04	27	16.1405	FLORINA
613	2025-09-06	3	9.94	FLORINA	2025-09-05	27	14.9945	FLORINA
613	2025-09-07	3	9.74	FLORINA	2025-09-06	27	14.9374	FLORINA
613	2025-09-08	3	9.94	FLORINA	2025-09-07	27	14.748	FLORINA
613	2025-09-09	3	13.24	FLORINA	2025-09-08	27	14.3695	FLORINA
613	2025-09-11	3	15.94	FLORINA	2025-09-10	27	16.6313	FLORINA
613	2025-09-12	3	11.64	FLORINA	2025-09-11	27	14.6088	FLORINA
613	2025-09-13	3	10.24	FLORINA	2025-09-12	27	15.6327	FLORINA
613	2025-09-14	3	17.74	FLORINA	2025-09-13	27	14.4391	FLORINA
