obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-02	0	13.44	SERRAI	2025-10-01	24	14.902	SERRAI
606	2025-10-03	0	11.64	SERRAI	2025-10-02	24	13.7851	SERRAI
606	2025-10-04	0	7.14	SERRAI	2025-10-03	24	8.0026	SERRAI
606	2025-10-05	0	5.94	SERRAI	2025-10-04	24	9.46109	SERRAI
606	2025-10-06	0	12.94	SERRAI	2025-10-05	24	12.8007	SERRAI
606	2025-10-07	0	11.24	SERRAI	2025-10-06	24	11.8459	SERRAI
606	2025-10-08	0	12.44	SERRAI	2025-10-07	24	10.5778	SERRAI
606	2025-10-09	0	14.74	SERRAI	2025-10-08	24	10.1388	SERRAI
606	2025-10-10	0	11.94	SERRAI	2025-10-09	24	11.8249	SERRAI
606	2025-10-11	0	18.44	SERRAI	2025-10-10	24	12.1003	SERRAI
606	2025-10-12	0	9.94	SERRAI	2025-10-11	24	11.0324	SERRAI
606	2025-10-13	0	8.74	SERRAI	2025-10-12	24	11.4547	SERRAI
606	2025-10-14	0	10.94	SERRAI	2025-10-13	24	11.9596	SERRAI
606	2025-10-15	0	8.94	SERRAI	2025-10-14	24	11.4157	SERRAI
606	2025-10-16	0	10.74	SERRAI	2025-10-15	24	11.3019	SERRAI
606	2025-10-17	0	10.14	SERRAI	2025-10-16	24	12.9472	SERRAI
606	2025-10-18	0	13.74	SERRAI	2025-10-17	24	13.3127	SERRAI
606	2025-10-19	0	11.94	SERRAI	2025-10-18	24	12.9399	SERRAI
606	2025-10-20	0	8.64	SERRAI	2025-10-19	24	11.8527	SERRAI
606	2025-10-21	0	13.74	SERRAI	2025-10-20	24	11.4381	SERRAI
606	2025-10-22	0	12.24	SERRAI	2025-10-21	24	11.8322	SERRAI
606	2025-10-23	0	13.74	SERRAI	2025-10-22	24	13.5136	SERRAI
606	2025-10-24	0	15.74	SERRAI	2025-10-23	24	15.1828	SERRAI
606	2025-10-27	0	11.14	SERRAI	2025-10-26	24	14.3791	SERRAI
606	2025-10-28	0	9.24	SERRAI	2025-10-27	24	10.5568	SERRAI
