obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-01	21	13.74	SERRAI	2025-10-01	21	13.7585	SERRAI
606	2025-10-02	21	11.44	SERRAI	2025-10-02	21	13.2377	SERRAI
606	2025-10-03	21	8.94	SERRAI	2025-10-03	21	9.66886	SERRAI
606	2025-10-04	21	7.44	SERRAI	2025-10-04	21	9.56168	SERRAI
606	2025-10-05	21	11.94	SERRAI	2025-10-05	21	12.5292	SERRAI
606	2025-10-06	21	12.44	SERRAI	2025-10-06	21	13.2514	SERRAI
606	2025-10-07	21	13.14	SERRAI	2025-10-07	21	13.0483	SERRAI
606	2025-10-08	21	13.94	SERRAI	2025-10-08	21	14.0385	SERRAI
606	2025-10-09	21	15.74	SERRAI	2025-10-09	21	13.7419	SERRAI
606	2025-10-10	21	19.14	SERRAI	2025-10-10	21	14.7719	SERRAI
606	2025-10-11	21	13.74	SERRAI	2025-10-11	21	12.5998	SERRAI
606	2025-10-12	21	10.64	SERRAI	2025-10-12	21	12.7099	SERRAI
606	2025-10-13	21	10.94	SERRAI	2025-10-13	21	12.1542	SERRAI
606	2025-10-14	21	10.44	SERRAI	2025-10-14	21	11.3795	SERRAI
606	2025-10-15	21	10.94	SERRAI	2025-10-15	21	13.2035	SERRAI
606	2025-10-16	21	12.94	SERRAI	2025-10-16	21	14.6342	SERRAI
606	2025-10-17	21	13.74	SERRAI	2025-10-17	21	13.1203	SERRAI
606	2025-10-18	21	13.24	SERRAI	2025-10-18	21	12.7367	SERRAI
606	2025-10-19	21	10.74	SERRAI	2025-10-19	21	13.7362	SERRAI
606	2025-10-20	21	15.24	SERRAI	2025-10-20	21	14.7672	SERRAI
606	2025-10-21	21	11.74	SERRAI	2025-10-21	21	13.2448	SERRAI
606	2025-10-22	21	15.64	SERRAI	2025-10-22	21	15.4428	SERRAI
606	2025-10-23	21	17.74	SERRAI	2025-10-23	21	17.1095	SERRAI
606	2025-10-26	21	11.94	SERRAI	2025-10-26	21	12.6916	SERRAI
606	2025-10-27	21	10.44	SERRAI	2025-10-27	21	11.4933	SERRAI
606	2025-10-28	21	8.24	SERRAI	2025-10-28	21	9.17423	SERRAI
606	2025-10-29	21	7.44	SERRAI	2025-10-29	21	8.8693	SERRAI
606	2025-10-30	21	8.44	SERRAI	2025-10-30	21	9.97672	SERRAI
606	2025-10-31	21	10.24	SERRAI	2025-10-31	21	10.8051	SERRAI
613	2025-10-01	21	11.44	FLORINA	2025-10-01	21	12.487	FLORINA
613	2025-10-02	21	5.14	FLORINA	2025-10-02	21	5.97794	FLORINA
613	2025-10-03	21	5.24	FLORINA	2025-10-03	21	4.40226	FLORINA
613	2025-10-04	21	3.74	FLORINA	2025-10-04	21	6.52555	FLORINA
613	2025-10-05	21	13.94	FLORINA	2025-10-05	21	12.5868	FLORINA
613	2025-10-06	21	7.94	FLORINA	2025-10-06	21	8.61759	FLORINA
613	2025-10-07	21	6.94	FLORINA	2025-10-07	21	7.87638	FLORINA
613	2025-10-08	21	9.64	FLORINA	2025-10-08	21	8.42032	FLORINA
613	2025-10-09	21	6.44	FLORINA	2025-10-09	21	9.21353	FLORINA
613	2025-10-10	21	8.74	FLORINA	2025-10-10	21	11.519	FLORINA
613	2025-10-11	21	10.94	FLORINA	2025-10-11	21	10.3595	FLORINA
613	2025-10-12	21	4.74	FLORINA	2025-10-12	21	8.97159	FLORINA
613	2025-10-13	21	6.24	FLORINA	2025-10-13	21	10.1972	FLORINA
613	2025-10-14	21	6.44	FLORINA	2025-10-14	21	9.26627	FLORINA
613	2025-10-15	21	11.24	FLORINA	2025-10-15	21	11.1488	FLORINA
613	2025-10-16	21	10.24	FLORINA	2025-10-16	21	10.8568	FLORINA
613	2025-10-17	21	10.94	FLORINA	2025-10-17	21	10.8019	FLORINA
613	2025-10-18	21	11.94	FLORINA	2025-10-18	21	12.3881	FLORINA
613	2025-10-19	21	3.74	FLORINA	2025-10-19	21	9.37393	FLORINA
613	2025-10-20	21	11.24	FLORINA	2025-10-20	21	9.66471	FLORINA
613	2025-10-21	21	12.44	FLORINA	2025-10-21	21	11.2389	FLORINA
613	2025-10-22	21	9.74	FLORINA	2025-10-22	21	12.6049	FLORINA
613	2025-10-23	21	14.24	FLORINA	2025-10-23	21	14.0998	FLORINA
613	2025-10-24	21	11.24	FLORINA	2025-10-24	21	12.0939	FLORINA
613	2025-10-25	21	11.64	FLORINA	2025-10-25	21	13.3256	FLORINA
613	2025-10-27	21	8.44	FLORINA	2025-10-27	21	10.591	FLORINA
613	2025-10-28	21	3.74	FLORINA	2025-10-28	21	7.91446	FLORINA
613	2025-10-29	21	3.44	FLORINA	2025-10-29	21	8.22867	FLORINA
613	2025-10-30	21	4.74	FLORINA	2025-10-30	21	8.59586	FLORINA
613	2025-10-31	21	4.74	FLORINA	2025-10-31	21	10.6928	FLORINA
622	2025-10-01	21	14.74	THESSALONIKI (AIRPORT)	2025-10-01	21	15.9665	THESSALONIKI (AIRPORT)
622	2025-10-02	21	12.44	THESSALONIKI (AIRPORT)	2025-10-02	21	14.892	THESSALONIKI (AIRPORT)
