obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-01	12	32.94	SERRAI	2025-09-01	12	30.9489	SERRAI
606	2025-09-02	12	34.94	SERRAI	2025-09-02	12	33.5409	SERRAI
606	2025-09-03	12	37.44	SERRAI	2025-09-03	12	34.5126	SERRAI
606	2025-09-04	12	35.44	SERRAI	2025-09-04	12	32.6662	SERRAI
606	2025-09-05	12	33.64	SERRAI	2025-09-05	12	32.819	SERRAI
606	2025-09-06	12	34.14	SERRAI	2025-09-06	12	32.7421	SERRAI
606	2025-09-07	12	33.74	SERRAI	2025-09-07	12	31.2892	SERRAI
606	2025-09-08	12	33.74	SERRAI	2025-09-08	12	31.7817	SERRAI
606	2025-09-09	12	33.74	SERRAI	2025-09-09	12	31.0138	SERRAI
606	2025-09-10	12	33.74	SERRAI	2025-09-10	12	32.1383	SERRAI
606	2025-09-11	12	33.94	SERRAI	2025-09-11	12	31.9052	SERRAI
606	2025-09-12	12	34.64	SERRAI	2025-09-12	12	31.6227	SERRAI
606	2025-09-13	12	33.24	SERRAI	2025-09-13	12	30.2812	SERRAI
606	2025-09-14	12	30.94	SERRAI	2025-09-14	12	29.1584	SERRAI
606	2025-09-15	12	31.64	SERRAI	2025-09-15	12	30.4193	SERRAI
606	2025-09-16	12	32.94	SERRAI	2025-09-16	12	30.6112	SERRAI
606	2025-09-17	12	31.24	SERRAI	2025-09-17	12	29.787	SERRAI
606	2025-09-18	12	27.94	SERRAI	2025-09-18	12	26.3371	SERRAI
606	2025-09-19	12	28.44	SERRAI	2025-09-19	12	26.4399	SERRAI
606	2025-09-20	12	31.24	SERRAI	2025-09-20	12	28.3422	SERRAI
606	2025-09-21	12	30.94	SERRAI	2025-09-21	12	28.6603	SERRAI
606	2025-09-22	12	30.64	SERRAI	2025-09-22	12	28.0807	SERRAI
606	2025-09-23	12	31.64	SERRAI	2025-09-23	12	28.9987	SERRAI
606	2025-09-24	12	32.64	SERRAI	2025-09-24	12	29.6398	SERRAI
606	2025-09-25	12	28.74	SERRAI	2025-09-25	12	27.1493	SERRAI
606	2025-09-26	12	26.44	SERRAI	2025-09-26	12	23.6071	SERRAI
606	2025-09-27	12	23.74	SERRAI	2025-09-27	12	22.976	SERRAI
606	2025-09-28	12	21.74	SERRAI	2025-09-28	12	18.6842	SERRAI
606	2025-09-29	12	23.64	SERRAI	2025-09-29	12	22.0119	SERRAI
606	2025-09-30	12	25.44	SERRAI	2025-09-30	12	23.3175	SERRAI
613	2025-09-01	12	27.14	FLORINA	2025-09-01	12	25.9176	FLORINA
613	2025-09-02	12	30.94	FLORINA	2025-09-02	12	29.4364	FLORINA
613	2025-09-03	12	28.94	FLORINA	2025-09-03	12	28.4023	FLORINA
613	2025-09-04	12	22.64	FLORINA	2025-09-04	12	23.5041	FLORINA
613	2025-09-05	12	28.64	FLORINA	2025-09-05	12	27.6149	FLORINA
613	2025-09-06	12	29.24	FLORINA	2025-09-06	12	27.8632	FLORINA
613	2025-09-07	12	28.24	FLORINA	2025-09-07	12	27.0617	FLORINA
613	2025-09-08	12	29.44	FLORINA	2025-09-08	12	27.2729	FLORINA
613	2025-09-09	12	32.24	FLORINA	2025-09-09	12	29.2638	FLORINA
613	2025-09-10	12	31.44	FLORINA	2025-09-10	12	28.0885	FLORINA
613	2025-09-11	12	20.24	FLORINA	2025-09-11	12	23.1913	FLORINA
613	2025-09-12	12	26.94	FLORINA	2025-09-12	12	25.3825	FLORINA
613	2025-09-13	12	30.24	FLORINA	2025-09-13	12	26.4472	FLORINA
613	2025-09-14	12	27.24	FLORINA	2025-09-14	12	26.5255	FLORINA
613	2025-09-15	12	27.74	FLORINA	2025-09-15	12	25.9613	FLORINA
613	2025-09-16	12	30.94	FLORINA	2025-09-16	12	27.9071	FLORINA
613	2025-09-17	12	23.94	FLORINA	2025-09-17	12	23.164	FLORINA
613	2025-09-18	12	21.94	FLORINA	2025-09-18	12	20.5929	FLORINA
613	2025-09-19	12	23.24	FLORINA	2025-09-19	12	22.2758	FLORINA
613	2025-09-20	12	25.94	FLORINA	2025-09-20	12	24.102	FLORINA
613	2025-09-21	12	27.24	FLORINA	2025-09-21	12	24.6691	FLORINA
613	2025-09-22	12	28.74	FLORINA	2025-09-22	12	25.8835	FLORINA
613	2025-09-23	12	29.24	FLORINA	2025-09-23	12	26.3542	FLORINA
613	2025-09-24	12	29.94	FLORINA	2025-09-24	12	27.1906	FLORINA
613	2025-09-25	12	25.74	FLORINA	2025-09-25	12	25.3583	FLORINA
613	2025-09-26	12	19.94	FLORINA	2025-09-26	12	20.2272	FLORINA
613	2025-09-27	12	19.44	FLORINA	2025-09-27	12	17.8178	FLORINA
613	2025-09-28	12	14.24	FLORINA	2025-09-28	12	15.321	FLORINA
613	2025-09-29	12	19.44	FLORINA	2025-09-29	12	18.5734	FLORINA
613	2025-09-30	12	19.74	FLORINA	2025-09-30	12	17.7472	FLORINA
622	2025-09-01	12	30.64	THESSALONIKI (AIRPORT)	2025-09-01	12	29.8444	THESSALONIKI (AIRPORT)
622	2025-09-02	12	29.74	THESSALONIKI (AIRPORT)	2025-09-02	12	30.2851	THESSALONIKI (AIRPORT)
622	2025-09-03	12	30.74	THESSALONIKI (AIRPORT)	2025-09-03	12	30.8349	THESSALONIKI (AIRPORT)
622	2025-09-04	12	30.64	THESSALONIKI (AIRPORT)	2025-09-04	12	28.3341	THESSALONIKI (AIRPORT)
622	2025-09-05	12	30.74	THESSALONIKI (AIRPORT)	2025-09-05	12	29.6315	THESSALONIKI (AIRPORT)
622	2025-09-06	12	29.44	THESSALONIKI (AIRPORT)	2025-09-06	12	29.0077	THESSALONIKI (AIRPORT)
622	2025-09-07	12	30.44	THESSALONIKI (AIRPORT)	2025-09-07	12	28.3859	THESSALONIKI (AIRPORT)
622	2025-09-08	12	29.74	THESSALONIKI (AIRPORT)	2025-09-08	12	27.5453	THESSALONIKI (AIRPORT)
622	2025-09-09	12	31.24	THESSALONIKI (AIRPORT)	2025-09-09	12	29.008	THESSALONIKI (AIRPORT)
622	2025-09-10	12	29.24	THESSALONIKI (AIRPORT)	2025-09-10	12	27.8903	THESSALONIKI (AIRPORT)
622	2025-09-11	12	30.44	THESSALONIKI (AIRPORT)	2025-09-11	12	29.6181	THESSALONIKI (AIRPORT)
622	2025-09-12	12	32.24	THESSALONIKI (AIRPORT)	2025-09-12	12	30.1169	THESSALONIKI (AIRPORT)
622	2025-09-13	12	28.64	THESSALONIKI (AIRPORT)	2025-09-13	12	27.1689	THESSALONIKI (AIRPORT)
622	2025-09-14	12	28.94	THESSALONIKI (AIRPORT)	2025-09-14	12	27.2609	THESSALONIKI (AIRPORT)
622	2025-09-15	12	29.74	THESSALONIKI (AIRPORT)	2025-09-15	12	28.1859	THESSALONIKI (AIRPORT)
622	2025-09-16	12	29.94	THESSALONIKI (AIRPORT)	2025-09-16	12	27.6669	THESSALONIKI (AIRPORT)
622	2025-09-17	12	29.24	THESSALONIKI (AIRPORT)	2025-09-17	12	28.4433	THESSALONIKI (AIRPORT)
622	2025-09-18	12	26.44	THESSALONIKI (AIRPORT)	2025-09-18	12	25.0451	THESSALONIKI (AIRPORT)
622	2025-09-19	12	26.24	THESSALONIKI (AIRPORT)	2025-09-19	12	24.4643	THESSALONIKI (AIRPORT)
622	2025-09-20	12	27.94	THESSALONIKI (AIRPORT)	2025-09-20	12	25.7152	THESSALONIKI (AIRPORT)
622	2025-09-21	12	27.94	THESSALONIKI (AIRPORT)	2025-09-21	12	25.8283	THESSALONIKI (AIRPORT)
622	2025-09-22	12	26.94	THESSALONIKI (AIRPORT)	2025-09-22	12	25.5378	THESSALONIKI (AIRPORT)
622	2025-09-23	12	28.94	THESSALONIKI (AIRPORT)	2025-09-23	12	26.2604	THESSALONIKI (AIRPORT)
622	2025-09-24	12	25.74	THESSALONIKI (AIRPORT)	2025-09-24	12	25.1798	THESSALONIKI (AIRPORT)
622	2025-09-25	12	27.44	THESSALONIKI (AIRPORT)	2025-09-25	12	25.7177	THESSALONIKI (AIRPORT)
622	2025-09-26	12	23.94	THESSALONIKI (AIRPORT)	2025-09-26	12	22.7126	THESSALONIKI (AIRPORT)
622	2025-09-27	12	22.24	THESSALONIKI (AIRPORT)	2025-09-27	12	21.7416	THESSALONIKI (AIRPORT)
622	2025-09-28	12	20.44	THESSALONIKI (AIRPORT)	2025-09-28	12	17.9782	THESSALONIKI (AIRPORT)
622	2025-09-29	12	21.94	THESSALONIKI (AIRPORT)	2025-09-29	12	20.7248	THESSALONIKI (AIRPORT)
622	2025-09-30	12	22.74	THESSALONIKI (AIRPORT)	2025-09-30	12	22.5617	THESSALONIKI (AIRPORT)
624	2025-09-01	12	27.44	CHRYSOPOULI (AIRPORT)	2025-09-01	12	27.7555	CHRYSOPOULI (AIRPORT)
624	2025-09-02	12	30.24	CHRYSOPOULI (AIRPORT)	2025-09-02	12	30.2079	CHRYSOPOULI (AIRPORT)
624	2025-09-03	12	31.44	CHRYSOPOULI (AIRPORT)	2025-09-03	12	30.6161	CHRYSOPOULI (AIRPORT)
624	2025-09-04	12	32.24	CHRYSOPOULI (AIRPORT)	2025-09-04	12	32.589	CHRYSOPOULI (AIRPORT)
624	2025-09-05	12	32.64	CHRYSOPOULI (AIRPORT)	2025-09-05	12	33.0133	CHRYSOPOULI (AIRPORT)
624	2025-09-06	12	28.94	CHRYSOPOULI (AIRPORT)	2025-09-06	12	30.1278	CHRYSOPOULI (AIRPORT)
624	2025-09-07	12	28.74	CHRYSOPOULI (AIRPORT)	2025-09-07	12	27.967	CHRYSOPOULI (AIRPORT)
624	2025-09-08	12	29.94	CHRYSOPOULI (AIRPORT)	2025-09-08	12	28.5639	CHRYSOPOULI (AIRPORT)
624	2025-09-09	12	26.94	CHRYSOPOULI (AIRPORT)	2025-09-09	12	27.0822	CHRYSOPOULI (AIRPORT)
624	2025-09-10	12	28.64	CHRYSOPOULI (AIRPORT)	2025-09-10	12	28.0241	CHRYSOPOULI (AIRPORT)
624	2025-09-11	12	28.24	CHRYSOPOULI (AIRPORT)	2025-09-11	12	28.5751	CHRYSOPOULI (AIRPORT)
624	2025-09-12	12	28.74	CHRYSOPOULI (AIRPORT)	2025-09-12	12	28.1842	CHRYSOPOULI (AIRPORT)
624	2025-09-13	12	29.24	CHRYSOPOULI (AIRPORT)	2025-09-13	12	29.8925	CHRYSOPOULI (AIRPORT)
624	2025-09-14	12	26.94	CHRYSOPOULI (AIRPORT)	2025-09-14	12	27.2892	CHRYSOPOULI (AIRPORT)
624	2025-09-15	12	25.74	CHRYSOPOULI (AIRPORT)	2025-09-15	12	26.1576	CHRYSOPOULI (AIRPORT)
624	2025-09-16	12	28.24	CHRYSOPOULI (AIRPORT)	2025-09-16	12	28.1034	CHRYSOPOULI (AIRPORT)
624	2025-09-17	12	28.94	CHRYSOPOULI (AIRPORT)	2025-09-17	12	26.7831	CHRYSOPOULI (AIRPORT)
624	2025-09-18	12	25.94	CHRYSOPOULI (AIRPORT)	2025-09-18	12	24.3859	CHRYSOPOULI (AIRPORT)
624	2025-09-19	12	26.24	CHRYSOPOULI (AIRPORT)	2025-09-19	12	25.1723	CHRYSOPOULI (AIRPORT)
624	2025-09-20	12	27.64	CHRYSOPOULI (AIRPORT)	2025-09-20	12	26.3559	CHRYSOPOULI (AIRPORT)
624	2025-09-21	12	27.64	CHRYSOPOULI (AIRPORT)	2025-09-21	12	28.9748	CHRYSOPOULI (AIRPORT)
624	2025-09-22	12	27.24	CHRYSOPOULI (AIRPORT)	2025-09-22	12	26.4401	CHRYSOPOULI (AIRPORT)
624	2025-09-23	12	25.64	CHRYSOPOULI (AIRPORT)	2025-09-23	12	25.2526	CHRYSOPOULI (AIRPORT)
