obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-09-01	15	32.64	SERRAI	2025-09-01	15	30.3471	SERRAI
606	2025-09-02	15	35.94	SERRAI	2025-09-02	15	33.1537	SERRAI
606	2025-09-03	15	33.94	SERRAI	2025-09-03	15	32.8153	SERRAI
606	2025-09-04	15	31.14	SERRAI	2025-09-04	15	30.8891	SERRAI
606	2025-09-05	15	34.44	SERRAI	2025-09-05	15	32.3629	SERRAI
606	2025-09-06	15	30.24	SERRAI	2025-09-06	15	28.6227	SERRAI
606	2025-09-07	15	30.94	SERRAI	2025-09-07	15	28.7179	SERRAI
606	2025-09-08	15	29.64	SERRAI	2025-09-08	15	27.4796	SERRAI
606	2025-09-09	15	30.44	SERRAI	2025-09-09	15	28.6501	SERRAI
606	2025-09-10	15	31.44	SERRAI	2025-09-10	15	29.9147	SERRAI
606	2025-09-11	15	31.14	SERRAI	2025-09-11	15	30.7626	SERRAI
606	2025-09-12	15	34.44	SERRAI	2025-09-12	15	29.9447	SERRAI
606	2025-09-13	15	29.24	SERRAI	2025-09-13	15	28.4313	SERRAI
606	2025-09-14	15	29.24	SERRAI	2025-09-14	15	27.217	SERRAI
606	2025-09-15	15	29.24	SERRAI	2025-09-15	15	29.2768	SERRAI
606	2025-09-16	15	31.64	SERRAI	2025-09-16	15	29.8669	SERRAI
606	2025-09-17	15	28.64	SERRAI	2025-09-17	15	27.7443	SERRAI
606	2025-09-18	15	27.74	SERRAI	2025-09-18	15	25.6	SERRAI
606	2025-09-19	15	29.24	SERRAI	2025-09-19	15	26.0295	SERRAI
606	2025-09-20	15	29.44	SERRAI	2025-09-20	15	27.8405	SERRAI
606	2025-09-21	15	30.44	SERRAI	2025-09-21	15	27.9545	SERRAI
606	2025-09-22	15	27.74	SERRAI	2025-09-22	15	26.6913	SERRAI
606	2025-09-24	15	29.74	SERRAI	2025-09-24	15	28.3976	SERRAI
606	2025-09-25	15	24.94	SERRAI	2025-09-25	15	24.9718	SERRAI
606	2025-09-26	15	25.74	SERRAI	2025-09-26	15	22.9775	SERRAI
606	2025-09-27	15	22.44	SERRAI	2025-09-27	15	21.63	SERRAI
606	2025-09-28	15	18.74	SERRAI	2025-09-28	15	17.0597	SERRAI
606	2025-09-29	15	22.94	SERRAI	2025-09-29	15	21.5529	SERRAI
606	2025-09-30	15	23.74	SERRAI	2025-09-30	15	22.4421	SERRAI
613	2025-09-01	15	28.24	FLORINA	2025-09-01	15	26.2475	FLORINA
