obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-02	18	12.44	SERRAI	2025-10-01	42	14.3747	SERRAI
606	2025-10-03	18	9.14	SERRAI	2025-10-02	42	10.8915	SERRAI
606	2025-10-04	18	10.64	SERRAI	2025-10-03	42	11.6332	SERRAI
606	2025-10-05	18	14.44	SERRAI	2025-10-04	42	14.1252	SERRAI
606	2025-10-06	18	13.74	SERRAI	2025-10-05	42	14.1911	SERRAI
606	2025-10-07	18	13.64	SERRAI	2025-10-06	42	11.9359	SERRAI
606	2025-10-08	18	14.64	SERRAI	2025-10-07	42	12.8346	SERRAI
606	2025-10-09	18	18.74	SERRAI	2025-10-08	42	13.5685	SERRAI
606	2025-10-10	18	20.24	SERRAI	2025-10-09	42	14.463	SERRAI
606	2025-10-11	18	17.14	SERRAI	2025-10-10	42	14.4013	SERRAI
606	2025-10-12	18	14.44	SERRAI	2025-10-11	42	13.6772	SERRAI
606	2025-10-13	18	15.44	SERRAI	2025-10-12	42	14.008	SERRAI
606	2025-10-14	18	14.24	SERRAI	2025-10-13	42	13.7878	SERRAI
606	2025-10-15	18	13.74	SERRAI	2025-10-14	42	13.559	SERRAI
606	2025-10-16	18	14.94	SERRAI	2025-10-15	42	14.0236	SERRAI
606	2025-10-17	18	13.74	SERRAI	2025-10-16	42	14.8356	SERRAI
606	2025-10-18	18	14.94	SERRAI	2025-10-17	42	15.2292	SERRAI
606	2025-10-19	18	14.94	SERRAI	2025-10-18	42	13.7404	SERRAI
606	2025-10-20	18	15.24	SERRAI	2025-10-19	42	12.6586	SERRAI
606	2025-10-21	18	13.74	SERRAI	2025-10-20	42	12.6842	SERRAI
606	2025-10-22	18	16.64	SERRAI	2025-10-21	42	15.7091	SERRAI
606	2025-10-23	18	18.44	SERRAI	2025-10-22	42	15.838	SERRAI
606	2025-10-26	18	13.64	SERRAI	2025-10-25	42	15.7599	SERRAI
606	2025-10-27	18	11.24	SERRAI	2025-10-26	42	13.8122	SERRAI
606	2025-10-28	18	15.74	SERRAI	2025-10-27	42	11.2106	SERRAI
606	2025-10-29	18	10.44	SERRAI	2025-10-28	42	12.1396	SERRAI
606	2025-10-30	18	10.94	SERRAI	2025-10-29	42	13.0636	SERRAI
606	2025-10-31	18	11.74	SERRAI	2025-10-30	42	12.7148	SERRAI
613	2025-10-02	18	5.74	FLORINA	2025-10-01	42	6.32291	FLORINA
613	2025-10-03	18	5.44	FLORINA	2025-10-02	42	5.14737	FLORINA
613	2025-10-04	18	6.44	FLORINA	2025-10-03	42	8.16837	FLORINA
613	2025-10-05	18	12.44	FLORINA	2025-10-04	42	11.38	FLORINA
613	2025-10-06	18	7.74	FLORINA	2025-10-05	42	9.09928	FLORINA
613	2025-10-07	18	7.74	FLORINA	2025-10-06	42	8.03458	FLORINA
613	2025-10-08	18	9.44	FLORINA	2025-10-07	42	9.20963	FLORINA
613	2025-10-09	18	8.44	FLORINA	2025-10-08	42	10.6759	FLORINA
613	2025-10-10	18	11.44	FLORINA	2025-10-09	42	12.2004	FLORINA
613	2025-10-11	18	12.24	FLORINA	2025-10-10	42	10.0605	FLORINA
613	2025-10-12	18	7.44	FLORINA	2025-10-11	42	9.82559	FLORINA
613	2025-10-13	18	8.24	FLORINA	2025-10-12	42	11.2336	FLORINA
613	2025-10-14	18	7.44	FLORINA	2025-10-13	42	11.3649	FLORINA
613	2025-10-15	18	10.64	FLORINA	2025-10-14	42	10.6361	FLORINA
613	2025-10-16	18	11.24	FLORINA	2025-10-15	42	10.8361	FLORINA
613	2025-10-17	18	10.44	FLORINA	2025-10-16	42	11.2585	FLORINA
613	2025-10-18	18	13.24	FLORINA	2025-10-17	42	11.1315	FLORINA
613	2025-10-19	18	5.74	FLORINA	2025-10-18	42	9.54117	FLORINA
613	2025-10-20	18	11.24	FLORINA	2025-10-19	42	9.142	FLORINA
613	2025-10-21	18	13.24	FLORINA	2025-10-20	42	10.7096	FLORINA
613	2025-10-22	18	12.24	FLORINA	2025-10-21	42	11.2443	FLORINA
613	2025-10-23	18	14.24	FLORINA	2025-10-22	42	12.6017	FLORINA
613	2025-10-24	18	12.94	FLORINA	2025-10-23	42	10.4867	FLORINA
613	2025-10-25	18	10.64	FLORINA	2025-10-24	42	10.6681	FLORINA
613	2025-10-26	18	18.64	FLORINA	2025-10-25	42	13.2218	FLORINA
613	2025-10-27	18	14.14	FLORINA	2025-10-26	42	9.00064	FLORINA
613	2025-10-28	18	5.24	FLORINA	2025-10-27	42	7.23697	FLORINA
613	2025-10-29	18	5.74	FLORINA	2025-10-28	42	7.58878	FLORINA
613	2025-10-30	18	6.94	FLORINA	2025-10-29	42	8.49234	FLORINA
613	2025-10-31	18	6.94	FLORINA	2025-10-30	42	10.8691	FLORINA
622	2025-10-02	18	15.64	THESSALONIKI (AIRPORT)	2025-10-01	42	15.4079	THESSALONIKI (AIRPORT)
622	2025-10-03	18	11.74	THESSALONIKI (AIRPORT)	2025-10-02	42	10.5126	THESSALONIKI (AIRPORT)
622	2025-10-04	18	14.94	THESSALONIKI (AIRPORT)	2025-10-03	42	13.1996	THESSALONIKI (AIRPORT)
622	2025-10-05	18	15.24	THESSALONIKI (AIRPORT)	2025-10-04	42	15.9884	THESSALONIKI (AIRPORT)
622	2025-10-06	18	14.74	THESSALONIKI (AIRPORT)	2025-10-05	42	14.1188	THESSALONIKI (AIRPORT)
622	2025-10-07	18	13.94	THESSALONIKI (AIRPORT)	2025-10-06	42	14.143	THESSALONIKI (AIRPORT)
622	2025-10-08	18	14.94	THESSALONIKI (AIRPORT)	2025-10-07	42	14.278	THESSALONIKI (AIRPORT)
622	2025-10-09	18	19.64	THESSALONIKI (AIRPORT)	2025-10-08	42	15.1711	THESSALONIKI (AIRPORT)
622	2025-10-10	18	20.94	THESSALONIKI (AIRPORT)	2025-10-09	42	17.0988	THESSALONIKI (AIRPORT)
622	2025-10-11	18	18.44	THESSALONIKI (AIRPORT)	2025-10-10	42	16.8691	THESSALONIKI (AIRPORT)
622	2025-10-12	18	17.24	THESSALONIKI (AIRPORT)	2025-10-11	42	15.7016	THESSALONIKI (AIRPORT)
622	2025-10-13	18	18.24	THESSALONIKI (AIRPORT)	2025-10-12	42	15.6457	THESSALONIKI (AIRPORT)
622	2025-10-14	18	17.74	THESSALONIKI (AIRPORT)	2025-10-13	42	15.2028	THESSALONIKI (AIRPORT)
622	2025-10-15	18	16.64	THESSALONIKI (AIRPORT)	2025-10-14	42	14.7436	THESSALONIKI (AIRPORT)
622	2025-10-16	18	16.44	THESSALONIKI (AIRPORT)	2025-10-15	42	13.9865	THESSALONIKI (AIRPORT)
622	2025-10-17	18	14.74	THESSALONIKI (AIRPORT)	2025-10-16	42	15.3766	THESSALONIKI (AIRPORT)
622	2025-10-18	18	17.24	THESSALONIKI (AIRPORT)	2025-10-17	42	15.6676	THESSALONIKI (AIRPORT)
622	2025-10-19	18	16.94	THESSALONIKI (AIRPORT)	2025-10-18	42	14.5705	THESSALONIKI (AIRPORT)
622	2025-10-20	18	16.24	THESSALONIKI (AIRPORT)	2025-10-19	42	16.1801	THESSALONIKI (AIRPORT)
622	2025-10-21	18	17.44	THESSALONIKI (AIRPORT)	2025-10-20	42	15.6354	THESSALONIKI (AIRPORT)
622	2025-10-22	18	19.24	THESSALONIKI (AIRPORT)	2025-10-21	42	17.1388	THESSALONIKI (AIRPORT)
622	2025-10-23	18	19.44	THESSALONIKI (AIRPORT)	2025-10-22	42	17.2629	THESSALONIKI (AIRPORT)
622	2025-10-24	18	19.64	THESSALONIKI (AIRPORT)	2025-10-23	42	18.7065	THESSALONIKI (AIRPORT)
622	2025-10-25	18	14.94	THESSALONIKI (AIRPORT)	2025-10-24	42	16.2472	THESSALONIKI (AIRPORT)
622	2025-10-26	18	21.44	THESSALONIKI (AIRPORT)	2025-10-25	42	19.1798	THESSALONIKI (AIRPORT)
622	2025-10-27	18	13.74	THESSALONIKI (AIRPORT)	2025-10-26	42	14.1374	THESSALONIKI (AIRPORT)
622	2025-10-28	18	14.74	THESSALONIKI (AIRPORT)	2025-10-27	42	13.484	THESSALONIKI (AIRPORT)
622	2025-10-29	18	12.74	THESSALONIKI (AIRPORT)	2025-10-28	42	13.2655	THESSALONIKI (AIRPORT)
622	2025-10-30	18	14.94	THESSALONIKI (AIRPORT)	2025-10-29	42	13.4709	THESSALONIKI (AIRPORT)
622	2025-10-31	18	14.24	THESSALONIKI (AIRPORT)	2025-10-30	42	13.9218	THESSALONIKI (AIRPORT)
624	2025-10-02	18	14.94	CHRYSOPOULI (AIRPORT)	2025-10-01	42	15.1374	CHRYSOPOULI (AIRPORT)
624	2025-10-03	18	14.64	CHRYSOPOULI (AIRPORT)	2025-10-02	42	12.9511	CHRYSOPOULI (AIRPORT)
624	2025-10-04	18	15.74	CHRYSOPOULI (AIRPORT)	2025-10-03	42	14.1088	CHRYSOPOULI (AIRPORT)
624	2025-10-05	18	14.64	CHRYSOPOULI (AIRPORT)	2025-10-04	42	15.6193	CHRYSOPOULI (AIRPORT)
624	2025-10-06	18	16.44	CHRYSOPOULI (AIRPORT)	2025-10-05	42	16.2956	CHRYSOPOULI (AIRPORT)
624	2025-10-07	18	12.94	CHRYSOPOULI (AIRPORT)	2025-10-06	42	15.3256	CHRYSOPOULI (AIRPORT)
624	2025-10-08	18	13.94	CHRYSOPOULI (AIRPORT)	2025-10-07	42	14.0544	CHRYSOPOULI (AIRPORT)
624	2025-10-09	18	15.94	CHRYSOPOULI (AIRPORT)	2025-10-08	42	16.4767	CHRYSOPOULI (AIRPORT)
624	2025-10-10	18	14.64	CHRYSOPOULI (AIRPORT)	2025-10-09	42	14.8615	CHRYSOPOULI (AIRPORT)
624	2025-10-11	18	15.64	CHRYSOPOULI (AIRPORT)	2025-10-10	42	13.4325	CHRYSOPOULI (AIRPORT)
624	2025-10-12	18	13.74	CHRYSOPOULI (AIRPORT)	2025-10-11	42	14.2358	CHRYSOPOULI (AIRPORT)
624	2025-10-13	18	14.24	CHRYSOPOULI (AIRPORT)	2025-10-12	42	15.4347	CHRYSOPOULI (AIRPORT)
624	2025-10-14	18	14.44	CHRYSOPOULI (AIRPORT)	2025-10-13	42	14.2614	CHRYSOPOULI (AIRPORT)
624	2025-10-15	18	12.74	CHRYSOPOULI (AIRPORT)	2025-10-14	42	13.9984	CHRYSOPOULI (AIRPORT)
624	2025-10-16	18	13.44	CHRYSOPOULI (AIRPORT)	2025-10-15	42	15.3898	CHRYSOPOULI (AIRPORT)
624	2025-10-17	18	15.44	CHRYSOPOULI (AIRPORT)	2025-10-16	42	16.5983	CHRYSOPOULI (AIRPORT)
624	2025-10-18	18	16.94	CHRYSOPOULI (AIRPORT)	2025-10-17	42	15.5202	CHRYSOPOULI (AIRPORT)
624	2025-10-19	18	13.94	CHRYSOPOULI (AIRPORT)	2025-10-18	42	14.8625	CHRYSOPOULI (AIRPORT)
624	2025-10-20	18	12.74	CHRYSOPOULI (AIRPORT)	2025-10-19	42	12.1391	CHRYSOPOULI (AIRPORT)
624	2025-10-21	18	12.44	CHRYSOPOULI (AIRPORT)	2025-10-20	42	14.1647	CHRYSOPOULI (AIRPORT)
624	2025-10-22	18	13.74	CHRYSOPOULI (AIRPORT)	2025-10-21	42	16.1183	CHRYSOPOULI (AIRPORT)
624	2025-10-23	18	18.44	CHRYSOPOULI (AIRPORT)	2025-10-22	42	15.5539	CHRYSOPOULI (AIRPORT)
624	2025-10-24	18	16.24	CHRYSOPOULI (AIRPORT)	2025-10-23	42	16.5014	CHRYSOPOULI (AIRPORT)
624	2025-10-25	18	13.64	CHRYSOPOULI (AIRPORT)	2025-10-24	42	14.5812	CHRYSOPOULI (AIRPORT)
624	2025-10-26	18	16.44	CHRYSOPOULI (AIRPORT)	2025-10-25	42	15.5773	CHRYSOPOULI (AIRPORT)
624	2025-10-27	18	14.24	CHRYSOPOULI (AIRPORT)	2025-10-26	42	15.0153	CHRYSOPOULI (AIRPORT)
624	2025-10-28	18	10.94	CHRYSOPOULI (AIRPORT)	2025-10-27	42	12.5026	CHRYSOPOULI (AIRPORT)
624	2025-10-29	18	10.74	CHRYSOPOULI (AIRPORT)	2025-10-28	42	12.5175	CHRYSOPOULI (AIRPORT)
624	2025-10-30	18	10.74	CHRYSOPOULI (AIRPORT)	2025-10-29	42	13.4855	CHRYSOPOULI (AIRPORT)
624	2025-10-31	18	13.74	CHRYSOPOULI (AIRPORT)	2025-10-30	42	14.1952	CHRYSOPOULI (AIRPORT)
627	2025-10-02	18	17.44	ALEXANDROUPOLI (AIRPORT)	2025-10-01	42	16.6217	ALEXANDROUPOLI (AIRPORT)
627	2025-10-03	18	14.94	ALEXANDROUPOLI (AIRPORT)	2025-10-02	42	15.7314	ALEXANDROUPOLI (AIRPORT)
627	2025-10-04	18	14.74	ALEXANDROUPOLI (AIRPORT)	2025-10-03	42	14.7328	ALEXANDROUPOLI (AIRPORT)
627	2025-10-05	18	14.74	ALEXANDROUPOLI (AIRPORT)	2025-10-04	42	16.0421	ALEXANDROUPOLI (AIRPORT)
627	2025-10-06	18	16.94	ALEXANDROUPOLI (AIRPORT)	2025-10-05	42	17.4909	ALEXANDROUPOLI (AIRPORT)
627	2025-10-07	18	12.24	ALEXANDROUPOLI (AIRPORT)	2025-10-06	42	14.5268	ALEXANDROUPOLI (AIRPORT)
627	2025-10-08	18	15.24	ALEXANDROUPOLI (AIRPORT)	2025-10-07	42	15.1569	ALEXANDROUPOLI (AIRPORT)
627	2025-10-09	18	17.44	ALEXANDROUPOLI (AIRPORT)	2025-10-08	42	15.4982	ALEXANDROUPOLI (AIRPORT)
627	2025-10-10	18	16.64	ALEXANDROUPOLI (AIRPORT)	2025-10-09	42	15.2502	ALEXANDROUPOLI (AIRPORT)
627	2025-10-11	18	12.44	ALEXANDROUPOLI (AIRPORT)	2025-10-10	42	13.3739	ALEXANDROUPOLI (AIRPORT)
