obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-01	15	32.64	SERRAI	2025-09-01	15	28.5446	SERRAI
606	2025-09-02	15	35.94	SERRAI	2025-09-02	15	29.1151	SERRAI
606	2025-09-03	15	33.94	SERRAI	2025-09-03	15	29.2917	SERRAI
606	2025-09-04	15	31.14	SERRAI	2025-09-04	15	28.8363	SERRAI
606	2025-09-05	15	34.44	SERRAI	2025-09-05	15	29.8324	SERRAI
606	2025-09-06	15	30.24	SERRAI	2025-09-06	15	26.423	SERRAI
606	2025-09-07	15	30.94	SERRAI	2025-09-07	15	26.6986	SERRAI
606	2025-09-08	15	29.64	SERRAI	2025-09-08	15	25.9323	SERRAI
606	2025-09-09	15	30.44	SERRAI	2025-09-09	15	26.85	SERRAI
606	2025-09-10	15	31.44	SERRAI	2025-09-10	15	27.5832	SERRAI
606	2025-09-11	15	31.14	SERRAI	2025-09-11	15	27.4904	SERRAI
606	2025-09-12	15	34.44	SERRAI	2025-09-12	15	27.8175	SERRAI
606	2025-09-13	15	29.24	SERRAI	2025-09-13	15	27.1872	SERRAI
606	2025-09-14	15	29.24	SERRAI	2025-09-14	15	25.3842	SERRAI
606	2025-09-15	15	29.24	SERRAI	2025-09-15	15	26.2648	SERRAI
606	2025-09-16	15	31.64	SERRAI	2025-09-16	15	26.7985	SERRAI
606	2025-09-17	15	28.64	SERRAI	2025-09-17	15	28.3483	SERRAI
606	2025-09-18	15	27.74	SERRAI	2025-09-18	15	24.3383	SERRAI
606	2025-09-19	15	29.24	SERRAI	2025-09-19	15	24.1801	SERRAI
606	2025-09-20	15	29.44	SERRAI	2025-09-20	15	26.0746	SERRAI
606	2025-09-21	15	30.44	SERRAI	2025-09-21	15	25.8727	SERRAI
606	2025-09-22	15	27.74	SERRAI	2025-09-22	15	24.9596	SERRAI
606	2025-09-23	15	29.14	SERRAI	2025-09-23	15	25.1874	SERRAI
606	2025-09-24	15	29.74	SERRAI	2025-09-24	15	26.0939	SERRAI
606	2025-09-25	15	24.94	SERRAI	2025-09-25	15	24.0456	SERRAI
606	2025-09-26	15	25.74	SERRAI	2025-09-26	15	23.5656	SERRAI
606	2025-09-27	15	22.44	SERRAI	2025-09-27	15	21.1916	SERRAI
606	2025-09-28	15	18.74	SERRAI	2025-09-28	15	16.4152	SERRAI
606	2025-09-29	15	22.94	SERRAI	2025-09-29	15	20.526	SERRAI
606	2025-09-30	15	23.74	SERRAI	2025-09-30	15	19.008	SERRAI
613	2025-09-01	15	28.24	FLORINA	2025-09-01	15	25.571	FLORINA
613	2025-09-02	15	32.44	FLORINA	2025-09-02	15	28.3319	FLORINA
613	2025-09-03	15	25.44	FLORINA	2025-09-03	15	23.4186	FLORINA
613	2025-09-04	15	23.94	FLORINA	2025-09-04	15	23.5551	FLORINA
613	2025-09-05	15	28.74	FLORINA	2025-09-05	15	26.4037	FLORINA
613	2025-09-06	15	28.94	FLORINA	2025-09-06	15	26.5802	FLORINA
613	2025-09-07	15	28.24	FLORINA	2025-09-07	15	25.7885	FLORINA
613	2025-09-08	15	29.44	FLORINA	2025-09-08	15	25.3063	FLORINA
613	2025-09-09	15	30.64	FLORINA	2025-09-09	15	26.059	FLORINA
613	2025-09-10	15	28.94	FLORINA	2025-09-10	15	26.6437	FLORINA
613	2025-09-11	15	23.44	FLORINA	2025-09-11	15	24.9074	FLORINA
613	2025-09-12	15	27.24	FLORINA	2025-09-12	15	24.0959	FLORINA
613	2025-09-13	15	28.74	FLORINA	2025-09-13	15	24.2331	FLORINA
613	2025-09-14	15	27.94	FLORINA	2025-09-14	15	25.1186	FLORINA
613	2025-09-15	15	27.94	FLORINA	2025-09-15	15	24.7853	FLORINA
613	2025-09-16	15	30.24	FLORINA	2025-09-16	15	25.4362	FLORINA
613	2025-09-17	15	22.64	FLORINA	2025-09-17	15	21.8678	FLORINA
613	2025-09-18	15	22.24	FLORINA	2025-09-18	15	20.227	FLORINA
613	2025-09-19	15	24.64	FLORINA	2025-09-19	15	22.6313	FLORINA
613	2025-09-20	15	26.24	FLORINA	2025-09-20	15	22.4984	FLORINA
613	2025-09-21	15	26.24	FLORINA	2025-09-21	15	23.3434	FLORINA
613	2025-09-22	15	27.44	FLORINA	2025-09-22	15	24.2184	FLORINA
613	2025-09-23	15	28.24	FLORINA	2025-09-23	15	24.3974	FLORINA
613	2025-09-24	15	28.24	FLORINA	2025-09-24	15	24.38	FLORINA
613	2025-09-25	15	23.94	FLORINA	2025-09-25	15	22.7536	FLORINA
613	2025-09-26	15	18.74	FLORINA	2025-09-26	15	18.715	FLORINA
613	2025-09-27	15	17.94	FLORINA	2025-09-27	15	16.9992	FLORINA
613	2025-09-28	15	14.44	FLORINA	2025-09-28	15	14.9777	FLORINA
613	2025-09-29	15	18.44	FLORINA	2025-09-29	15	14.6227	FLORINA
613	2025-09-30	15	18.74	FLORINA	2025-09-30	15	16.4318	FLORINA
622	2025-09-01	15	31.44	THESSALONIKI (AIRPORT)	2025-09-01	15	28.7594	THESSALONIKI (AIRPORT)
622	2025-09-02	15	31.44	THESSALONIKI (AIRPORT)	2025-09-02	15	28.4169	THESSALONIKI (AIRPORT)
622	2025-09-03	15	33.24	THESSALONIKI (AIRPORT)	2025-09-03	15	28.5475	THESSALONIKI (AIRPORT)
622	2025-09-04	15	31.24	THESSALONIKI (AIRPORT)	2025-09-04	15	27.4652	THESSALONIKI (AIRPORT)
622	2025-09-05	15	31.44	THESSALONIKI (AIRPORT)	2025-09-05	15	27.9535	THESSALONIKI (AIRPORT)
622	2025-09-06	15	28.94	THESSALONIKI (AIRPORT)	2025-09-06	15	26.7336	THESSALONIKI (AIRPORT)
622	2025-09-07	15	30.64	THESSALONIKI (AIRPORT)	2025-09-07	15	26.5551	THESSALONIKI (AIRPORT)
622	2025-09-08	15	28.64	THESSALONIKI (AIRPORT)	2025-09-08	15	25.8444	THESSALONIKI (AIRPORT)
622	2025-09-09	15	28.94	THESSALONIKI (AIRPORT)	2025-09-09	15	25.9193	THESSALONIKI (AIRPORT)
622	2025-09-10	15	30.64	THESSALONIKI (AIRPORT)	2025-09-10	15	27.1818	THESSALONIKI (AIRPORT)
622	2025-09-11	15	26.94	THESSALONIKI (AIRPORT)	2025-09-11	15	26.5627	THESSALONIKI (AIRPORT)
622	2025-09-12	15	32.74	THESSALONIKI (AIRPORT)	2025-09-12	15	28.5578	THESSALONIKI (AIRPORT)
622	2025-09-13	15	28.44	THESSALONIKI (AIRPORT)	2025-09-13	15	25.8581	THESSALONIKI (AIRPORT)
622	2025-09-14	15	27.64	THESSALONIKI (AIRPORT)	2025-09-14	15	24.9242	THESSALONIKI (AIRPORT)
622	2025-09-15	15	27.74	THESSALONIKI (AIRPORT)	2025-09-15	15	25.4757	THESSALONIKI (AIRPORT)
622	2025-09-16	15	28.74	THESSALONIKI (AIRPORT)	2025-09-16	15	25.4274	THESSALONIKI (AIRPORT)
622	2025-09-17	15	27.94	THESSALONIKI (AIRPORT)	2025-09-17	15	27.5407	THESSALONIKI (AIRPORT)
622	2025-09-18	15	27.74	THESSALONIKI (AIRPORT)	2025-09-18	15	24.9262	THESSALONIKI (AIRPORT)
622	2025-09-19	15	26.94	THESSALONIKI (AIRPORT)	2025-09-19	15	23.9633	THESSALONIKI (AIRPORT)
622	2025-09-20	15	27.94	THESSALONIKI (AIRPORT)	2025-09-20	15	25.435	THESSALONIKI (AIRPORT)
622	2025-09-21	15	27.74	THESSALONIKI (AIRPORT)	2025-09-21	15	24.3571	THESSALONIKI (AIRPORT)
622	2025-09-22	15	26.94	THESSALONIKI (AIRPORT)	2025-09-22	15	24.0514	THESSALONIKI (AIRPORT)
622	2025-09-23	15	27.24	THESSALONIKI (AIRPORT)	2025-09-23	15	24.4403	THESSALONIKI (AIRPORT)
622	2025-09-24	15	27.74	THESSALONIKI (AIRPORT)	2025-09-24	15	24.6877	THESSALONIKI (AIRPORT)
622	2025-09-25	15	25.64	THESSALONIKI (AIRPORT)	2025-09-25	15	23.5397	THESSALONIKI (AIRPORT)
622	2025-09-26	15	23.74	THESSALONIKI (AIRPORT)	2025-09-26	15	23.0441	THESSALONIKI (AIRPORT)
622	2025-09-27	15	22.24	THESSALONIKI (AIRPORT)	2025-09-27	15	20.7804	THESSALONIKI (AIRPORT)
622	2025-09-28	15	19.24	THESSALONIKI (AIRPORT)	2025-09-28	15	15.9738	THESSALONIKI (AIRPORT)
622	2025-09-29	15	21.74	THESSALONIKI (AIRPORT)	2025-09-29	15	19.8913	THESSALONIKI (AIRPORT)
622	2025-09-30	15	24.64	THESSALONIKI (AIRPORT)	2025-09-30	15	20.1408	THESSALONIKI (AIRPORT)
624	2025-09-01	15	27.74	CHRYSOPOULI (AIRPORT)	2025-09-01	15	28.7516	CHRYSOPOULI (AIRPORT)
624	2025-09-02	15	28.64	CHRYSOPOULI (AIRPORT)	2025-09-02	15	30.2948	CHRYSOPOULI (AIRPORT)
624	2025-09-03	15	29.64	CHRYSOPOULI (AIRPORT)	2025-09-03	15	30.6588	CHRYSOPOULI (AIRPORT)
624	2025-09-04	15	32.64	CHRYSOPOULI (AIRPORT)	2025-09-04	15	32.7641	CHRYSOPOULI (AIRPORT)
624	2025-09-05	15	27.94	CHRYSOPOULI (AIRPORT)	2025-09-05	15	32.2553	CHRYSOPOULI (AIRPORT)
624	2025-09-06	15	26.94	CHRYSOPOULI (AIRPORT)	2025-09-06	15	29.4796	CHRYSOPOULI (AIRPORT)
624	2025-09-07	15	25.94	CHRYSOPOULI (AIRPORT)	2025-09-07	15	28.3754	CHRYSOPOULI (AIRPORT)
624	2025-09-08	15	26.24	CHRYSOPOULI (AIRPORT)	2025-09-08	15	27.5231	CHRYSOPOULI (AIRPORT)
624	2025-09-09	15	26.64	CHRYSOPOULI (AIRPORT)	2025-09-09	15	28.019	CHRYSOPOULI (AIRPORT)
624	2025-09-10	15	27.44	CHRYSOPOULI (AIRPORT)	2025-09-10	15	28.9035	CHRYSOPOULI (AIRPORT)
624	2025-09-11	15	27.24	CHRYSOPOULI (AIRPORT)	2025-09-11	15	29.1427	CHRYSOPOULI (AIRPORT)
624	2025-09-12	15	27.74	CHRYSOPOULI (AIRPORT)	2025-09-12	15	28.8742	CHRYSOPOULI (AIRPORT)
624	2025-09-13	15	27.64	CHRYSOPOULI (AIRPORT)	2025-09-13	15	27.9508	CHRYSOPOULI (AIRPORT)
624	2025-09-14	15	25.24	CHRYSOPOULI (AIRPORT)	2025-09-14	15	27.8295	CHRYSOPOULI (AIRPORT)
624	2025-09-15	15	24.74	CHRYSOPOULI (AIRPORT)	2025-09-15	15	25.9357	CHRYSOPOULI (AIRPORT)
624	2025-09-16	15	26.64	CHRYSOPOULI (AIRPORT)	2025-09-16	15	27.3141	CHRYSOPOULI (AIRPORT)
624	2025-09-17	15	28.24	CHRYSOPOULI (AIRPORT)	2025-09-17	15	28.2819	CHRYSOPOULI (AIRPORT)
624	2025-09-18	15	23.94	CHRYSOPOULI (AIRPORT)	2025-09-18	15	24.0678	CHRYSOPOULI (AIRPORT)
624	2025-09-19	15	24.44	CHRYSOPOULI (AIRPORT)	2025-09-19	15	24.5141	CHRYSOPOULI (AIRPORT)
624	2025-09-20	15	24.74	CHRYSOPOULI (AIRPORT)	2025-09-20	15	28.6772	CHRYSOPOULI (AIRPORT)
624	2025-09-21	15	26.24	CHRYSOPOULI (AIRPORT)	2025-09-21	15	28.6413	CHRYSOPOULI (AIRPORT)
624	2025-09-22	15	24.94	CHRYSOPOULI (AIRPORT)	2025-09-22	15	27.3708	CHRYSOPOULI (AIRPORT)
624	2025-09-23	15	23.94	CHRYSOPOULI (AIRPORT)	2025-09-23	15	25.0692	CHRYSOPOULI (AIRPORT)
624	2025-09-24	15	25.44	CHRYSOPOULI (AIRPORT)	2025-09-24	15	26.2629	CHRYSOPOULI (AIRPORT)
624	2025-09-25	15	24.44	CHRYSOPOULI (AIRPORT)	2025-09-25	15	27.0465	CHRYSOPOULI (AIRPORT)
624	2025-09-26	15	22.94	CHRYSOPOULI (AIRPORT)	2025-09-26	15	24.591	CHRYSOPOULI (AIRPORT)
624	2025-09-27	15	22.74	CHRYSOPOULI (AIRPORT)	2025-09-27	15	23.2228	CHRYSOPOULI (AIRPORT)
624	2025-09-28	15	19.94	CHRYSOPOULI (AIRPORT)	2025-09-28	15	20.3791	CHRYSOPOULI (AIRPORT)
624	2025-09-29	15	20.64	CHRYSOPOULI (AIRPORT)	2025-09-29	15	20.5778	CHRYSOPOULI (AIRPORT)
624	2025-09-30	15	21.24	CHRYSOPOULI (AIRPORT)	2025-09-30	15	20.2765	CHRYSOPOULI (AIRPORT)
627	2025-09-01	15	28.44	ALEXANDROUPOLI (AIRPORT)	2025-09-01	15	27.7575	ALEXANDROUPOLI (AIRPORT)
627	2025-09-02	15	31.64	ALEXANDROUPOLI (AIRPORT)	2025-09-02	15	29.7773	ALEXANDROUPOLI (AIRPORT)
627	2025-09-03	15	30.64	ALEXANDROUPOLI (AIRPORT)	2025-09-03	15	32.4948	ALEXANDROUPOLI (AIRPORT)
627	2025-09-04	15	31.94	ALEXANDROUPOLI (AIRPORT)	2025-09-04	15	31.1322	ALEXANDROUPOLI (AIRPORT)
627	2025-09-05	15	32.74	ALEXANDROUPOLI (AIRPORT)	2025-09-05	15	31.1967	ALEXANDROUPOLI (AIRPORT)
627	2025-09-06	15	29.64	ALEXANDROUPOLI (AIRPORT)	2025-09-06	15	27.8859	ALEXANDROUPOLI (AIRPORT)
627	2025-09-07	15	28.44	ALEXANDROUPOLI (AIRPORT)	2025-09-07	15	27.5707	ALEXANDROUPOLI (AIRPORT)
627	2025-09-08	15	30.64	ALEXANDROUPOLI (AIRPORT)	2025-09-08	15	30.5368	ALEXANDROUPOLI (AIRPORT)
627	2025-09-09	15	28.94	ALEXANDROUPOLI (AIRPORT)	2025-09-09	15	26.769	ALEXANDROUPOLI (AIRPORT)
627	2025-09-10	15	28.24	ALEXANDROUPOLI (AIRPORT)	2025-09-10	15	28.6515	ALEXANDROUPOLI (AIRPORT)
627	2025-09-11	15	28.74	ALEXANDROUPOLI (AIRPORT)	2025-09-11	15	29.9904	ALEXANDROUPOLI (AIRPORT)
627	2025-09-12	15	30.94	ALEXANDROUPOLI (AIRPORT)	2025-09-12	15	28.6818	ALEXANDROUPOLI (AIRPORT)
627	2025-09-13	15	29.74	ALEXANDROUPOLI (AIRPORT)	2025-09-13	15	28.6823	ALEXANDROUPOLI (AIRPORT)
627	2025-09-14	15	28.64	ALEXANDROUPOLI (AIRPORT)	2025-09-14	15	27.6264	ALEXANDROUPOLI (AIRPORT)
627	2025-09-15	15	26.64	ALEXANDROUPOLI (AIRPORT)	2025-09-15	15	27.8888	ALEXANDROUPOLI (AIRPORT)
627	2025-09-16	15	28.94	ALEXANDROUPOLI (AIRPORT)	2025-09-16	15	26.7028	ALEXANDROUPOLI (AIRPORT)
627	2025-09-17	15	27.94	ALEXANDROUPOLI (AIRPORT)	2025-09-17	15	28.1462	ALEXANDROUPOLI (AIRPORT)
627	2025-09-18	15	26.44	ALEXANDROUPOLI (AIRPORT)	2025-09-18	15	25.6713	ALEXANDROUPOLI (AIRPORT)
627	2025-09-19	15	26.44	ALEXANDROUPOLI (AIRPORT)	2025-09-19	15	25.2094	ALEXANDROUPOLI (AIRPORT)
627	2025-09-20	15	28.74	ALEXANDROUPOLI (AIRPORT)	2025-09-20	15	28.0668	ALEXANDROUPOLI (AIRPORT)
627	2025-09-21	15	27.44	ALEXANDROUPOLI (AIRPORT)	2025-09-21	15	26.6032	ALEXANDROUPOLI (AIRPORT)
627	2025-09-22	15	29.44	ALEXANDROUPOLI (AIRPORT)	2025-09-22	15	28.4323	ALEXANDROUPOLI (AIRPORT)
627	2025-09-23	15	25.94	ALEXANDROUPOLI (AIRPORT)	2025-09-23	15	26.5439	ALEXANDROUPOLI (AIRPORT)
627	2025-09-24	15	27.64	ALEXANDROUPOLI (AIRPORT)	2025-09-24	15	25.05	ALEXANDROUPOLI (AIRPORT)
627	2025-09-25	15	26.64	ALEXANDROUPOLI (AIRPORT)	2025-09-25	15	26.8581	ALEXANDROUPOLI (AIRPORT)
627	2025-09-26	15	22.44	ALEXANDROUPOLI (AIRPORT)	2025-09-26	15	21.9191	ALEXANDROUPOLI (AIRPORT)
627	2025-09-27	15	21.44	ALEXANDROUPOLI (AIRPORT)	2025-09-27	15	20.9963	ALEXANDROUPOLI (AIRPORT)
627	2025-09-28	15	21.64	ALEXANDROUPOLI (AIRPORT)	2025-09-28	15	20.8771	ALEXANDROUPOLI (AIRPORT)
627	2025-09-29	15	20.94	ALEXANDROUPOLI (AIRPORT)	2025-09-29	15	21.8649	ALEXANDROUPOLI (AIRPORT)
