obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-01	18	26.44	SERRAI	2025-09-01	18	22.1715	SERRAI
606	2025-09-02	18	27.44	SERRAI	2025-09-02	18	23.7856	SERRAI
606	2025-09-03	18	28.24	SERRAI	2025-09-03	18	24.6613	SERRAI
606	2025-09-04	18	26.64	SERRAI	2025-09-04	18	23.9594	SERRAI
606	2025-09-05	18	27.24	SERRAI	2025-09-05	18	24.028	SERRAI
606	2025-09-06	18	25.14	SERRAI	2025-09-06	18	22.9604	SERRAI
606	2025-09-07	18	25.64	SERRAI	2025-09-07	18	22.34	SERRAI
606	2025-09-08	18	25.44	SERRAI	2025-09-08	18	22.2504	SERRAI
606	2025-09-09	18	25.14	SERRAI	2025-09-09	18	22.4069	SERRAI
606	2025-09-10	18	25.44	SERRAI	2025-09-10	18	23.4206	SERRAI
606	2025-09-11	18	27.24	SERRAI	2025-09-11	18	24.0014	SERRAI
606	2025-09-12	18	26.24	SERRAI	2025-09-12	18	23.1325	SERRAI
606	2025-09-13	18	25.24	SERRAI	2025-09-13	18	23.4445	SERRAI
606	2025-09-14	18	23.44	SERRAI	2025-09-14	18	21.9704	SERRAI
606	2025-09-15	18	23.64	SERRAI	2025-09-15	18	22.3171	SERRAI
606	2025-09-16	18	24.64	SERRAI	2025-09-16	18	22.3166	SERRAI
606	2025-09-17	18	24.14	SERRAI	2025-09-17	18	20.9696	SERRAI
606	2025-09-18	18	20.24	SERRAI	2025-09-18	18	18.7057	SERRAI
606	2025-09-19	18	21.14	SERRAI	2025-09-19	18	18.7047	SERRAI
606	2025-09-20	18	22.74	SERRAI	2025-09-20	18	20.4665	SERRAI
606	2025-09-21	18	22.64	SERRAI	2025-09-21	18	20.9821	SERRAI
606	2025-09-22	18	21.74	SERRAI	2025-09-22	18	20.079	SERRAI
606	2025-09-23	18	22.94	SERRAI	2025-09-23	18	20.8227	SERRAI
606	2025-09-24	18	23.94	SERRAI	2025-09-24	18	21.6327	SERRAI
606	2025-09-25	18	22.74	SERRAI	2025-09-25	18	20.7519	SERRAI
606	2025-09-26	18	21.74	SERRAI	2025-09-26	18	19.9665	SERRAI
606	2025-09-27	18	17.24	SERRAI	2025-09-27	18	18.1039	SERRAI
606	2025-09-28	18	14.64	SERRAI	2025-09-28	18	15.2636	SERRAI
606	2025-09-29	18	18.24	SERRAI	2025-09-29	18	16.5024	SERRAI
606	2025-09-30	18	18.24	SERRAI	2025-09-30	18	16.152	SERRAI
613	2025-09-01	18	19.44	FLORINA	2025-09-01	18	19.8278	FLORINA
613	2025-09-02	18	20.74	FLORINA	2025-09-02	18	22.516	FLORINA
613	2025-09-03	18	16.14	FLORINA	2025-09-03	18	19.3263	FLORINA
613	2025-09-04	18	18.24	FLORINA	2025-09-04	18	19.3813	FLORINA
613	2025-09-05	18	18.64	FLORINA	2025-09-05	18	22.0856	FLORINA
613	2025-09-06	18	18.44	FLORINA	2025-09-06	18	20.5258	FLORINA
613	2025-09-07	18	19.14	FLORINA	2025-09-07	18	20.5089	FLORINA
613	2025-09-08	18	18.74	FLORINA	2025-09-08	18	19.9789	FLORINA
613	2025-09-09	18	20.94	FLORINA	2025-09-09	18	19.446	FLORINA
613	2025-09-10	18	20.74	FLORINA	2025-09-10	18	20.7077	FLORINA
613	2025-09-11	18	17.94	FLORINA	2025-09-11	18	19.515	FLORINA
613	2025-09-12	18	17.24	FLORINA	2025-09-12	18	19.6881	FLORINA
613	2025-09-13	18	19.24	FLORINA	2025-09-13	18	18.9396	FLORINA
613	2025-09-14	18	20.94	FLORINA	2025-09-14	18	20.5192	FLORINA
613	2025-09-15	18	17.74	FLORINA	2025-09-15	18	20.0446	FLORINA
613	2025-09-16	18	19.94	FLORINA	2025-09-16	18	19.6916	FLORINA
613	2025-09-17	18	16.44	FLORINA	2025-09-17	18	17.3691	FLORINA
613	2025-09-18	18	14.64	FLORINA	2025-09-18	18	15.0934	FLORINA
613	2025-09-19	18	16.74	FLORINA	2025-09-19	18	17.3971	FLORINA
613	2025-09-20	18	15.44	FLORINA	2025-09-20	18	17.9108	FLORINA
613	2025-09-21	18	16.44	FLORINA	2025-09-21	18	17.2067	FLORINA
613	2025-09-22	18	16.44	FLORINA	2025-09-22	18	17.9237	FLORINA
613	2025-09-23	18	16.24	FLORINA	2025-09-23	18	17.6283	FLORINA
613	2025-09-24	18	18.64	FLORINA	2025-09-24	18	18.4667	FLORINA
613	2025-09-25	18	19.74	FLORINA	2025-09-25	18	17.9638	FLORINA
613	2025-09-26	18	16.74	FLORINA	2025-09-26	18	15.6227	FLORINA
613	2025-09-27	18	13.64	FLORINA	2025-09-27	18	15.1371	FLORINA
613	2025-09-28	18	13.14	FLORINA	2025-09-28	18	13.6005	FLORINA
613	2025-09-29	18	12.94	FLORINA	2025-09-29	18	11.7856	FLORINA
613	2025-09-30	18	11.64	FLORINA	2025-09-30	18	12.7633	FLORINA
622	2025-09-01	18	29.44	THESSALONIKI (AIRPORT)	2025-09-01	18	23.9411	THESSALONIKI (AIRPORT)
622	2025-09-02	18	26.74	THESSALONIKI (AIRPORT)	2025-09-02	18	23.35	THESSALONIKI (AIRPORT)
622	2025-09-03	18	27.94	THESSALONIKI (AIRPORT)	2025-09-03	18	24.88	THESSALONIKI (AIRPORT)
622	2025-09-04	18	28.64	THESSALONIKI (AIRPORT)	2025-09-04	18	24.2358	THESSALONIKI (AIRPORT)
622	2025-09-05	18	26.64	THESSALONIKI (AIRPORT)	2025-09-05	18	23.9596	THESSALONIKI (AIRPORT)
622	2025-09-06	18	24.94	THESSALONIKI (AIRPORT)	2025-09-06	18	23.0404	THESSALONIKI (AIRPORT)
622	2025-09-07	18	26.24	THESSALONIKI (AIRPORT)	2025-09-07	18	22.6593	THESSALONIKI (AIRPORT)
622	2025-09-08	18	25.24	THESSALONIKI (AIRPORT)	2025-09-08	18	22.3822	THESSALONIKI (AIRPORT)
622	2025-09-09	18	24.94	THESSALONIKI (AIRPORT)	2025-09-09	18	22.943	THESSALONIKI (AIRPORT)
622	2025-09-10	18	25.94	THESSALONIKI (AIRPORT)	2025-09-10	18	23.1051	THESSALONIKI (AIRPORT)
622	2025-09-11	18	25.44	THESSALONIKI (AIRPORT)	2025-09-11	18	23.8891	THESSALONIKI (AIRPORT)
622	2025-09-12	18	27.24	THESSALONIKI (AIRPORT)	2025-09-12	18	23.028	THESSALONIKI (AIRPORT)
622	2025-09-13	18	24.74	THESSALONIKI (AIRPORT)	2025-09-13	18	22.9601	THESSALONIKI (AIRPORT)
622	2025-09-14	18	24.24	THESSALONIKI (AIRPORT)	2025-09-14	18	22.4489	THESSALONIKI (AIRPORT)
622	2025-09-15	18	24.24	THESSALONIKI (AIRPORT)	2025-09-15	18	21.9645	THESSALONIKI (AIRPORT)
622	2025-09-16	18	24.44	THESSALONIKI (AIRPORT)	2025-09-16	18	21.8664	THESSALONIKI (AIRPORT)
622	2025-09-17	18	24.74	THESSALONIKI (AIRPORT)	2025-09-17	18	24.3105	THESSALONIKI (AIRPORT)
622	2025-09-18	18	22.74	THESSALONIKI (AIRPORT)	2025-09-18	18	20.7184	THESSALONIKI (AIRPORT)
622	2025-09-19	18	22.64	THESSALONIKI (AIRPORT)	2025-09-19	18	20.4059	THESSALONIKI (AIRPORT)
622	2025-09-20	18	23.44	THESSALONIKI (AIRPORT)	2025-09-20	18	20.1237	THESSALONIKI (AIRPORT)
622	2025-09-21	18	22.24	THESSALONIKI (AIRPORT)	2025-09-21	18	20.4801	THESSALONIKI (AIRPORT)
622	2025-09-22	18	21.74	THESSALONIKI (AIRPORT)	2025-09-22	18	20.1112	THESSALONIKI (AIRPORT)
622	2025-09-23	18	22.94	THESSALONIKI (AIRPORT)	2025-09-23	18	20.2777	THESSALONIKI (AIRPORT)
622	2025-09-24	18	23.44	THESSALONIKI (AIRPORT)	2025-09-24	18	20.9999	THESSALONIKI (AIRPORT)
622	2025-09-25	18	23.24	THESSALONIKI (AIRPORT)	2025-09-25	18	21.0146	THESSALONIKI (AIRPORT)
622	2025-09-26	18	22.94	THESSALONIKI (AIRPORT)	2025-09-26	18	20.3346	THESSALONIKI (AIRPORT)
622	2025-09-27	18	17.64	THESSALONIKI (AIRPORT)	2025-09-27	18	18.1654	THESSALONIKI (AIRPORT)
622	2025-09-28	18	17.44	THESSALONIKI (AIRPORT)	2025-09-28	18	15.412	THESSALONIKI (AIRPORT)
622	2025-09-29	18	19.24	THESSALONIKI (AIRPORT)	2025-09-29	18	17.394	THESSALONIKI (AIRPORT)
622	2025-09-30	18	20.44	THESSALONIKI (AIRPORT)	2025-09-30	18	17.3503	THESSALONIKI (AIRPORT)
624	2025-09-01	18	22.74	CHRYSOPOULI (AIRPORT)	2025-09-01	18	25.0436	CHRYSOPOULI (AIRPORT)
624	2025-09-02	18	23.94	CHRYSOPOULI (AIRPORT)	2025-09-02	18	26.1234	CHRYSOPOULI (AIRPORT)
624	2025-09-03	18	24.64	CHRYSOPOULI (AIRPORT)	2025-09-03	18	27.2023	CHRYSOPOULI (AIRPORT)
624	2025-09-04	18	26.24	CHRYSOPOULI (AIRPORT)	2025-09-04	18	29.102	CHRYSOPOULI (AIRPORT)
624	2025-09-05	18	22.94	CHRYSOPOULI (AIRPORT)	2025-09-05	18	28.8698	CHRYSOPOULI (AIRPORT)
624	2025-09-06	18	22.24	CHRYSOPOULI (AIRPORT)	2025-09-06	18	24.9018	CHRYSOPOULI (AIRPORT)
624	2025-09-07	18	22.44	CHRYSOPOULI (AIRPORT)	2025-09-07	18	23.6711	CHRYSOPOULI (AIRPORT)
624	2025-09-08	18	21.74	CHRYSOPOULI (AIRPORT)	2025-09-08	18	22.9662	CHRYSOPOULI (AIRPORT)
624	2025-09-09	18	21.94	CHRYSOPOULI (AIRPORT)	2025-09-09	18	24.1462	CHRYSOPOULI (AIRPORT)
624	2025-09-10	18	21.64	CHRYSOPOULI (AIRPORT)	2025-09-10	18	25.0719	CHRYSOPOULI (AIRPORT)
624	2025-09-11	18	23.64	CHRYSOPOULI (AIRPORT)	2025-09-11	18	25.432	CHRYSOPOULI (AIRPORT)
624	2025-09-12	18	25.24	CHRYSOPOULI (AIRPORT)	2025-09-12	18	26.3747	CHRYSOPOULI (AIRPORT)
624	2025-09-13	18	22.64	CHRYSOPOULI (AIRPORT)	2025-09-13	18	24.5373	CHRYSOPOULI (AIRPORT)
624	2025-09-14	18	19.74	CHRYSOPOULI (AIRPORT)	2025-09-14	18	23.2301	CHRYSOPOULI (AIRPORT)
624	2025-09-15	18	20.44	CHRYSOPOULI (AIRPORT)	2025-09-15	18	23.4723	CHRYSOPOULI (AIRPORT)
624	2025-09-16	18	21.74	CHRYSOPOULI (AIRPORT)	2025-09-16	18	23.2882	CHRYSOPOULI (AIRPORT)
624	2025-09-17	18	19.94	CHRYSOPOULI (AIRPORT)	2025-09-17	18	22.7196	CHRYSOPOULI (AIRPORT)
624	2025-09-18	18	17.64	CHRYSOPOULI (AIRPORT)	2025-09-18	18	19.8092	CHRYSOPOULI (AIRPORT)
624	2025-09-19	18	18.24	CHRYSOPOULI (AIRPORT)	2025-09-19	18	19.8424	CHRYSOPOULI (AIRPORT)
624	2025-09-20	18	19.94	CHRYSOPOULI (AIRPORT)	2025-09-20	18	23.6823	CHRYSOPOULI (AIRPORT)
624	2025-09-21	18	20.94	CHRYSOPOULI (AIRPORT)	2025-09-21	18	24.6266	CHRYSOPOULI (AIRPORT)
624	2025-09-22	18	19.44	CHRYSOPOULI (AIRPORT)	2025-09-22	18	21.5829	CHRYSOPOULI (AIRPORT)
624	2025-09-23	18	18.64	CHRYSOPOULI (AIRPORT)	2025-09-23	18	20.6274	CHRYSOPOULI (AIRPORT)
624	2025-09-24	18	19.24	CHRYSOPOULI (AIRPORT)	2025-09-24	18	22.0839	CHRYSOPOULI (AIRPORT)
624	2025-09-25	18	18.64	CHRYSOPOULI (AIRPORT)	2025-09-25	18	24.0937	CHRYSOPOULI (AIRPORT)
624	2025-09-26	18	20.74	CHRYSOPOULI (AIRPORT)	2025-09-26	18	21.2653	CHRYSOPOULI (AIRPORT)
624	2025-09-27	18	17.64	CHRYSOPOULI (AIRPORT)	2025-09-27	18	19.7006	CHRYSOPOULI (AIRPORT)
624	2025-09-28	18	17.64	CHRYSOPOULI (AIRPORT)	2025-09-28	18	17.1005	CHRYSOPOULI (AIRPORT)
624	2025-09-29	18	16.74	CHRYSOPOULI (AIRPORT)	2025-09-29	18	17.5287	CHRYSOPOULI (AIRPORT)
624	2025-09-30	18	16.44	CHRYSOPOULI (AIRPORT)	2025-09-30	18	16.7692	CHRYSOPOULI (AIRPORT)
627	2025-09-01	18	26.24	ALEXANDROUPOLI (AIRPORT)	2025-09-01	18	24.6247	ALEXANDROUPOLI (AIRPORT)
627	2025-09-02	18	27.44	ALEXANDROUPOLI (AIRPORT)	2025-09-02	18	25.7582	ALEXANDROUPOLI (AIRPORT)
627	2025-09-03	18	26.64	ALEXANDROUPOLI (AIRPORT)	2025-09-03	18	26.716	ALEXANDROUPOLI (AIRPORT)
627	2025-09-04	18	28.24	ALEXANDROUPOLI (AIRPORT)	2025-09-04	18	26.8861	ALEXANDROUPOLI (AIRPORT)
627	2025-09-05	18	27.94	ALEXANDROUPOLI (AIRPORT)	2025-09-05	18	27.361	ALEXANDROUPOLI (AIRPORT)
627	2025-09-06	18	24.44	ALEXANDROUPOLI (AIRPORT)	2025-09-06	18	25.2572	ALEXANDROUPOLI (AIRPORT)
627	2025-09-07	18	25.94	ALEXANDROUPOLI (AIRPORT)	2025-09-07	18	24.0988	ALEXANDROUPOLI (AIRPORT)
627	2025-09-08	18	22.24	ALEXANDROUPOLI (AIRPORT)	2025-09-08	18	23.8041	ALEXANDROUPOLI (AIRPORT)
627	2025-09-09	18	23.44	ALEXANDROUPOLI (AIRPORT)	2025-09-09	18	22.6794	ALEXANDROUPOLI (AIRPORT)
