obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-02	6	5.74	SERRAI	2025-11-01	30	11.9753	SERRAI
606	2025-11-03	6	8.94	SERRAI	2025-11-02	30	12.7663	SERRAI
606	2025-11-04	6	12.44	SERRAI	2025-11-03	30	13.3622	SERRAI
606	2025-11-05	6	11.64	SERRAI	2025-11-04	30	12.0963	SERRAI
606	2025-11-06	6	12.24	SERRAI	2025-11-05	30	11.7594	SERRAI
606	2025-11-07	6	10.94	SERRAI	2025-11-06	30	12.7113	SERRAI
606	2025-11-08	6	10.74	SERRAI	2025-11-07	30	13.819	SERRAI
606	2025-11-09	6	13.94	SERRAI	2025-11-08	30	12.7611	SERRAI
606	2025-11-10	6	13.44	SERRAI	2025-11-09	30	15.3739	SERRAI
606	2025-11-11	6	11.24	SERRAI	2025-11-10	30	11.893	SERRAI
606	2025-11-12	6	8.44	SERRAI	2025-11-11	30	9.11588	SERRAI
606	2025-11-13	6	3.44	SERRAI	2025-11-12	30	8.52799	SERRAI
606	2025-11-14	6	3.44	SERRAI	2025-11-13	30	8.39957	SERRAI
606	2025-11-15	6	3.44	SERRAI	2025-11-14	30	8.45621	SERRAI
606	2025-11-16	6	2.94	SERRAI	2025-11-15	30	8.77237	SERRAI
606	2025-11-17	6	8.64	SERRAI	2025-11-16	30	10.0597	SERRAI
606	2025-11-18	6	10.44	SERRAI	2025-11-17	30	13.3837	SERRAI
606	2025-11-19	6	13.74	SERRAI	2025-11-18	30	14.5363	SERRAI
606	2025-11-20	6	11.64	SERRAI	2025-11-19	30	14.0201	SERRAI
606	2025-11-21	6	17.44	SERRAI	2025-11-20	30	15.8572	SERRAI
606	2025-11-24	6	5.94	SERRAI	2025-11-23	30	7.43448	SERRAI
606	2025-11-25	6	2.94	SERRAI	2025-11-24	30	7.17654	SERRAI
606	2025-11-26	6	6.24	SERRAI	2025-11-25	30	11.3261	SERRAI
606	2025-11-27	6	16.24	SERRAI	2025-11-26	30	12.9585	SERRAI
606	2025-11-28	6	10.74	SERRAI	2025-11-27	30	11.9139	SERRAI
613	2025-11-02	6	4.94	FLORINA	2025-11-01	30	8.9899	FLORINA
613	2025-11-03	6	5.94	FLORINA	2025-11-02	30	8.73502	FLORINA
613	2025-11-04	6	9.44	FLORINA	2025-11-03	30	9.60636	FLORINA
613	2025-11-05	6	7.24	FLORINA	2025-11-04	30	7.52506	FLORINA
613	2025-11-06	6	8.44	FLORINA	2025-11-05	30	4.72135	FLORINA
613	2025-11-07	6	8.64	FLORINA	2025-11-06	30	9.09806	FLORINA
613	2025-11-08	6	10.44	FLORINA	2025-11-07	30	10.4098	FLORINA
613	2025-11-09	6	8.74	FLORINA	2025-11-08	30	9.90176	FLORINA
613	2025-11-10	6	9.44	FLORINA	2025-11-09	30	10.4521	FLORINA
613	2025-11-11	6	8.64	FLORINA	2025-11-10	30	8.91446	FLORINA
613	2025-11-12	6	2.74	FLORINA	2025-11-11	30	5.2399	FLORINA
613	2025-11-13	6	-0.26	FLORINA	2025-11-12	30	4.52115	FLORINA
613	2025-11-14	6	0.14	FLORINA	2025-11-13	30	5.55777	FLORINA
613	2025-11-15	6	-0.26	FLORINA	2025-11-14	30	4.47183	FLORINA
613	2025-11-16	6	-1.26	FLORINA	2025-11-15	30	4.67081	FLORINA
613	2025-11-17	6	7.44	FLORINA	2025-11-16	30	6.47672	FLORINA
613	2025-11-18	6	14.24	FLORINA	2025-11-17	30	10.0878	FLORINA
613	2025-11-19	6	10.24	FLORINA	2025-11-18	30	10.7345	FLORINA
613	2025-11-20	6	10.94	FLORINA	2025-11-19	30	9.96349	FLORINA
613	2025-11-21	6	8.64	FLORINA	2025-11-20	30	10.1229	FLORINA
613	2025-11-22	6	10.74	FLORINA	2025-11-21	30	9.34721	FLORINA
613	2025-11-23	6	6.14	FLORINA	2025-11-22	30	3.88417	FLORINA
613	2025-11-24	6	1.74	FLORINA	2025-11-23	30	0.982333	FLORINA
613	2025-11-25	6	5.64	FLORINA	2025-11-24	30	3.86893	FLORINA
613	2025-11-26	6	9.64	FLORINA	2025-11-25	30	8.87489	FLORINA
613	2025-11-27	6	7.24	FLORINA	2025-11-26	30	8.396	FLORINA
613	2025-11-28	6	4.74	FLORINA	2025-11-27	30	5.13164	FLORINA
613	2025-11-29	6	4.44	FLORINA	2025-11-28	30	3.97379	FLORINA
613	2025-11-30	6	3.64	FLORINA	2025-11-29	30	2.5441	FLORINA
622	2025-11-02	6	10.64	THESSALONIKI (AIRPORT)	2025-11-01	30	13.2585	THESSALONIKI (AIRPORT)
622	2025-11-03	6	9.94	THESSALONIKI (AIRPORT)	2025-11-02	30	13.8405	THESSALONIKI (AIRPORT)
622	2025-11-04	6	16.24	THESSALONIKI (AIRPORT)	2025-11-03	30	14.6181	THESSALONIKI (AIRPORT)
622	2025-11-05	6	13.94	THESSALONIKI (AIRPORT)	2025-11-04	30	11.8297	THESSALONIKI (AIRPORT)
622	2025-11-06	6	12.74	THESSALONIKI (AIRPORT)	2025-11-05	30	12.1784	THESSALONIKI (AIRPORT)
622	2025-11-07	6	11.44	THESSALONIKI (AIRPORT)	2025-11-06	30	12.349	THESSALONIKI (AIRPORT)
622	2025-11-08	6	16.64	THESSALONIKI (AIRPORT)	2025-11-07	30	15.7594	THESSALONIKI (AIRPORT)
622	2025-11-09	6	13.24	THESSALONIKI (AIRPORT)	2025-11-08	30	14.9623	THESSALONIKI (AIRPORT)
622	2025-11-10	6	13.94	THESSALONIKI (AIRPORT)	2025-11-09	30	15.786	THESSALONIKI (AIRPORT)
622	2025-11-11	6	13.24	THESSALONIKI (AIRPORT)	2025-11-10	30	12.9897	THESSALONIKI (AIRPORT)
622	2025-11-12	6	6.94	THESSALONIKI (AIRPORT)	2025-11-11	30	10.3112	THESSALONIKI (AIRPORT)
622	2025-11-13	6	5.94	THESSALONIKI (AIRPORT)	2025-11-12	30	9.03189	THESSALONIKI (AIRPORT)
622	2025-11-14	6	5.94	THESSALONIKI (AIRPORT)	2025-11-13	30	9.45621	THESSALONIKI (AIRPORT)
622	2025-11-15	6	5.64	THESSALONIKI (AIRPORT)	2025-11-14	30	9.15933	THESSALONIKI (AIRPORT)
622	2025-11-16	6	8.74	THESSALONIKI (AIRPORT)	2025-11-15	30	9.33976	THESSALONIKI (AIRPORT)
