obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-01	12	18.94	SERRAI	2025-10-01	12	18.2157	SERRAI
606	2025-10-02	12	14.24	SERRAI	2025-10-02	12	14.8041	SERRAI
606	2025-10-03	12	15.94	SERRAI	2025-10-03	12	15.7233	SERRAI
606	2025-10-04	12	17.94	SERRAI	2025-10-04	12	16.8009	SERRAI
606	2025-10-05	12	21.74	SERRAI	2025-10-05	12	19.2052	SERRAI
606	2025-10-06	12	14.44	SERRAI	2025-10-06	12	13.8947	SERRAI
606	2025-10-07	12	14.24	SERRAI	2025-10-07	12	14.9181	SERRAI
606	2025-10-08	12	18.44	SERRAI	2025-10-08	12	17.9865	SERRAI
606	2025-10-09	12	21.94	SERRAI	2025-10-09	12	20.1264	SERRAI
606	2025-10-10	12	24.44	SERRAI	2025-10-10	12	20.3957	SERRAI
606	2025-10-11	12	20.24	SERRAI	2025-10-11	12	19.8271	SERRAI
606	2025-10-12	12	23.14	SERRAI	2025-10-12	12	20.2174	SERRAI
606	2025-10-13	12	21.44	SERRAI	2025-10-13	12	19.3202	SERRAI
606	2025-10-14	12	22.44	SERRAI	2025-10-14	12	19.8341	SERRAI
606	2025-10-15	12	20.24	SERRAI	2025-10-15	12	18.8344	SERRAI
606	2025-10-16	12	22.64	SERRAI	2025-10-16	12	19.0844	SERRAI
606	2025-10-17	12	17.64	SERRAI	2025-10-17	12	15.6969	SERRAI
606	2025-10-18	12	17.44	SERRAI	2025-10-18	12	17.7958	SERRAI
606	2025-10-19	12	21.94	SERRAI	2025-10-19	12	20.653	SERRAI
606	2025-10-20	12	20.24	SERRAI	2025-10-20	12	17.88	SERRAI
606	2025-10-21	12	18.94	SERRAI	2025-10-21	12	16.6554	SERRAI
606	2025-10-22	12	19.94	SERRAI	2025-10-22	12	17.7284	SERRAI
606	2025-10-23	12	23.44	SERRAI	2025-10-23	12	21.2279	SERRAI
606	2025-10-24	12	23.24	SERRAI	2025-10-24	12	22.2799	SERRAI
606	2025-10-26	12	19.74	SERRAI	2025-10-26	12	16.2304	SERRAI
