obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-01	15	17.44	SERRAI	2025-10-01	15	17.9836	SERRAI
606	2025-10-02	15	13.44	SERRAI	2025-10-02	15	14.4784	SERRAI
606	2025-10-03	15	15.14	SERRAI	2025-10-03	15	15.0619	SERRAI
606	2025-10-04	15	17.44	SERRAI	2025-10-04	15	15.9484	SERRAI
606	2025-10-05	15	21.14	SERRAI	2025-10-05	15	18.4765	SERRAI
606	2025-10-06	15	15.14	SERRAI	2025-10-06	15	14.1339	SERRAI
606	2025-10-07	15	14.44	SERRAI	2025-10-07	15	14.1359	SERRAI
606	2025-10-08	15	15.94	SERRAI	2025-10-08	15	16.1552	SERRAI
606	2025-10-09	15	21.14	SERRAI	2025-10-09	15	19.0429	SERRAI
606	2025-10-10	15	21.44	SERRAI	2025-10-10	15	19.9706	SERRAI
606	2025-10-11	15	20.24	SERRAI	2025-10-11	15	18.5509	SERRAI
606	2025-10-12	15	20.24	SERRAI	2025-10-12	15	19.3146	SERRAI
606	2025-10-13	15	19.64	SERRAI	2025-10-13	15	18.715	SERRAI
606	2025-10-14	15	19.64	SERRAI	2025-10-14	15	18.2758	SERRAI
606	2025-10-15	15	18.74	SERRAI	2025-10-15	15	18.0907	SERRAI
606	2025-10-16	15	18.14	SERRAI	2025-10-16	15	17.2387	SERRAI
606	2025-10-17	15	15.94	SERRAI	2025-10-17	15	14.3993	SERRAI
606	2025-10-18	15	16.64	SERRAI	2025-10-18	15	17.4865	SERRAI
606	2025-10-19	15	19.74	SERRAI	2025-10-19	15	18.413	SERRAI
606	2025-10-20	15	18.44	SERRAI	2025-10-20	15	17.1747	SERRAI
606	2025-10-21	15	17.64	SERRAI	2025-10-21	15	17.1811	SERRAI
606	2025-10-22	15	19.24	SERRAI	2025-10-22	15	17.4489	SERRAI
606	2025-10-23	15	21.94	SERRAI	2025-10-23	15	20.173	SERRAI
606	2025-10-26	15	17.64	SERRAI	2025-10-26	15	15.4159	SERRAI
606	2025-10-27	15	17.24	SERRAI	2025-10-27	15	16.7392	SERRAI
606	2025-10-28	15	17.44	SERRAI	2025-10-28	15	16.5258	SERRAI
606	2025-10-29	15	16.74	SERRAI	2025-10-29	15	15.9521	SERRAI
606	2025-10-30	15	17.44	SERRAI	2025-10-30	15	15.9367	SERRAI
606	2025-10-31	15	16.64	SERRAI	2025-10-31	15	15.4084	SERRAI
613	2025-10-01	15	16.24	FLORINA	2025-10-01	15	16.6896	FLORINA
613	2025-10-02	15	6.74	FLORINA	2025-10-02	15	7.49991	FLORINA
613	2025-10-03	15	6.94	FLORINA	2025-10-03	15	6.98966	FLORINA
613	2025-10-04	15	11.74	FLORINA	2025-10-04	15	11.8214	FLORINA
613	2025-10-05	15	19.44	FLORINA	2025-10-05	15	16.5214	FLORINA
613	2025-10-06	15	8.14	FLORINA	2025-10-06	15	10.1379	FLORINA
613	2025-10-07	15	8.94	FLORINA	2025-10-07	15	9.98258	FLORINA
613	2025-10-08	15	10.24	FLORINA	2025-10-08	15	10.4677	FLORINA
613	2025-10-09	15	16.94	FLORINA	2025-10-09	15	15.0937	FLORINA
613	2025-10-10	15	19.44	FLORINA	2025-10-10	15	16.8485	FLORINA
613	2025-10-11	15	15.74	FLORINA	2025-10-11	15	13.7189	FLORINA
613	2025-10-12	15	15.74	FLORINA	2025-10-12	15	15.0265	FLORINA
613	2025-10-13	15	13.44	FLORINA	2025-10-13	15	14.3839	FLORINA
613	2025-10-14	15	15.44	FLORINA	2025-10-14	15	14.4418	FLORINA
613	2025-10-15	15	15.94	FLORINA	2025-10-15	15	14.623	FLORINA
613	2025-10-16	15	12.14	FLORINA	2025-10-16	15	11.727	FLORINA
613	2025-10-17	15	10.64	FLORINA	2025-10-17	15	11.0409	FLORINA
613	2025-10-18	15	16.64	FLORINA	2025-10-18	15	16.8039	FLORINA
613	2025-10-19	15	12.74	FLORINA	2025-10-19	15	13.1278	FLORINA
613	2025-10-20	15	15.14	FLORINA	2025-10-20	15	14.331	FLORINA
613	2025-10-21	15	15.74	FLORINA	2025-10-21	15	15.2836	FLORINA
613	2025-10-22	15	15.94	FLORINA	2025-10-22	15	16.0309	FLORINA
613	2025-10-23	15	19.44	FLORINA	2025-10-23	15	18.467	FLORINA
613	2025-10-24	15	19.44	FLORINA	2025-10-24	15	17.6718	FLORINA
613	2025-10-25	15	17.14	FLORINA	2025-10-25	15	16.31	FLORINA
613	2025-10-26	15	20.64	FLORINA	2025-10-26	15	19.3954	FLORINA
613	2025-10-27	15	16.14	FLORINA	2025-10-27	15	15.9589	FLORINA
613	2025-10-28	15	12.44	FLORINA	2025-10-28	15	12.5727	FLORINA
613	2025-10-29	15	15.24	FLORINA	2025-10-29	15	14.5009	FLORINA
613	2025-10-30	15	15.74	FLORINA	2025-10-30	15	14.5392	FLORINA
613	2025-10-31	15	14.64	FLORINA	2025-10-31	15	14.589	FLORINA
622	2025-10-01	15	17.94	THESSALONIKI (AIRPORT)	2025-10-01	15	18.5929	THESSALONIKI (AIRPORT)
622	2025-10-02	15	15.64	THESSALONIKI (AIRPORT)	2025-10-02	15	16.1952	THESSALONIKI (AIRPORT)
622	2025-10-03	15	14.64	THESSALONIKI (AIRPORT)	2025-10-03	15	13.2709	THESSALONIKI (AIRPORT)
622	2025-10-04	15	18.24	THESSALONIKI (AIRPORT)	2025-10-04	15	16.0734	THESSALONIKI (AIRPORT)
622	2025-10-05	15	20.94	THESSALONIKI (AIRPORT)	2025-10-05	15	18.5878	THESSALONIKI (AIRPORT)
622	2025-10-06	15	15.24	THESSALONIKI (AIRPORT)	2025-10-06	15	14.9855	THESSALONIKI (AIRPORT)
622	2025-10-07	15	14.94	THESSALONIKI (AIRPORT)	2025-10-07	15	15.9074	THESSALONIKI (AIRPORT)
622	2025-10-08	15	15.94	THESSALONIKI (AIRPORT)	2025-10-08	15	15.5165	THESSALONIKI (AIRPORT)
622	2025-10-09	15	21.74	THESSALONIKI (AIRPORT)	2025-10-09	15	19.6132	THESSALONIKI (AIRPORT)
622	2025-10-10	15	22.94	THESSALONIKI (AIRPORT)	2025-10-10	15	20.2362	THESSALONIKI (AIRPORT)
622	2025-10-11	15	20.24	THESSALONIKI (AIRPORT)	2025-10-11	15	18.8634	THESSALONIKI (AIRPORT)
622	2025-10-12	15	21.74	THESSALONIKI (AIRPORT)	2025-10-12	15	19.5597	THESSALONIKI (AIRPORT)
622	2025-10-13	15	20.74	THESSALONIKI (AIRPORT)	2025-10-13	15	19.0695	THESSALONIKI (AIRPORT)
622	2025-10-14	15	21.44	THESSALONIKI (AIRPORT)	2025-10-14	15	18.6684	THESSALONIKI (AIRPORT)
622	2025-10-15	15	19.74	THESSALONIKI (AIRPORT)	2025-10-15	15	18.4657	THESSALONIKI (AIRPORT)
622	2025-10-16	15	18.44	THESSALONIKI (AIRPORT)	2025-10-16	15	17.102	THESSALONIKI (AIRPORT)
622	2025-10-17	15	15.64	THESSALONIKI (AIRPORT)	2025-10-17	15	16.0722	THESSALONIKI (AIRPORT)
622	2025-10-18	15	18.44	THESSALONIKI (AIRPORT)	2025-10-18	15	18.6564	THESSALONIKI (AIRPORT)
622	2025-10-19	15	20.44	THESSALONIKI (AIRPORT)	2025-10-19	15	19.0448	THESSALONIKI (AIRPORT)
622	2025-10-20	15	18.74	THESSALONIKI (AIRPORT)	2025-10-20	15	16.9706	THESSALONIKI (AIRPORT)
622	2025-10-21	15	19.44	THESSALONIKI (AIRPORT)	2025-10-21	15	18.3891	THESSALONIKI (AIRPORT)
622	2025-10-22	15	20.24	THESSALONIKI (AIRPORT)	2025-10-22	15	19.0963	THESSALONIKI (AIRPORT)
622	2025-10-23	15	21.44	THESSALONIKI (AIRPORT)	2025-10-23	15	19.6564	THESSALONIKI (AIRPORT)
622	2025-10-24	15	23.94	THESSALONIKI (AIRPORT)	2025-10-24	15	21.4325	THESSALONIKI (AIRPORT)
622	2025-10-25	15	21.64	THESSALONIKI (AIRPORT)	2025-10-25	15	19.2289	THESSALONIKI (AIRPORT)
622	2025-10-26	15	22.74	THESSALONIKI (AIRPORT)	2025-10-26	15	20.8993	THESSALONIKI (AIRPORT)
622	2025-10-27	15	19.44	THESSALONIKI (AIRPORT)	2025-10-27	15	19.373	THESSALONIKI (AIRPORT)
622	2025-10-28	15	18.74	THESSALONIKI (AIRPORT)	2025-10-28	15	17.1371	THESSALONIKI (AIRPORT)
622	2025-10-29	15	19.44	THESSALONIKI (AIRPORT)	2025-10-29	15	16.9374	THESSALONIKI (AIRPORT)
622	2025-10-30	15	18.64	THESSALONIKI (AIRPORT)	2025-10-30	15	16.7394	THESSALONIKI (AIRPORT)
622	2025-10-31	15	18.64	THESSALONIKI (AIRPORT)	2025-10-31	15	16.7306	THESSALONIKI (AIRPORT)
624	2025-10-01	15	19.94	CHRYSOPOULI (AIRPORT)	2025-10-01	15	18.4543	CHRYSOPOULI (AIRPORT)
624	2025-10-02	15	14.94	CHRYSOPOULI (AIRPORT)	2025-10-02	15	16.4716	CHRYSOPOULI (AIRPORT)
624	2025-10-03	15	16.74	CHRYSOPOULI (AIRPORT)	2025-10-03	15	17.9565	CHRYSOPOULI (AIRPORT)
624	2025-10-04	15	17.24	CHRYSOPOULI (AIRPORT)	2025-10-04	15	17.3019	CHRYSOPOULI (AIRPORT)
624	2025-10-05	15	19.64	CHRYSOPOULI (AIRPORT)	2025-10-05	15	19.0165	CHRYSOPOULI (AIRPORT)
624	2025-10-06	15	18.44	CHRYSOPOULI (AIRPORT)	2025-10-06	15	16.2492	CHRYSOPOULI (AIRPORT)
624	2025-10-07	15	13.74	CHRYSOPOULI (AIRPORT)	2025-10-07	15	14.6261	CHRYSOPOULI (AIRPORT)
624	2025-10-08	15	17.24	CHRYSOPOULI (AIRPORT)	2025-10-08	15	17.6288	CHRYSOPOULI (AIRPORT)
624	2025-10-09	15	20.44	CHRYSOPOULI (AIRPORT)	2025-10-09	15	20.0341	CHRYSOPOULI (AIRPORT)
624	2025-10-10	15	20.44	CHRYSOPOULI (AIRPORT)	2025-10-10	15	19.7909	CHRYSOPOULI (AIRPORT)
624	2025-10-11	15	19.24	CHRYSOPOULI (AIRPORT)	2025-10-11	15	19.7316	CHRYSOPOULI (AIRPORT)
624	2025-10-12	15	20.24	CHRYSOPOULI (AIRPORT)	2025-10-12	15	19.217	CHRYSOPOULI (AIRPORT)
624	2025-10-13	15	18.94	CHRYSOPOULI (AIRPORT)	2025-10-13	15	19.1183	CHRYSOPOULI (AIRPORT)
624	2025-10-14	15	19.64	CHRYSOPOULI (AIRPORT)	2025-10-14	15	18.5346	CHRYSOPOULI (AIRPORT)
