obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-02	9	30.24	SERRAI	2025-09-01	33	26.4071	SERRAI
606	2025-09-03	9	32.64	SERRAI	2025-09-02	33	29.2025	SERRAI
606	2025-09-04	9	32.44	SERRAI	2025-09-03	33	27.4001	SERRAI
606	2025-09-05	9	31.44	SERRAI	2025-09-04	33	28.109	SERRAI
606	2025-09-06	9	31.14	SERRAI	2025-09-05	33	27.2094	SERRAI
606	2025-09-07	9	28.24	SERRAI	2025-09-06	33	26.383	SERRAI
606	2025-09-08	9	28.94	SERRAI	2025-09-07	33	26.0299	SERRAI
606	2025-09-09	9	29.64	SERRAI	2025-09-08	33	26.2629	SERRAI
606	2025-09-10	9	29.74	SERRAI	2025-09-09	33	26.9753	SERRAI
606	2025-09-11	9	28.24	SERRAI	2025-09-10	33	28.1269	SERRAI
606	2025-09-12	9	30.74	SERRAI	2025-09-11	33	27.3532	SERRAI
606	2025-09-13	9	30.14	SERRAI	2025-09-12	33	26.5893	SERRAI
606	2025-09-14	9	28.24	SERRAI	2025-09-13	33	25.5319	SERRAI
606	2025-09-15	9	26.64	SERRAI	2025-09-14	33	24.8988	SERRAI
606	2025-09-16	9	28.24	SERRAI	2025-09-15	33	26.2177	SERRAI
606	2025-09-17	9	23.24	SERRAI	2025-09-16	33	25.8473	SERRAI
606	2025-09-18	9	25.44	SERRAI	2025-09-17	33	22.0209	SERRAI
606	2025-09-19	9	24.24	SERRAI	2025-09-18	33	21.8705	SERRAI
606	2025-09-20	9	25.74	SERRAI	2025-09-19	33	23.8922	SERRAI
606	2025-09-21	9	26.94	SERRAI	2025-09-20	33	24.9828	SERRAI
606	2025-09-22	9	26.64	SERRAI	2025-09-21	33	24.0763	SERRAI
606	2025-09-23	9	26.94	SERRAI	2025-09-22	33	24.8354	SERRAI
606	2025-09-24	9	27.44	SERRAI	2025-09-23	33	25.7104	SERRAI
606	2025-09-25	9	26.74	SERRAI	2025-09-24	33	25.4814	SERRAI
606	2025-09-26	9	25.24	SERRAI	2025-09-25	33	24.1142	SERRAI
606	2025-09-27	9	24.44	SERRAI	2025-09-26	33	21.4504	SERRAI
606	2025-09-28	9	19.94	SERRAI	2025-09-27	33	20.3922	SERRAI
606	2025-09-29	9	19.64	SERRAI	2025-09-28	33	19.3488	SERRAI
606	2025-09-30	9	22.74	SERRAI	2025-09-29	33	19.8634	SERRAI
613	2025-09-02	9	26.74	FLORINA	2025-09-01	33	25.3993	FLORINA
613	2025-09-03	9	29.24	FLORINA	2025-09-02	33	27.5014	FLORINA
613	2025-09-04	9	18.24	FLORINA	2025-09-03	33	21.7467	FLORINA
613	2025-09-05	9	25.14	FLORINA	2025-09-04	33	24.7077	FLORINA
613	2025-09-06	9	25.44	FLORINA	2025-09-05	33	24.601	FLORINA
613	2025-09-07	9	24.44	FLORINA	2025-09-06	33	23.5295	FLORINA
613	2025-09-08	9	25.24	FLORINA	2025-09-07	33	23.7848	FLORINA
613	2025-09-09	9	27.94	FLORINA	2025-09-08	33	24.7599	FLORINA
