obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-01	15	16.24	SERRAI	2025-11-01	15	17.154	SERRAI
606	2025-11-02	15	16.74	SERRAI	2025-11-02	15	17.64	SERRAI
606	2025-11-03	15	18.64	SERRAI	2025-11-03	15	17.9928	SERRAI
606	2025-11-04	15	13.24	SERRAI	2025-11-04	15	12.6696	SERRAI
606	2025-11-05	15	15.24	SERRAI	2025-11-05	15	16.6608	SERRAI
606	2025-11-06	15	15.74	SERRAI	2025-11-06	15	15.5785	SERRAI
606	2025-11-07	15	14.74	SERRAI	2025-11-07	15	16.4701	SERRAI
606	2025-11-08	15	15.24	SERRAI	2025-11-08	15	16.6547	SERRAI
606	2025-11-09	15	17.44	SERRAI	2025-11-09	15	17.6967	SERRAI
606	2025-11-10	15	16.24	SERRAI	2025-11-10	15	16.7353	SERRAI
606	2025-11-11	15	17.24	SERRAI	2025-11-11	15	16.623	SERRAI
606	2025-11-12	15	15.74	SERRAI	2025-11-12	15	14.651	SERRAI
606	2025-11-13	15	13.94	SERRAI	2025-11-13	15	14.2321	SERRAI
606	2025-11-14	15	13.64	SERRAI	2025-11-14	15	14.2409	SERRAI
606	2025-11-15	15	12.74	SERRAI	2025-11-15	15	14.2665	SERRAI
606	2025-11-16	15	12.74	SERRAI	2025-11-16	15	14.4093	SERRAI
606	2025-11-17	15	13.74	SERRAI	2025-11-17	15	14.7516	SERRAI
606	2025-11-18	15	13.44	SERRAI	2025-11-18	15	14.8175	SERRAI
606	2025-11-19	15	14.14	SERRAI	2025-11-19	15	15.6659	SERRAI
606	2025-11-20	15	16.24	SERRAI	2025-11-20	15	17.7083	SERRAI
613	2025-11-01	15	16.74	FLORINA	2025-11-01	15	15.4713	FLORINA
613	2025-11-02	15	16.64	FLORINA	2025-11-02	15	16.1996	FLORINA
613	2025-11-03	15	17.94	FLORINA	2025-11-03	15	16.7565	FLORINA
613	2025-11-04	15	8.94	FLORINA	2025-11-04	15	9.44889	FLORINA
613	2025-11-05	15	10.74	FLORINA	2025-11-05	15	9.944	FLORINA
613	2025-11-06	15	12.24	FLORINA	2025-11-06	15	12.724	FLORINA
613	2025-11-07	15	13.24	FLORINA	2025-11-07	15	13.1518	FLORINA
613	2025-11-08	15	14.14	FLORINA	2025-11-08	15	15.3793	FLORINA
613	2025-11-09	15	13.64	FLORINA	2025-11-09	15	13.6508	FLORINA
613	2025-11-10	15	11.74	FLORINA	2025-11-10	15	13.5028	FLORINA
613	2025-11-11	15	12.24	FLORINA	2025-11-11	15	12.1786	FLORINA
613	2025-11-12	15	9.24	FLORINA	2025-11-12	15	11.819	FLORINA
613	2025-11-13	15	10.74	FLORINA	2025-11-13	15	11.8981	FLORINA
613	2025-11-14	15	10.74	FLORINA	2025-11-14	15	12.3346	FLORINA
613	2025-11-15	15	9.74	FLORINA	2025-11-15	15	12.1435	FLORINA
613	2025-11-16	15	11.94	FLORINA	2025-11-16	15	12.0959	FLORINA
613	2025-11-17	15	14.94	FLORINA	2025-11-17	15	16.1667	FLORINA
613	2025-11-18	15	13.64	FLORINA	2025-11-18	15	14.8507	FLORINA
613	2025-11-19	15	10.64	FLORINA	2025-11-19	15	13.7616	FLORINA
613	2025-11-20	15	13.74	FLORINA	2025-11-20	15	15.472	FLORINA
613	2025-11-21	15	11.64	FLORINA	2025-11-21	15	13.6939	FLORINA
613	2025-11-22	15	12.44	FLORINA	2025-11-22	15	13.4986	FLORINA
613	2025-11-23	15	8.94	FLORINA	2025-11-23	15	9.08878	FLORINA
613	2025-11-24	15	8.64	FLORINA	2025-11-24	15	9.74625	FLORINA
613	2025-11-25	15	9.94	FLORINA	2025-11-25	15	10.3839	FLORINA
613	2025-11-26	15	10.94	FLORINA	2025-11-26	15	12.7849	FLORINA
613	2025-11-27	15	9.44	FLORINA	2025-11-27	15	10.717	FLORINA
613	2025-11-28	15	4.74	FLORINA	2025-11-28	15	6.2963	FLORINA
613	2025-11-29	15	6.24	FLORINA	2025-11-29	15	7.111	FLORINA
613	2025-11-30	15	6.24	FLORINA	2025-11-30	15	7.57437	FLORINA
622	2025-11-01	15	19.64	THESSALONIKI (AIRPORT)	2025-11-01	15	17.4538	THESSALONIKI (AIRPORT)
622	2025-11-02	15	19.74	THESSALONIKI (AIRPORT)	2025-11-02	15	17.4779	THESSALONIKI (AIRPORT)
622	2025-11-03	15	18.94	THESSALONIKI (AIRPORT)	2025-11-03	15	17.4811	THESSALONIKI (AIRPORT)
622	2025-11-04	15	15.24	THESSALONIKI (AIRPORT)	2025-11-04	15	14.028	THESSALONIKI (AIRPORT)
622	2025-11-05	15	15.44	THESSALONIKI (AIRPORT)	2025-11-05	15	15.8366	THESSALONIKI (AIRPORT)
622	2025-11-06	15	16.74	THESSALONIKI (AIRPORT)	2025-11-06	15	15.4936	THESSALONIKI (AIRPORT)
622	2025-11-07	15	18.44	THESSALONIKI (AIRPORT)	2025-11-07	15	16.4672	THESSALONIKI (AIRPORT)
622	2025-11-08	15	18.94	THESSALONIKI (AIRPORT)	2025-11-08	15	18.1381	THESSALONIKI (AIRPORT)
622	2025-11-09	15	18.24	THESSALONIKI (AIRPORT)	2025-11-09	15	17.1928	THESSALONIKI (AIRPORT)
622	2025-11-10	15	16.44	THESSALONIKI (AIRPORT)	2025-11-10	15	16.8066	THESSALONIKI (AIRPORT)
622	2025-11-11	15	17.64	THESSALONIKI (AIRPORT)	2025-11-11	15	16.1776	THESSALONIKI (AIRPORT)
622	2025-11-12	15	17.94	THESSALONIKI (AIRPORT)	2025-11-12	15	15.8795	THESSALONIKI (AIRPORT)
622	2025-11-13	15	17.24	THESSALONIKI (AIRPORT)	2025-11-13	15	15.0378	THESSALONIKI (AIRPORT)
622	2025-11-14	15	17.74	THESSALONIKI (AIRPORT)	2025-11-14	15	15.6715	THESSALONIKI (AIRPORT)
622	2025-11-15	15	15.74	THESSALONIKI (AIRPORT)	2025-11-15	15	14.6806	THESSALONIKI (AIRPORT)
622	2025-11-16	15	16.24	THESSALONIKI (AIRPORT)	2025-11-16	15	14.9601	THESSALONIKI (AIRPORT)
622	2025-11-17	15	15.74	THESSALONIKI (AIRPORT)	2025-11-17	15	15.7331	THESSALONIKI (AIRPORT)
622	2025-11-18	15	17.44	THESSALONIKI (AIRPORT)	2025-11-18	15	19.3283	THESSALONIKI (AIRPORT)
622	2025-11-19	15	15.64	THESSALONIKI (AIRPORT)	2025-11-19	15	17.911	THESSALONIKI (AIRPORT)
622	2025-11-20	15	19.44	THESSALONIKI (AIRPORT)	2025-11-20	15	18.6048	THESSALONIKI (AIRPORT)
622	2025-11-21	15	17.94	THESSALONIKI (AIRPORT)	2025-11-21	15	19.2857	THESSALONIKI (AIRPORT)
622	2025-11-22	15	19.44	THESSALONIKI (AIRPORT)	2025-11-22	15	18.9029	THESSALONIKI (AIRPORT)
622	2025-11-23	15	16.94	THESSALONIKI (AIRPORT)	2025-11-23	15	16.8085	THESSALONIKI (AIRPORT)
622	2025-11-24	15	14.94	THESSALONIKI (AIRPORT)	2025-11-24	15	13.0871	THESSALONIKI (AIRPORT)
622	2025-11-25	15	13.64	THESSALONIKI (AIRPORT)	2025-11-25	15	13.6143	THESSALONIKI (AIRPORT)
622	2025-11-26	15	15.24	THESSALONIKI (AIRPORT)	2025-11-26	15	17.3493	THESSALONIKI (AIRPORT)
622	2025-11-27	15	15.94	THESSALONIKI (AIRPORT)	2025-11-27	15	16.0695	THESSALONIKI (AIRPORT)
622	2025-11-28	15	11.64	THESSALONIKI (AIRPORT)	2025-11-28	15	13.8022	THESSALONIKI (AIRPORT)
622	2025-11-29	15	13.44	THESSALONIKI (AIRPORT)	2025-11-29	15	12.1344	THESSALONIKI (AIRPORT)
622	2025-11-30	15	13.74	THESSALONIKI (AIRPORT)	2025-11-30	15	12.0177	THESSALONIKI (AIRPORT)
624	2025-11-01	15	17.74	CHRYSOPOULI (AIRPORT)	2025-11-01	15	18.4684	CHRYSOPOULI (AIRPORT)
624	2025-11-02	15	17.94	CHRYSOPOULI (AIRPORT)	2025-11-02	15	18.5707	CHRYSOPOULI (AIRPORT)
624	2025-11-03	15	17.64	CHRYSOPOULI (AIRPORT)	2025-11-03	15	18.2233	CHRYSOPOULI (AIRPORT)
624	2025-11-04	15	14.94	CHRYSOPOULI (AIRPORT)	2025-11-04	15	16.4274	CHRYSOPOULI (AIRPORT)
624	2025-11-05	15	14.44	CHRYSOPOULI (AIRPORT)	2025-11-05	15	15.3893	CHRYSOPOULI (AIRPORT)
624	2025-11-06	15	13.44	CHRYSOPOULI (AIRPORT)	2025-11-06	15	14.0326	CHRYSOPOULI (AIRPORT)
624	2025-11-07	15	16.24	CHRYSOPOULI (AIRPORT)	2025-11-07	15	16.9711	CHRYSOPOULI (AIRPORT)
624	2025-11-08	15	18.44	CHRYSOPOULI (AIRPORT)	2025-11-08	15	16.7641	CHRYSOPOULI (AIRPORT)
624	2025-11-09	15	18.44	CHRYSOPOULI (AIRPORT)	2025-11-09	15	18.2279	CHRYSOPOULI (AIRPORT)
624	2025-11-10	15	16.44	CHRYSOPOULI (AIRPORT)	2025-11-10	15	17.1679	CHRYSOPOULI (AIRPORT)
624	2025-11-11	15	14.74	CHRYSOPOULI (AIRPORT)	2025-11-11	15	17.6523	CHRYSOPOULI (AIRPORT)
624	2025-11-12	15	15.24	CHRYSOPOULI (AIRPORT)	2025-11-12	15	16.4128	CHRYSOPOULI (AIRPORT)
624	2025-11-13	15	14.94	CHRYSOPOULI (AIRPORT)	2025-11-13	15	16.1256	CHRYSOPOULI (AIRPORT)
624	2025-11-14	15	15.64	CHRYSOPOULI (AIRPORT)	2025-11-14	15	16.0094	CHRYSOPOULI (AIRPORT)
624	2025-11-15	15	14.94	CHRYSOPOULI (AIRPORT)	2025-11-15	15	15.7577	CHRYSOPOULI (AIRPORT)
624	2025-11-16	15	15.24	CHRYSOPOULI (AIRPORT)	2025-11-16	15	16.0714	CHRYSOPOULI (AIRPORT)
624	2025-11-17	15	16.94	CHRYSOPOULI (AIRPORT)	2025-11-17	15	17.0075	CHRYSOPOULI (AIRPORT)
624	2025-11-18	15	18.24	CHRYSOPOULI (AIRPORT)	2025-11-18	15	18.2609	CHRYSOPOULI (AIRPORT)
624	2025-11-19	15	17.64	CHRYSOPOULI (AIRPORT)	2025-11-19	15	18.8232	CHRYSOPOULI (AIRPORT)
624	2025-11-20	15	17.94	CHRYSOPOULI (AIRPORT)	2025-11-20	15	18.4095	CHRYSOPOULI (AIRPORT)
624	2025-11-21	15	19.24	CHRYSOPOULI (AIRPORT)	2025-11-21	15	19.0669	CHRYSOPOULI (AIRPORT)
624	2025-11-22	15	19.74	CHRYSOPOULI (AIRPORT)	2025-11-22	15	18.7818	CHRYSOPOULI (AIRPORT)
624	2025-11-23	15	16.44	CHRYSOPOULI (AIRPORT)	2025-11-23	15	16.4892	CHRYSOPOULI (AIRPORT)
624	2025-11-24	15	13.44	CHRYSOPOULI (AIRPORT)	2025-11-24	15	13.7189	CHRYSOPOULI (AIRPORT)
624	2025-11-25	15	13.64	CHRYSOPOULI (AIRPORT)	2025-11-25	15	14.6954	CHRYSOPOULI (AIRPORT)
624	2025-11-26	15	16.64	CHRYSOPOULI (AIRPORT)	2025-11-26	15	17.1951	CHRYSOPOULI (AIRPORT)
624	2025-11-27	15	17.24	CHRYSOPOULI (AIRPORT)	2025-11-27	15	15.8214	CHRYSOPOULI (AIRPORT)
624	2025-11-28	15	12.64	CHRYSOPOULI (AIRPORT)	2025-11-28	15	13.9594	CHRYSOPOULI (AIRPORT)
624	2025-11-29	15	12.24	CHRYSOPOULI (AIRPORT)	2025-11-29	15	12.571	CHRYSOPOULI (AIRPORT)
624	2025-11-30	15	10.94	CHRYSOPOULI (AIRPORT)	2025-11-30	15	12.7326	CHRYSOPOULI (AIRPORT)
627	2025-11-01	15	18.64	ALEXANDROUPOLI (AIRPORT)	2025-11-01	15	18.0417	ALEXANDROUPOLI (AIRPORT)
627	2025-11-02	15	19.74	ALEXANDROUPOLI (AIRPORT)	2025-11-02	15	18.2367	ALEXANDROUPOLI (AIRPORT)
627	2025-11-03	15	18.44	ALEXANDROUPOLI (AIRPORT)	2025-11-03	15	17.9723	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	15	14.74	ALEXANDROUPOLI (AIRPORT)	2025-11-04	15	17.152	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	15	13.94	ALEXANDROUPOLI (AIRPORT)	2025-11-05	15	13.736	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	15	14.64	ALEXANDROUPOLI (AIRPORT)	2025-11-06	15	14.3676	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	15	16.64	ALEXANDROUPOLI (AIRPORT)	2025-11-07	15	16.8783	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	15	18.94	ALEXANDROUPOLI (AIRPORT)	2025-11-08	15	18.5697	ALEXANDROUPOLI (AIRPORT)
627	2025-11-09	15	18.24	ALEXANDROUPOLI (AIRPORT)	2025-11-09	15	18.1293	ALEXANDROUPOLI (AIRPORT)
627	2025-11-10	15	17.64	ALEXANDROUPOLI (AIRPORT)	2025-11-10	15	18.3192	ALEXANDROUPOLI (AIRPORT)
627	2025-11-11	15	15.94	ALEXANDROUPOLI (AIRPORT)	2025-11-11	15	16.7538	ALEXANDROUPOLI (AIRPORT)
