obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-01	6	5.74	SERRAI	2025-11-01	6	8.37955	SERRAI
606	2025-11-02	6	5.74	SERRAI	2025-11-02	6	9.12101	SERRAI
606	2025-11-03	6	8.94	SERRAI	2025-11-03	6	10.2445	SERRAI
606	2025-11-04	6	12.44	SERRAI	2025-11-04	6	12.3983	SERRAI
606	2025-11-05	6	11.64	SERRAI	2025-11-05	6	11.476	SERRAI
606	2025-11-06	6	12.24	SERRAI	2025-11-06	6	13.0197	SERRAI
606	2025-11-07	6	10.94	SERRAI	2025-11-07	6	12.5578	SERRAI
606	2025-11-08	6	10.74	SERRAI	2025-11-08	6	12.2296	SERRAI
606	2025-11-09	6	13.94	SERRAI	2025-11-09	6	12.8891	SERRAI
606	2025-11-10	6	13.44	SERRAI	2025-11-10	6	14.7301	SERRAI
606	2025-11-11	6	11.24	SERRAI	2025-11-11	6	11.5649	SERRAI
606	2025-11-12	6	8.44	SERRAI	2025-11-12	6	8.40592	SERRAI
606	2025-11-13	6	3.44	SERRAI	2025-11-13	6	6.88394	SERRAI
606	2025-11-14	6	3.44	SERRAI	2025-11-14	6	6.60147	SERRAI
606	2025-11-15	6	3.44	SERRAI	2025-11-15	6	6.51456	SERRAI
606	2025-11-16	6	2.94	SERRAI	2025-11-16	6	6.33927	SERRAI
606	2025-11-17	6	8.64	SERRAI	2025-11-17	6	8.80753	SERRAI
606	2025-11-18	6	10.44	SERRAI	2025-11-18	6	12.0238	SERRAI
606	2025-11-19	6	13.74	SERRAI	2025-11-19	6	13.5837	SERRAI
606	2025-11-20	6	11.64	SERRAI	2025-11-20	6	12.4762	SERRAI
606	2025-11-21	6	17.44	SERRAI	2025-11-21	6	16.8779	SERRAI
606	2025-11-24	6	5.94	SERRAI	2025-11-24	6	5.44815	SERRAI
606	2025-11-25	6	2.94	SERRAI	2025-11-25	6	5.74292	SERRAI
606	2025-11-26	6	6.24	SERRAI	2025-11-26	6	9.36276	SERRAI
606	2025-11-27	6	16.24	SERRAI	2025-11-27	6	15.2966	SERRAI
606	2025-11-28	6	10.74	SERRAI	2025-11-28	6	12.1608	SERRAI
613	2025-11-01	6	4.24	FLORINA	2025-11-01	6	7.67838	FLORINA
613	2025-11-02	6	4.94	FLORINA	2025-11-02	6	8.39835	FLORINA
613	2025-11-03	6	5.94	FLORINA	2025-11-03	6	8.54434	FLORINA
613	2025-11-04	6	9.44	FLORINA	2025-11-04	6	10.3407	FLORINA
613	2025-11-05	6	7.24	FLORINA	2025-11-05	6	7.17618	FLORINA
613	2025-11-06	6	8.44	FLORINA	2025-11-06	6	7.38199	FLORINA
613	2025-11-07	6	8.64	FLORINA	2025-11-07	6	8.84879	FLORINA
613	2025-11-08	6	10.44	FLORINA	2025-11-08	6	11.1496	FLORINA
613	2025-11-09	6	8.74	FLORINA	2025-11-09	6	10.4262	FLORINA
613	2025-11-10	6	9.44	FLORINA	2025-11-10	6	11.0817	FLORINA
613	2025-11-11	6	8.64	FLORINA	2025-11-11	6	7.92032	FLORINA
613	2025-11-12	6	2.74	FLORINA	2025-11-12	6	5.63541	FLORINA
613	2025-11-13	6	-0.26	FLORINA	2025-11-13	6	5.96207	FLORINA
613	2025-11-14	6	0.14	FLORINA	2025-11-14	6	4.49601	FLORINA
613	2025-11-15	6	-0.26	FLORINA	2025-11-15	6	6.19522	FLORINA
613	2025-11-16	6	-1.26	FLORINA	2025-11-16	6	4.4047	FLORINA
613	2025-11-17	6	7.44	FLORINA	2025-11-17	6	8.97647	FLORINA
613	2025-11-18	6	14.24	FLORINA	2025-11-18	6	14.3997	FLORINA
613	2025-11-19	6	10.24	FLORINA	2025-11-19	6	12.6344	FLORINA
613	2025-11-20	6	10.94	FLORINA	2025-11-20	6	11.1588	FLORINA
613	2025-11-21	6	8.64	FLORINA	2025-11-21	6	10.707	FLORINA
613	2025-11-22	6	10.74	FLORINA	2025-11-22	6	10.6123	FLORINA
613	2025-11-23	6	6.14	FLORINA	2025-11-23	6	6.03784	FLORINA
613	2025-11-24	6	1.74	FLORINA	2025-11-24	6	3.06143	FLORINA
613	2025-11-25	6	5.64	FLORINA	2025-11-25	6	6.64917	FLORINA
613	2025-11-26	6	9.64	FLORINA	2025-11-26	6	9.9985	FLORINA
613	2025-11-27	6	7.24	FLORINA	2025-11-27	6	8.99677	FLORINA
613	2025-11-28	6	4.74	FLORINA	2025-11-28	6	5.25655	FLORINA
613	2025-11-29	6	4.44	FLORINA	2025-11-29	6	4.29752	FLORINA
613	2025-11-30	6	3.64	FLORINA	2025-11-30	6	2.99112	FLORINA
622	2025-11-01	6	11.24	THESSALONIKI (AIRPORT)	2025-11-01	6	12.1276	THESSALONIKI (AIRPORT)
622	2025-11-02	6	10.64	THESSALONIKI (AIRPORT)	2025-11-02	6	11.5429	THESSALONIKI (AIRPORT)
622	2025-11-03	6	9.94	THESSALONIKI (AIRPORT)	2025-11-03	6	11.6928	THESSALONIKI (AIRPORT)
622	2025-11-04	6	16.24	THESSALONIKI (AIRPORT)	2025-11-04	6	15.8222	THESSALONIKI (AIRPORT)
622	2025-11-05	6	13.94	THESSALONIKI (AIRPORT)	2025-11-05	6	13.5902	THESSALONIKI (AIRPORT)
622	2025-11-06	6	12.74	THESSALONIKI (AIRPORT)	2025-11-06	6	13.3351	THESSALONIKI (AIRPORT)
622	2025-11-07	6	11.44	THESSALONIKI (AIRPORT)	2025-11-07	6	12.8605	THESSALONIKI (AIRPORT)
622	2025-11-08	6	16.64	THESSALONIKI (AIRPORT)	2025-11-08	6	15.7462	THESSALONIKI (AIRPORT)
622	2025-11-09	6	13.24	THESSALONIKI (AIRPORT)	2025-11-09	6	14.685	THESSALONIKI (AIRPORT)
622	2025-11-10	6	13.94	THESSALONIKI (AIRPORT)	2025-11-10	6	15.5231	THESSALONIKI (AIRPORT)
622	2025-11-11	6	13.24	THESSALONIKI (AIRPORT)	2025-11-11	6	13.3539	THESSALONIKI (AIRPORT)
