obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-02	18	12.24	SERRAI	2025-11-01	42	13.5382	SERRAI
606	2025-11-04	18	12.74	SERRAI	2025-11-03	42	12.4547	SERRAI
606	2025-11-05	18	13.44	SERRAI	2025-11-04	42	13.0607	SERRAI
606	2025-11-06	18	13.74	SERRAI	2025-11-05	42	13.787	SERRAI
606	2025-11-07	18	12.94	SERRAI	2025-11-06	42	14.5085	SERRAI
606	2025-11-08	18	14.94	SERRAI	2025-11-07	42	15.633	SERRAI
606	2025-11-09	18	16.74	SERRAI	2025-11-08	42	16.2172	SERRAI
606	2025-11-10	18	14.94	SERRAI	2025-11-09	42	15.6972	SERRAI
606	2025-11-11	18	14.94	SERRAI	2025-11-10	42	14.2511	SERRAI
606	2025-11-12	18	8.64	SERRAI	2025-11-11	42	11.5385	SERRAI
606	2025-11-13	18	8.74	SERRAI	2025-11-12	42	11.205	SERRAI
606	2025-11-14	18	9.24	SERRAI	2025-11-13	42	11.2057	SERRAI
606	2025-11-15	18	9.14	SERRAI	2025-11-14	42	10.2902	SERRAI
606	2025-11-16	18	8.74	SERRAI	2025-11-15	42	10.8969	SERRAI
606	2025-11-17	18	11.24	SERRAI	2025-11-16	42	12.4162	SERRAI
606	2025-11-18	18	12.64	SERRAI	2025-11-17	42	14.0597	SERRAI
606	2025-11-19	18	13.74	SERRAI	2025-11-18	42	14.4328	SERRAI
606	2025-11-20	18	14.74	SERRAI	2025-11-19	42	16.8154	SERRAI
613	2025-11-02	18	10.14	FLORINA	2025-11-01	42	12.7462	FLORINA
613	2025-11-03	18	13.94	FLORINA	2025-11-02	42	14.7816	FLORINA
613	2025-11-04	18	8.64	FLORINA	2025-11-03	42	9.12467	FLORINA
613	2025-11-05	18	9.74	FLORINA	2025-11-04	42	9.84195	FLORINA
613	2025-11-06	18	9.44	FLORINA	2025-11-05	42	10.2978	FLORINA
613	2025-11-07	18	10.94	FLORINA	2025-11-06	42	11.3727	FLORINA
613	2025-11-08	18	11.74	FLORINA	2025-11-07	42	10.9377	FLORINA
613	2025-11-09	18	12.44	FLORINA	2025-11-08	42	12.9701	FLORINA
613	2025-11-10	18	9.24	FLORINA	2025-11-09	42	12.5067	FLORINA
613	2025-11-11	18	11.14	FLORINA	2025-11-10	42	11.3341	FLORINA
613	2025-11-12	18	3.14	FLORINA	2025-11-11	42	8.40372	FLORINA
613	2025-11-13	18	3.44	FLORINA	2025-11-12	42	9.54581	FLORINA
613	2025-11-14	18	3.14	FLORINA	2025-11-13	42	10.318	FLORINA
613	2025-11-15	18	2.44	FLORINA	2025-11-14	42	10.4074	FLORINA
613	2025-11-16	18	5.94	FLORINA	2025-11-15	42	9.63028	FLORINA
613	2025-11-18	18	12.24	FLORINA	2025-11-17	42	12.8644	FLORINA
613	2025-11-19	18	10.94	FLORINA	2025-11-18	42	12.6574	FLORINA
613	2025-11-20	18	11.64	FLORINA	2025-11-19	42	13.5166	FLORINA
613	2025-11-21	18	10.94	FLORINA	2025-11-20	42	12.8553	FLORINA
613	2025-11-22	18	8.94	FLORINA	2025-11-21	42	11.4597	FLORINA
613	2025-11-23	18	7.94	FLORINA	2025-11-22	42	6.40787	FLORINA
613	2025-11-24	18	1.94	FLORINA	2025-11-23	42	6.63248	FLORINA
613	2025-11-25	18	9.24	FLORINA	2025-11-24	42	8.31221	FLORINA
613	2025-11-26	18	9.24	FLORINA	2025-11-25	42	10.1057	FLORINA
613	2025-11-27	18	8.64	FLORINA	2025-11-26	42	7.66324	FLORINA
613	2025-11-28	18	4.64	FLORINA	2025-11-27	42	6.51383	FLORINA
613	2025-11-29	18	4.74	FLORINA	2025-11-28	42	6.03141	FLORINA
613	2025-11-30	18	3.24	FLORINA	2025-11-29	42	5.59684	FLORINA
622	2025-11-02	18	14.44	THESSALONIKI (AIRPORT)	2025-11-01	42	15.2775	THESSALONIKI (AIRPORT)
622	2025-11-03	18	17.74	THESSALONIKI (AIRPORT)	2025-11-02	42	16.3988	THESSALONIKI (AIRPORT)
622	2025-11-04	18	14.64	THESSALONIKI (AIRPORT)	2025-11-03	42	13.819	THESSALONIKI (AIRPORT)
622	2025-11-05	18	14.44	THESSALONIKI (AIRPORT)	2025-11-04	42	14.047	THESSALONIKI (AIRPORT)
