obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-01	21	8.94	SERRAI	2025-11-01	21	10.9396	SERRAI
606	2025-11-02	21	9.44	SERRAI	2025-11-02	21	12.0548	SERRAI
606	2025-11-04	21	12.44	SERRAI	2025-11-04	21	12.5668	SERRAI
606	2025-11-05	21	12.94	SERRAI	2025-11-05	21	13.9579	SERRAI
606	2025-11-06	21	12.74	SERRAI	2025-11-06	21	13.6525	SERRAI
606	2025-11-07	21	10.74	SERRAI	2025-11-07	21	13.6459	SERRAI
606	2025-11-08	21	14.64	SERRAI	2025-11-08	21	14.6857	SERRAI
606	2025-11-09	21	15.14	SERRAI	2025-11-09	21	15.5277	SERRAI
606	2025-11-10	21	14.14	SERRAI	2025-11-10	21	15.2963	SERRAI
606	2025-11-11	21	11.44	SERRAI	2025-11-11	21	12.265	SERRAI
606	2025-11-12	21	6.44	SERRAI	2025-11-12	21	9.5983	SERRAI
606	2025-11-13	21	6.74	SERRAI	2025-11-13	21	8.92862	SERRAI
606	2025-11-14	21	6.94	SERRAI	2025-11-14	21	8.9567	SERRAI
606	2025-11-15	21	6.74	SERRAI	2025-11-15	21	8.75284	SERRAI
606	2025-11-16	21	7.74	SERRAI	2025-11-16	21	10.0458	SERRAI
606	2025-11-17	21	9.24	SERRAI	2025-11-17	21	11.5722	SERRAI
606	2025-11-18	21	14.44	SERRAI	2025-11-18	21	13.3771	SERRAI
606	2025-11-19	21	13.24	SERRAI	2025-11-19	21	14.6186	SERRAI
606	2025-11-20	21	12.94	SERRAI	2025-11-20	21	14.3192	SERRAI
613	2025-11-01	21	5.94	FLORINA	2025-11-01	21	11.1427	FLORINA
613	2025-11-02	21	8.74	FLORINA	2025-11-02	21	11.4289	FLORINA
613	2025-11-03	21	12.44	FLORINA	2025-11-03	21	13.3561	FLORINA
613	2025-11-04	21	7.94	FLORINA	2025-11-04	21	8.4711	FLORINA
613	2025-11-05	21	9.24	FLORINA	2025-11-05	21	9.2294	FLORINA
613	2025-11-06	21	8.14	FLORINA	2025-11-06	21	9.39957	FLORINA
613	2025-11-07	21	10.94	FLORINA	2025-11-07	21	11.0678	FLORINA
613	2025-11-08	21	7.94	FLORINA	2025-11-08	21	11.2511	FLORINA
613	2025-11-09	21	11.24	FLORINA	2025-11-09	21	12.1879	FLORINA
613	2025-11-10	21	7.44	FLORINA	2025-11-10	21	10.6244	FLORINA
613	2025-11-11	21	10.24	FLORINA	2025-11-11	21	9.51505	FLORINA
613	2025-11-12	21	1.44	FLORINA	2025-11-12	21	7.07486	FLORINA
613	2025-11-13	21	1.14	FLORINA	2025-11-13	21	8.17618	FLORINA
613	2025-11-14	21	0.94	FLORINA	2025-11-14	21	8.49576	FLORINA
613	2025-11-15	21	1.44	FLORINA	2025-11-15	21	7.69913	FLORINA
613	2025-11-16	21	3.44	FLORINA	2025-11-16	21	7.35538	FLORINA
613	2025-11-17	21	15.94	FLORINA	2025-11-17	21	15.2294	FLORINA
613	2025-11-18	21	12.24	FLORINA	2025-11-18	21	13.5392	FLORINA
613	2025-11-19	21	10.44	FLORINA	2025-11-19	21	12.1205	FLORINA
