obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-01	15	17.44	SERRAI	2025-10-01	15	18.0014	SERRAI
606	2025-10-02	15	13.44	SERRAI	2025-10-02	15	15.9123	SERRAI
606	2025-10-03	15	15.14	SERRAI	2025-10-03	15	15.4433	SERRAI
606	2025-10-04	15	17.44	SERRAI	2025-10-04	15	16.0837	SERRAI
606	2025-10-05	15	21.14	SERRAI	2025-10-05	15	17.8925	SERRAI
606	2025-10-06	15	15.14	SERRAI	2025-10-06	15	15.3122	SERRAI
606	2025-10-07	15	14.44	SERRAI	2025-10-07	15	13.1899	SERRAI
606	2025-10-08	15	15.94	SERRAI	2025-10-08	15	16.0312	SERRAI
606	2025-10-09	15	21.14	SERRAI	2025-10-09	15	19.2248	SERRAI
606	2025-10-10	15	21.44	SERRAI	2025-10-10	15	19.1947	SERRAI
606	2025-10-11	15	20.24	SERRAI	2025-10-11	15	18.7199	SERRAI
606	2025-10-12	15	20.24	SERRAI	2025-10-12	15	18.3078	SERRAI
606	2025-10-13	15	19.64	SERRAI	2025-10-13	15	17.9982	SERRAI
606	2025-10-14	15	19.64	SERRAI	2025-10-14	15	17.7694	SERRAI
606	2025-10-15	15	18.74	SERRAI	2025-10-15	15	17.529	SERRAI
606	2025-10-16	15	18.14	SERRAI	2025-10-16	15	16.819	SERRAI
606	2025-10-17	15	15.94	SERRAI	2025-10-17	15	15.6488	SERRAI
606	2025-10-18	15	16.64	SERRAI	2025-10-18	15	18.0404	SERRAI
606	2025-10-19	15	19.74	SERRAI	2025-10-19	15	16.5539	SERRAI
606	2025-10-20	15	18.44	SERRAI	2025-10-20	15	16.62	SERRAI
606	2025-10-21	15	17.64	SERRAI	2025-10-21	15	17.1422	SERRAI
606	2025-10-22	15	19.24	SERRAI	2025-10-22	15	18.0199	SERRAI
606	2025-10-23	15	21.94	SERRAI	2025-10-23	15	18.7157	SERRAI
606	2025-10-26	15	17.64	SERRAI	2025-10-26	15	18.9892	SERRAI
606	2025-10-27	15	17.24	SERRAI	2025-10-27	15	15.5146	SERRAI
606	2025-10-28	15	17.44	SERRAI	2025-10-28	15	16.3236	SERRAI
606	2025-10-29	15	16.74	SERRAI	2025-10-29	15	15.5656	SERRAI
606	2025-10-30	15	17.44	SERRAI	2025-10-30	15	15.661	SERRAI
606	2025-10-31	15	16.64	SERRAI	2025-10-31	15	15.9037	SERRAI
613	2025-10-01	15	16.24	FLORINA	2025-10-01	15	15.6547	FLORINA
613	2025-10-02	15	6.74	FLORINA	2025-10-02	15	6.59	FLORINA
613	2025-10-03	15	6.94	FLORINA	2025-10-03	15	6.3964	FLORINA
613	2025-10-04	15	11.74	FLORINA	2025-10-04	15	11.6891	FLORINA
613	2025-10-05	15	19.44	FLORINA	2025-10-05	15	17.164	FLORINA
613	2025-10-06	15	8.14	FLORINA	2025-10-06	15	10.4684	FLORINA
613	2025-10-07	15	8.94	FLORINA	2025-10-07	15	11.1488	FLORINA
613	2025-10-08	15	10.24	FLORINA	2025-10-08	15	10.5478	FLORINA
613	2025-10-09	15	16.94	FLORINA	2025-10-09	15	14.7589	FLORINA
613	2025-10-10	15	19.44	FLORINA	2025-10-10	15	15.7953	FLORINA
613	2025-10-11	15	15.74	FLORINA	2025-10-11	15	14.5959	FLORINA
613	2025-10-12	15	15.74	FLORINA	2025-10-12	15	13.9074	FLORINA
613	2025-10-13	15	13.44	FLORINA	2025-10-13	15	13.7004	FLORINA
613	2025-10-14	15	15.44	FLORINA	2025-10-14	15	13.6093	FLORINA
613	2025-10-15	15	15.94	FLORINA	2025-10-15	15	13.1383	FLORINA
613	2025-10-16	15	12.14	FLORINA	2025-10-16	15	11.9001	FLORINA
613	2025-10-17	15	10.64	FLORINA	2025-10-17	15	11.102	FLORINA
613	2025-10-18	15	16.64	FLORINA	2025-10-18	15	16.0229	FLORINA
613	2025-10-19	15	12.74	FLORINA	2025-10-19	15	12.6974	FLORINA
613	2025-10-20	15	15.14	FLORINA	2025-10-20	15	14.289	FLORINA
613	2025-10-21	15	15.74	FLORINA	2025-10-21	15	14.8776	FLORINA
613	2025-10-22	15	15.94	FLORINA	2025-10-22	15	16.1039	FLORINA
613	2025-10-23	15	19.44	FLORINA	2025-10-23	15	17.7929	FLORINA
613	2025-10-24	15	19.44	FLORINA	2025-10-24	15	16.9811	FLORINA
613	2025-10-25	15	17.14	FLORINA	2025-10-25	15	16.8014	FLORINA
613	2025-10-26	15	20.64	FLORINA	2025-10-26	15	18.4618	FLORINA
613	2025-10-27	15	16.14	FLORINA	2025-10-27	15	14.3163	FLORINA
613	2025-10-28	15	12.44	FLORINA	2025-10-28	15	11.6508	FLORINA
613	2025-10-29	15	15.24	FLORINA	2025-10-29	15	13.63	FLORINA
613	2025-10-30	15	15.74	FLORINA	2025-10-30	15	13.5185	FLORINA
613	2025-10-31	15	14.64	FLORINA	2025-10-31	15	13.6127	FLORINA
622	2025-10-01	15	17.94	THESSALONIKI (AIRPORT)	2025-10-01	15	18.8197	THESSALONIKI (AIRPORT)
622	2025-10-02	15	15.64	THESSALONIKI (AIRPORT)	2025-10-02	15	15.7433	THESSALONIKI (AIRPORT)
622	2025-10-03	15	14.64	THESSALONIKI (AIRPORT)	2025-10-03	15	13.5819	THESSALONIKI (AIRPORT)
622	2025-10-04	15	18.24	THESSALONIKI (AIRPORT)	2025-10-04	15	16.362	THESSALONIKI (AIRPORT)
622	2025-10-05	15	20.94	THESSALONIKI (AIRPORT)	2025-10-05	15	17.9345	THESSALONIKI (AIRPORT)
622	2025-10-06	15	15.24	THESSALONIKI (AIRPORT)	2025-10-06	15	15.8893	THESSALONIKI (AIRPORT)
622	2025-10-07	15	14.94	THESSALONIKI (AIRPORT)	2025-10-07	15	15.8305	THESSALONIKI (AIRPORT)
622	2025-10-08	15	15.94	THESSALONIKI (AIRPORT)	2025-10-08	15	15.9355	THESSALONIKI (AIRPORT)
622	2025-10-09	15	21.74	THESSALONIKI (AIRPORT)	2025-10-09	15	20.0177	THESSALONIKI (AIRPORT)
622	2025-10-10	15	22.94	THESSALONIKI (AIRPORT)	2025-10-10	15	20.6811	THESSALONIKI (AIRPORT)
622	2025-10-11	15	20.24	THESSALONIKI (AIRPORT)	2025-10-11	15	19.298	THESSALONIKI (AIRPORT)
622	2025-10-12	15	21.74	THESSALONIKI (AIRPORT)	2025-10-12	15	19.7785	THESSALONIKI (AIRPORT)
622	2025-10-13	15	20.74	THESSALONIKI (AIRPORT)	2025-10-13	15	18.7931	THESSALONIKI (AIRPORT)
622	2025-10-14	15	21.44	THESSALONIKI (AIRPORT)	2025-10-14	15	18.6503	THESSALONIKI (AIRPORT)
622	2025-10-15	15	19.74	THESSALONIKI (AIRPORT)	2025-10-15	15	18.071	THESSALONIKI (AIRPORT)
622	2025-10-16	15	18.44	THESSALONIKI (AIRPORT)	2025-10-16	15	17.6227	THESSALONIKI (AIRPORT)
622	2025-10-17	15	15.64	THESSALONIKI (AIRPORT)	2025-10-17	15	16.7924	THESSALONIKI (AIRPORT)
622	2025-10-18	15	18.44	THESSALONIKI (AIRPORT)	2025-10-18	15	17.8266	THESSALONIKI (AIRPORT)
622	2025-10-19	15	20.44	THESSALONIKI (AIRPORT)	2025-10-19	15	18.2453	THESSALONIKI (AIRPORT)
622	2025-10-20	15	18.74	THESSALONIKI (AIRPORT)	2025-10-20	15	16.8271	THESSALONIKI (AIRPORT)
622	2025-10-21	15	19.44	THESSALONIKI (AIRPORT)	2025-10-21	15	18.0006	THESSALONIKI (AIRPORT)
622	2025-10-22	15	20.24	THESSALONIKI (AIRPORT)	2025-10-22	15	19.4877	THESSALONIKI (AIRPORT)
622	2025-10-23	15	21.44	THESSALONIKI (AIRPORT)	2025-10-23	15	19.1747	THESSALONIKI (AIRPORT)
622	2025-10-24	15	23.94	THESSALONIKI (AIRPORT)	2025-10-24	15	21.443	THESSALONIKI (AIRPORT)
622	2025-10-25	15	21.64	THESSALONIKI (AIRPORT)	2025-10-25	15	18.9323	THESSALONIKI (AIRPORT)
622	2025-10-26	15	22.74	THESSALONIKI (AIRPORT)	2025-10-26	15	20.9159	THESSALONIKI (AIRPORT)
622	2025-10-27	15	19.44	THESSALONIKI (AIRPORT)	2025-10-27	15	18.4276	THESSALONIKI (AIRPORT)
622	2025-10-28	15	18.74	THESSALONIKI (AIRPORT)	2025-10-28	15	16.7377	THESSALONIKI (AIRPORT)
622	2025-10-29	15	19.44	THESSALONIKI (AIRPORT)	2025-10-29	15	16.6173	THESSALONIKI (AIRPORT)
622	2025-10-30	15	18.64	THESSALONIKI (AIRPORT)	2025-10-30	15	16.3671	THESSALONIKI (AIRPORT)
622	2025-10-31	15	18.64	THESSALONIKI (AIRPORT)	2025-10-31	15	16.1986	THESSALONIKI (AIRPORT)
