obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-02	21	22.64	SERRAI	2025-09-01	45	21.8319	SERRAI
606	2025-09-03	21	27.64	SERRAI	2025-09-02	45	23.5566	SERRAI
606	2025-09-04	21	23.74	SERRAI	2025-09-03	45	22.2321	SERRAI
606	2025-09-05	21	22.94	SERRAI	2025-09-04	45	23.0497	SERRAI
606	2025-09-06	21	21.94	SERRAI	2025-09-05	45	21.842	SERRAI
606	2025-09-07	21	22.24	SERRAI	2025-09-06	45	21.5832	SERRAI
606	2025-09-08	21	21.94	SERRAI	2025-09-07	45	20.6159	SERRAI
606	2025-09-09	21	22.24	SERRAI	2025-09-08	45	20.6757	SERRAI
606	2025-09-10	21	22.14	SERRAI	2025-09-09	45	21.2338	SERRAI
606	2025-09-11	21	22.24	SERRAI	2025-09-10	45	22.172	SERRAI
606	2025-09-12	21	22.24	SERRAI	2025-09-11	45	21.8798	SERRAI
606	2025-09-13	21	24.24	SERRAI	2025-09-12	45	21.5815	SERRAI
606	2025-09-14	21	21.24	SERRAI	2025-09-13	45	20.2343	SERRAI
606	2025-09-15	21	21.94	SERRAI	2025-09-14	45	20.9176	SERRAI
606	2025-09-16	21	20.74	SERRAI	2025-09-15	45	20.7467	SERRAI
606	2025-09-17	21	20.74	SERRAI	2025-09-16	45	19.8879	SERRAI
606	2025-09-18	21	15.94	SERRAI	2025-09-17	45	16.819	SERRAI
606	2025-09-19	21	16.74	SERRAI	2025-09-18	45	17.2143	SERRAI
606	2025-09-20	21	18.14	SERRAI	2025-09-19	45	19.2694	SERRAI
606	2025-09-21	21	18.94	SERRAI	2025-09-20	45	19.9262	SERRAI
606	2025-09-22	21	17.44	SERRAI	2025-09-21	45	19.0905	SERRAI
606	2025-09-23	21	19.74	SERRAI	2025-09-22	45	19.7902	SERRAI
606	2025-09-24	21	20.14	SERRAI	2025-09-23	45	19.7755	SERRAI
606	2025-09-25	21	20.94	SERRAI	2025-09-24	45	18.9435	SERRAI
606	2025-09-26	21	19.64	SERRAI	2025-09-25	45	19.8676	SERRAI
606	2025-09-27	21	16.24	SERRAI	2025-09-26	45	16.714	SERRAI
606	2025-09-28	21	13.94	SERRAI	2025-09-27	45	16.6327	SERRAI
606	2025-09-29	21	16.94	SERRAI	2025-09-28	45	15.0946	SERRAI
606	2025-09-30	21	16.74	SERRAI	2025-09-29	45	14.3525	SERRAI
613	2025-09-02	21	16.14	FLORINA	2025-09-01	45	19.0302	FLORINA
