obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-02	0	6.94	SERRAI	2025-11-01	24	12.162	SERRAI
606	2025-11-03	0	8.74	SERRAI	2025-11-02	24	11.892	SERRAI
606	2025-11-05	0	11.74	SERRAI	2025-11-04	24	12.1532	SERRAI
606	2025-11-06	0	12.24	SERRAI	2025-11-05	24	12.3097	SERRAI
606	2025-11-07	0	11.44	SERRAI	2025-11-06	24	12.359	SERRAI
606	2025-11-08	0	9.94	SERRAI	2025-11-07	24	11.394	SERRAI
606	2025-11-09	0	14.14	SERRAI	2025-11-08	24	12.6308	SERRAI
606	2025-11-10	0	14.44	SERRAI	2025-11-09	24	14.5241	SERRAI
606	2025-11-11	0	13.24	SERRAI	2025-11-10	24	12.3634	SERRAI
606	2025-11-12	0	9.94	SERRAI	2025-11-11	24	9.90299	SERRAI
606	2025-11-13	0	4.94	SERRAI	2025-11-12	24	9.10294	SERRAI
606	2025-11-14	0	5.44	SERRAI	2025-11-13	24	9.00235	SERRAI
606	2025-11-15	0	4.94	SERRAI	2025-11-14	24	8.95523	SERRAI
606	2025-11-16	0	5.24	SERRAI	2025-11-15	24	9.45133	SERRAI
606	2025-11-17	0	7.24	SERRAI	2025-11-16	24	9.76134	SERRAI
606	2025-11-18	0	9.94	SERRAI	2025-11-17	24	12.9137	SERRAI
606	2025-11-19	0	13.24	SERRAI	2025-11-18	24	14.5851	SERRAI
606	2025-11-20	0	13.24	SERRAI	2025-11-19	24	14.0729	SERRAI
606	2025-11-21	0	11.94	SERRAI	2025-11-20	24	14.0655	SERRAI
613	2025-11-02	0	5.44	FLORINA	2025-11-01	24	7.73917	FLORINA
613	2025-11-03	0	5.74	FLORINA	2025-11-02	24	8.6713	FLORINA
613	2025-11-04	0	12.24	FLORINA	2025-11-03	24	11.1046	FLORINA
613	2025-11-05	0	7.44	FLORINA	2025-11-04	24	7.72257	FLORINA
613	2025-11-06	0	8.94	FLORINA	2025-11-05	24	5.97476	FLORINA
613	2025-11-07	0	8.74	FLORINA	2025-11-06	24	8.33267	FLORINA
613	2025-11-08	0	11.74	FLORINA	2025-11-07	24	10.3012	FLORINA
613	2025-11-09	0	7.24	FLORINA	2025-11-08	24	7.50381	FLORINA
613	2025-11-10	0	10.64	FLORINA	2025-11-09	24	11.7907	FLORINA
613	2025-11-11	0	7.94	FLORINA	2025-11-10	24	6.80289	FLORINA
613	2025-11-12	0	7.74	FLORINA	2025-11-11	24	5.97623	FLORINA
613	2025-11-13	0	-0.36	FLORINA	2025-11-12	24	4.31192	FLORINA
613	2025-11-14	0	0.94	FLORINA	2025-11-13	24	5.25724	FLORINA
613	2025-11-15	0	0.44	FLORINA	2025-11-14	24	5.18863	FLORINA
613	2025-11-16	0	-0.56	FLORINA	2025-11-15	24	4.32926	FLORINA
613	2025-11-17	0	1.74	FLORINA	2025-11-16	24	4.41173	FLORINA
613	2025-11-18	0	15.44	FLORINA	2025-11-17	24	10.0026	FLORINA
613	2025-11-19	0	11.44	FLORINA	2025-11-18	24	10.4933	FLORINA
613	2025-11-20	0	9.64	FLORINA	2025-11-19	24	10.0944	FLORINA
613	2025-11-21	0	8.74	FLORINA	2025-11-20	24	10.0743	FLORINA
613	2025-11-22	0	11.74	FLORINA	2025-11-21	24	10.329	FLORINA
613	2025-11-23	0	8.64	FLORINA	2025-11-22	24	6.01341	FLORINA
613	2025-11-24	0	6.74	FLORINA	2025-11-23	24	1.84488	FLORINA
613	2025-11-25	0	5.24	FLORINA	2025-11-24	24	4.0912	FLORINA
613	2025-11-26	0	8.44	FLORINA	2025-11-25	24	8.76823	FLORINA
