obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-09-01	21	22.64	SERRAI	2025-09-01	21	20.508	SERRAI
606	2025-09-02	21	22.64	SERRAI	2025-09-02	21	22.1286	SERRAI
606	2025-09-03	21	27.64	SERRAI	2025-09-03	21	23.724	SERRAI
606	2025-09-04	21	23.74	SERRAI	2025-09-04	21	23.1059	SERRAI
606	2025-09-05	21	22.94	SERRAI	2025-09-05	21	23.3434	SERRAI
606	2025-09-06	21	21.94	SERRAI	2025-09-06	21	20.9655	SERRAI
606	2025-09-07	21	22.24	SERRAI	2025-09-07	21	20.7094	SERRAI
606	2025-09-08	21	21.94	SERRAI	2025-09-08	21	20.4948	SERRAI
606	2025-09-09	21	22.24	SERRAI	2025-09-09	21	20.7321	SERRAI
606	2025-09-10	21	22.14	SERRAI	2025-09-10	21	21.538	SERRAI
606	2025-09-11	21	22.24	SERRAI	2025-09-11	21	22.8727	SERRAI
606	2025-09-12	21	22.24	SERRAI	2025-09-12	21	21.3796	SERRAI
606	2025-09-13	21	24.24	SERRAI	2025-09-13	21	22.2111	SERRAI
606	2025-09-14	21	21.24	SERRAI	2025-09-14	21	20.7607	SERRAI
606	2025-09-15	21	21.94	SERRAI	2025-09-15	21	21.1901	SERRAI
606	2025-09-16	21	20.74	SERRAI	2025-09-16	21	20.5085	SERRAI
606	2025-09-17	21	20.74	SERRAI	2025-09-17	21	19.1564	SERRAI
606	2025-09-18	21	15.94	SERRAI	2025-09-18	21	16.9052	SERRAI
606	2025-09-19	21	16.74	SERRAI	2025-09-19	21	17.3739	SERRAI
606	2025-09-20	21	18.14	SERRAI	2025-09-20	21	18.7458	SERRAI
606	2025-09-21	21	18.94	SERRAI	2025-09-21	21	19.87	SERRAI
606	2025-09-22	21	17.44	SERRAI	2025-09-22	21	19.3293	SERRAI
606	2025-09-23	21	19.74	SERRAI	2025-09-23	21	19.5954	SERRAI
606	2025-09-24	21	20.14	SERRAI	2025-09-24	21	19.8327	SERRAI
606	2025-09-25	21	20.94	SERRAI	2025-09-25	21	19.3966	SERRAI
606	2025-09-26	21	19.64	SERRAI	2025-09-26	21	19.2907	SERRAI
606	2025-09-27	21	16.24	SERRAI	2025-09-27	21	16.0695	SERRAI
606	2025-09-28	21	13.94	SERRAI	2025-09-28	21	14.6156	SERRAI
606	2025-09-29	21	16.94	SERRAI	2025-09-29	21	15.4357	SERRAI
606	2025-09-30	21	16.74	SERRAI	2025-09-30	21	14.3371	SERRAI
613	2025-09-01	21	13.44	FLORINA	2025-09-01	21	17.2902	FLORINA
613	2025-09-02	21	16.14	FLORINA	2025-09-02	21	19.2829	FLORINA
613	2025-09-03	21	15.24	FLORINA	2025-09-03	21	16.9848	FLORINA
613	2025-09-04	21	16.74	FLORINA	2025-09-04	21	17.6391	FLORINA
613	2025-09-05	21	13.14	FLORINA	2025-09-05	21	19.0993	FLORINA
613	2025-09-06	21	14.24	FLORINA	2025-09-06	21	17.9372	FLORINA
613	2025-09-07	21	13.44	FLORINA	2025-09-07	21	17.0248	FLORINA
613	2025-09-08	21	16.94	FLORINA	2025-09-08	21	16.5553	FLORINA
613	2025-09-09	21	13.44	FLORINA	2025-09-09	21	16.3883	FLORINA
613	2025-09-10	21	19.14	FLORINA	2025-09-10	21	18.5204	FLORINA
613	2025-09-11	21	16.24	FLORINA	2025-09-11	21	16.609	FLORINA
613	2025-09-12	21	13.74	FLORINA	2025-09-12	21	17.3649	FLORINA
613	2025-09-13	21	19.44	FLORINA	2025-09-13	21	16.5285	FLORINA
613	2025-09-14	21	17.24	FLORINA	2025-09-14	21	18.0175	FLORINA
613	2025-09-15	21	13.44	FLORINA	2025-09-15	21	17.778	FLORINA
613	2025-09-16	21	16.64	FLORINA	2025-09-16	21	16.7047	FLORINA
613	2025-09-17	21	15.24	FLORINA	2025-09-17	21	14.7433	FLORINA
613	2025-09-18	21	9.94	FLORINA	2025-09-18	21	13.0478	FLORINA
613	2025-09-19	21	10.74	FLORINA	2025-09-19	21	15.5116	FLORINA
613	2025-09-20	21	11.14	FLORINA	2025-09-20	21	16.3044	FLORINA
613	2025-09-21	21	13.94	FLORINA	2025-09-21	21	13.9374	FLORINA
613	2025-09-22	21	14.94	FLORINA	2025-09-22	21	14.7697	FLORINA
613	2025-09-23	21	13.64	FLORINA	2025-09-23	21	14.5387	FLORINA
613	2025-09-24	21	14.74	FLORINA	2025-09-24	21	15.5163	FLORINA
613	2025-09-25	21	18.44	FLORINA	2025-09-25	21	16.6896	FLORINA
613	2025-09-26	21	16.44	FLORINA	2025-09-26	21	15.3864	FLORINA
613	2025-09-27	21	14.24	FLORINA	2025-09-27	21	14.342	FLORINA
613	2025-09-28	21	11.74	FLORINA	2025-09-28	21	12.9555	FLORINA
613	2025-09-29	21	12.44	FLORINA	2025-09-29	21	11.3986	FLORINA
613	2025-09-30	21	11.14	FLORINA	2025-09-30	21	12.3	FLORINA
622	2025-09-01	21	28.24	THESSALONIKI (AIRPORT)	2025-09-01	21	22.4709	THESSALONIKI (AIRPORT)
622	2025-09-02	21	22.74	THESSALONIKI (AIRPORT)	2025-09-02	21	22.7965	THESSALONIKI (AIRPORT)
622	2025-09-03	21	25.74	THESSALONIKI (AIRPORT)	2025-09-03	21	24.3188	THESSALONIKI (AIRPORT)
622	2025-09-04	21	24.64	THESSALONIKI (AIRPORT)	2025-09-04	21	23.3334	THESSALONIKI (AIRPORT)
622	2025-09-05	21	22.94	THESSALONIKI (AIRPORT)	2025-09-05	21	21.7409	THESSALONIKI (AIRPORT)
622	2025-09-06	21	24.44	THESSALONIKI (AIRPORT)	2025-09-06	21	22.4723	THESSALONIKI (AIRPORT)
622	2025-09-07	21	22.64	THESSALONIKI (AIRPORT)	2025-09-07	21	21.8676	THESSALONIKI (AIRPORT)
622	2025-09-08	21	21.64	THESSALONIKI (AIRPORT)	2025-09-08	21	21.4948	THESSALONIKI (AIRPORT)
622	2025-09-09	21	21.74	THESSALONIKI (AIRPORT)	2025-09-09	21	21.3278	THESSALONIKI (AIRPORT)
622	2025-09-10	21	21.94	THESSALONIKI (AIRPORT)	2025-09-10	21	22.0224	THESSALONIKI (AIRPORT)
622	2025-09-11	21	22.94	THESSALONIKI (AIRPORT)	2025-09-11	21	22.7292	THESSALONIKI (AIRPORT)
622	2025-09-12	21	22.74	THESSALONIKI (AIRPORT)	2025-09-12	21	22.5671	THESSALONIKI (AIRPORT)
622	2025-09-13	21	21.74	THESSALONIKI (AIRPORT)	2025-09-13	21	21.3966	THESSALONIKI (AIRPORT)
622	2025-09-14	21	22.94	THESSALONIKI (AIRPORT)	2025-09-14	21	21.5624	THESSALONIKI (AIRPORT)
622	2025-09-15	21	21.94	THESSALONIKI (AIRPORT)	2025-09-15	21	21.2467	THESSALONIKI (AIRPORT)
622	2025-09-16	21	21.24	THESSALONIKI (AIRPORT)	2025-09-16	21	21.0563	THESSALONIKI (AIRPORT)
622	2025-09-17	21	22.94	THESSALONIKI (AIRPORT)	2025-09-17	21	21.5744	THESSALONIKI (AIRPORT)
622	2025-09-18	21	18.24	THESSALONIKI (AIRPORT)	2025-09-18	21	19.0282	THESSALONIKI (AIRPORT)
622	2025-09-19	21	17.94	THESSALONIKI (AIRPORT)	2025-09-19	21	17.2655	THESSALONIKI (AIRPORT)
622	2025-09-20	21	19.74	THESSALONIKI (AIRPORT)	2025-09-20	21	18.4694	THESSALONIKI (AIRPORT)
622	2025-09-21	21	19.44	THESSALONIKI (AIRPORT)	2025-09-21	21	18.7763	THESSALONIKI (AIRPORT)
622	2025-09-22	21	17.44	THESSALONIKI (AIRPORT)	2025-09-22	21	17.3791	THESSALONIKI (AIRPORT)
