obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-02	9	13.64	SERRAI	2025-10-01	33	14.7995	SERRAI
606	2025-10-03	9	10.24	SERRAI	2025-10-02	33	12.9242	SERRAI
606	2025-10-04	9	15.24	SERRAI	2025-10-03	33	14.0353	SERRAI
606	2025-10-05	9	16.44	SERRAI	2025-10-04	33	15.4308	SERRAI
606	2025-10-06	9	14.74	SERRAI	2025-10-05	33	13.547	SERRAI
606	2025-10-07	9	14.74	SERRAI	2025-10-06	33	16.0229	SERRAI
606	2025-10-08	9	16.44	SERRAI	2025-10-07	33	15.373	SERRAI
606	2025-10-09	9	19.64	SERRAI	2025-10-08	33	18.2738	SERRAI
606	2025-10-10	9	19.24	SERRAI	2025-10-09	33	17.2196	SERRAI
606	2025-10-11	9	21.24	SERRAI	2025-10-10	33	19.3632	SERRAI
606	2025-10-12	9	18.94	SERRAI	2025-10-11	33	16.8988	SERRAI
606	2025-10-13	9	18.44	SERRAI	2025-10-12	33	16.8149	SERRAI
606	2025-10-14	9	18.94	SERRAI	2025-10-13	33	16.8695	SERRAI
606	2025-10-15	9	17.44	SERRAI	2025-10-14	33	15.446	SERRAI
606	2025-10-16	9	18.24	SERRAI	2025-10-15	33	16.8485	SERRAI
606	2025-10-17	9	15.64	SERRAI	2025-10-16	33	15.6877	SERRAI
606	2025-10-18	9	16.64	SERRAI	2025-10-17	33	15.8019	SERRAI
606	2025-10-19	9	18.64	SERRAI	2025-10-18	33	17.2279	SERRAI
606	2025-10-20	9	16.94	SERRAI	2025-10-19	33	16.3363	SERRAI
606	2025-10-21	9	17.64	SERRAI	2025-10-20	33	15.6518	SERRAI
606	2025-10-22	9	16.24	SERRAI	2025-10-21	33	15.6217	SERRAI
606	2025-10-23	9	17.64	SERRAI	2025-10-22	33	18.602	SERRAI
606	2025-10-24	9	19.44	SERRAI	2025-10-23	33	19.9739	SERRAI
606	2025-10-26	9	16.24	SERRAI	2025-10-25	33	14.465	SERRAI
606	2025-10-27	9	15.44	SERRAI	2025-10-26	33	15.5587	SERRAI
606	2025-10-28	9	15.24	SERRAI	2025-10-27	33	14.7377	SERRAI
606	2025-10-29	9	14.24	SERRAI	2025-10-28	33	13.9088	SERRAI
606	2025-10-30	9	13.94	SERRAI	2025-10-29	33	13.7233	SERRAI
606	2025-10-31	9	15.74	SERRAI	2025-10-30	33	13.0529	SERRAI
613	2025-10-02	9	7.14	FLORINA	2025-10-01	33	8.43717	FLORINA
613	2025-10-03	9	6.14	FLORINA	2025-10-02	33	6.62052	FLORINA
613	2025-10-04	9	9.74	FLORINA	2025-10-03	33	8.93473	FLORINA
613	2025-10-05	9	15.64	FLORINA	2025-10-04	33	12.1437	FLORINA
613	2025-10-06	9	13.74	FLORINA	2025-10-05	33	14.2697	FLORINA
613	2025-10-07	9	9.74	FLORINA	2025-10-06	33	9.8129	FLORINA
613	2025-10-08	9	9.44	FLORINA	2025-10-07	33	10.1435	FLORINA
613	2025-10-09	9	14.44	FLORINA	2025-10-08	33	12.8813	FLORINA
613	2025-10-10	9	15.64	FLORINA	2025-10-09	33	15.203	FLORINA
613	2025-10-11	9	15.44	FLORINA	2025-10-10	33	14.6942	FLORINA
613	2025-10-12	9	13.94	FLORINA	2025-10-11	33	13.9975	FLORINA
613	2025-10-13	9	9.94	FLORINA	2025-10-12	33	13.5375	FLORINA
613	2025-10-14	9	14.14	FLORINA	2025-10-13	33	13.2875	FLORINA
613	2025-10-15	9	14.24	FLORINA	2025-10-14	33	13.0934	FLORINA
613	2025-10-16	9	14.24	FLORINA	2025-10-15	33	12.0692	FLORINA
613	2025-10-17	9	10.64	FLORINA	2025-10-16	33	11.4953	FLORINA
613	2025-10-18	9	18.44	FLORINA	2025-10-17	33	16.6584	FLORINA
613	2025-10-19	9	11.44	FLORINA	2025-10-18	33	12.4818	FLORINA
613	2025-10-20	9	10.64	FLORINA	2025-10-19	33	13.0473	FLORINA
613	2025-10-21	9	18.24	FLORINA	2025-10-20	33	14.8451	FLORINA
613	2025-10-22	9	15.14	FLORINA	2025-10-21	33	15.5895	FLORINA
613	2025-10-23	9	14.74	FLORINA	2025-10-22	33	16.3754	FLORINA
613	2025-10-25	9	18.44	FLORINA	2025-10-24	33	15.5461	FLORINA
613	2025-10-26	9	17.24	FLORINA	2025-10-25	33	17.8	FLORINA
