obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-02	18	12.44	SERRAI	2025-10-01	42	13.6784	SERRAI
606	2025-10-03	18	9.14	SERRAI	2025-10-02	42	11.54	SERRAI
606	2025-10-04	18	10.64	SERRAI	2025-10-03	42	12.8622	SERRAI
606	2025-10-05	18	14.44	SERRAI	2025-10-04	42	13.7565	SERRAI
606	2025-10-06	18	13.74	SERRAI	2025-10-05	42	13.5812	SERRAI
606	2025-10-07	18	13.64	SERRAI	2025-10-06	42	14.6657	SERRAI
606	2025-10-08	18	14.64	SERRAI	2025-10-07	42	14.7965	SERRAI
606	2025-10-09	18	18.74	SERRAI	2025-10-08	42	15.7907	SERRAI
606	2025-10-10	18	20.24	SERRAI	2025-10-09	42	15.5087	SERRAI
606	2025-10-11	18	17.14	SERRAI	2025-10-10	42	13.965	SERRAI
606	2025-10-12	18	14.44	SERRAI	2025-10-11	42	13.5343	SERRAI
606	2025-10-13	18	15.44	SERRAI	2025-10-12	42	14.2912	SERRAI
606	2025-10-14	18	14.24	SERRAI	2025-10-13	42	13.9284	SERRAI
606	2025-10-15	18	13.74	SERRAI	2025-10-14	42	14.3525	SERRAI
606	2025-10-16	18	14.94	SERRAI	2025-10-15	42	15.5067	SERRAI
606	2025-10-17	18	13.74	SERRAI	2025-10-16	42	14.101	SERRAI
606	2025-10-18	18	14.94	SERRAI	2025-10-17	42	15.0817	SERRAI
606	2025-10-19	18	14.94	SERRAI	2025-10-18	42	15.3388	SERRAI
606	2025-10-20	18	15.24	SERRAI	2025-10-19	42	15.3944	SERRAI
606	2025-10-21	18	13.74	SERRAI	2025-10-20	42	14.5448	SERRAI
606	2025-10-22	18	16.64	SERRAI	2025-10-21	42	15.1276	SERRAI
606	2025-10-23	18	18.44	SERRAI	2025-10-22	42	17.5295	SERRAI
606	2025-10-26	18	13.64	SERRAI	2025-10-25	42	14.8661	SERRAI
606	2025-10-27	18	11.24	SERRAI	2025-10-26	42	14.1073	SERRAI
606	2025-10-28	18	15.74	SERRAI	2025-10-27	42	13.9994	SERRAI
606	2025-10-29	18	10.44	SERRAI	2025-10-28	42	11.5702	SERRAI
606	2025-10-30	18	10.94	SERRAI	2025-10-29	42	12.3598	SERRAI
606	2025-10-31	18	11.74	SERRAI	2025-10-30	42	12.7458	SERRAI
613	2025-10-02	18	5.74	FLORINA	2025-10-01	42	7.01529	FLORINA
613	2025-10-03	18	5.44	FLORINA	2025-10-02	42	5.76651	FLORINA
613	2025-10-04	18	6.44	FLORINA	2025-10-03	42	7.76847	FLORINA
613	2025-10-05	18	12.44	FLORINA	2025-10-04	42	13.194	FLORINA
613	2025-10-06	18	7.74	FLORINA	2025-10-05	42	8.78336	FLORINA
613	2025-10-07	18	7.74	FLORINA	2025-10-06	42	8.04654	FLORINA
613	2025-10-08	18	9.44	FLORINA	2025-10-07	42	9.38443	FLORINA
613	2025-10-09	18	8.44	FLORINA	2025-10-08	42	10.5602	FLORINA
613	2025-10-10	18	11.44	FLORINA	2025-10-09	42	12.4403	FLORINA
613	2025-10-11	18	12.24	FLORINA	2025-10-10	42	10.6906	FLORINA
613	2025-10-12	18	7.44	FLORINA	2025-10-11	42	10.3791	FLORINA
613	2025-10-13	18	8.24	FLORINA	2025-10-12	42	11.3957	FLORINA
613	2025-10-14	18	7.44	FLORINA	2025-10-13	42	10.3268	FLORINA
613	2025-10-15	18	10.64	FLORINA	2025-10-14	42	12.5458	FLORINA
613	2025-10-16	18	11.24	FLORINA	2025-10-15	42	11.0448	FLORINA
613	2025-10-17	18	10.44	FLORINA	2025-10-16	42	11.0922	FLORINA
613	2025-10-18	18	13.24	FLORINA	2025-10-17	42	13.4743	FLORINA
613	2025-10-19	18	5.74	FLORINA	2025-10-18	42	11.1835	FLORINA
613	2025-10-20	18	11.24	FLORINA	2025-10-19	42	10.2314	FLORINA
613	2025-10-21	18	13.24	FLORINA	2025-10-20	42	12.1064	FLORINA
613	2025-10-22	18	12.24	FLORINA	2025-10-21	42	12.6891	FLORINA
613	2025-10-23	18	14.24	FLORINA	2025-10-22	42	14.4406	FLORINA
613	2025-10-24	18	12.94	FLORINA	2025-10-23	42	13.371	FLORINA
613	2025-10-25	18	10.64	FLORINA	2025-10-24	42	13.7043	FLORINA
613	2025-10-26	18	18.64	FLORINA	2025-10-25	42	16.5312	FLORINA
613	2025-10-27	18	14.14	FLORINA	2025-10-26	42	12.1327	FLORINA
613	2025-10-28	18	5.24	FLORINA	2025-10-27	42	9.94376	FLORINA
613	2025-10-29	18	5.74	FLORINA	2025-10-28	42	10.1249	FLORINA
613	2025-10-30	18	6.94	FLORINA	2025-10-29	42	9.83048	FLORINA
613	2025-10-31	18	6.94	FLORINA	2025-10-30	42	12.3405	FLORINA
622	2025-10-02	18	15.64	THESSALONIKI (AIRPORT)	2025-10-01	42	15.7321	THESSALONIKI (AIRPORT)
622	2025-10-03	18	11.74	THESSALONIKI (AIRPORT)	2025-10-02	42	11.7021	THESSALONIKI (AIRPORT)
622	2025-10-04	18	14.94	THESSALONIKI (AIRPORT)	2025-10-03	42	12.748	THESSALONIKI (AIRPORT)
622	2025-10-05	18	15.24	THESSALONIKI (AIRPORT)	2025-10-04	42	15.0348	THESSALONIKI (AIRPORT)
622	2025-10-06	18	14.74	THESSALONIKI (AIRPORT)	2025-10-05	42	14.1388	THESSALONIKI (AIRPORT)
622	2025-10-07	18	13.94	THESSALONIKI (AIRPORT)	2025-10-06	42	14.0094	THESSALONIKI (AIRPORT)
622	2025-10-08	18	14.94	THESSALONIKI (AIRPORT)	2025-10-07	42	13.9352	THESSALONIKI (AIRPORT)
622	2025-10-09	18	19.64	THESSALONIKI (AIRPORT)	2025-10-08	42	17.0426	THESSALONIKI (AIRPORT)
622	2025-10-10	18	20.94	THESSALONIKI (AIRPORT)	2025-10-09	42	17.7948	THESSALONIKI (AIRPORT)
622	2025-10-11	18	18.44	THESSALONIKI (AIRPORT)	2025-10-10	42	16.2287	THESSALONIKI (AIRPORT)
622	2025-10-12	18	17.24	THESSALONIKI (AIRPORT)	2025-10-11	42	16.4338	THESSALONIKI (AIRPORT)
622	2025-10-13	18	18.24	THESSALONIKI (AIRPORT)	2025-10-12	42	16.4591	THESSALONIKI (AIRPORT)
622	2025-10-14	18	17.74	THESSALONIKI (AIRPORT)	2025-10-13	42	15.277	THESSALONIKI (AIRPORT)
622	2025-10-15	18	16.64	THESSALONIKI (AIRPORT)	2025-10-14	42	15.5351	THESSALONIKI (AIRPORT)
622	2025-10-16	18	16.44	THESSALONIKI (AIRPORT)	2025-10-15	42	15.5595	THESSALONIKI (AIRPORT)
622	2025-10-17	18	14.74	THESSALONIKI (AIRPORT)	2025-10-16	42	15.8168	THESSALONIKI (AIRPORT)
622	2025-10-18	18	17.24	THESSALONIKI (AIRPORT)	2025-10-17	42	17.444	THESSALONIKI (AIRPORT)
622	2025-10-19	18	16.94	THESSALONIKI (AIRPORT)	2025-10-18	42	16.3583	THESSALONIKI (AIRPORT)
622	2025-10-20	18	16.24	THESSALONIKI (AIRPORT)	2025-10-19	42	16.1483	THESSALONIKI (AIRPORT)
622	2025-10-21	18	17.44	THESSALONIKI (AIRPORT)	2025-10-20	42	16.1464	THESSALONIKI (AIRPORT)
622	2025-10-22	18	19.24	THESSALONIKI (AIRPORT)	2025-10-21	42	17.0768	THESSALONIKI (AIRPORT)
622	2025-10-23	18	19.44	THESSALONIKI (AIRPORT)	2025-10-22	42	17.3888	THESSALONIKI (AIRPORT)
622	2025-10-24	18	19.64	THESSALONIKI (AIRPORT)	2025-10-23	42	19.3349	THESSALONIKI (AIRPORT)
622	2025-10-25	18	14.94	THESSALONIKI (AIRPORT)	2025-10-24	42	17.1662	THESSALONIKI (AIRPORT)
622	2025-10-26	18	21.44	THESSALONIKI (AIRPORT)	2025-10-25	42	18.9257	THESSALONIKI (AIRPORT)
622	2025-10-27	18	13.74	THESSALONIKI (AIRPORT)	2025-10-26	42	15.6894	THESSALONIKI (AIRPORT)
622	2025-10-28	18	14.74	THESSALONIKI (AIRPORT)	2025-10-27	42	15.0131	THESSALONIKI (AIRPORT)
622	2025-10-29	18	12.74	THESSALONIKI (AIRPORT)	2025-10-28	42	13.7655	THESSALONIKI (AIRPORT)
622	2025-10-30	18	14.94	THESSALONIKI (AIRPORT)	2025-10-29	42	13.7152	THESSALONIKI (AIRPORT)
622	2025-10-31	18	14.24	THESSALONIKI (AIRPORT)	2025-10-30	42	14.0846	THESSALONIKI (AIRPORT)
624	2025-10-02	18	14.94	CHRYSOPOULI (AIRPORT)	2025-10-01	42	15.4508	CHRYSOPOULI (AIRPORT)
624	2025-10-03	18	14.64	CHRYSOPOULI (AIRPORT)	2025-10-02	42	16.7694	CHRYSOPOULI (AIRPORT)
624	2025-10-04	18	15.74	CHRYSOPOULI (AIRPORT)	2025-10-03	42	14.7636	CHRYSOPOULI (AIRPORT)
624	2025-10-05	18	14.64	CHRYSOPOULI (AIRPORT)	2025-10-04	42	16.2008	CHRYSOPOULI (AIRPORT)
624	2025-10-06	18	16.44	CHRYSOPOULI (AIRPORT)	2025-10-05	42	15.9025	CHRYSOPOULI (AIRPORT)
624	2025-10-07	18	12.94	CHRYSOPOULI (AIRPORT)	2025-10-06	42	15.0827	CHRYSOPOULI (AIRPORT)
