obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-01	15	16.24	SERRAI	2025-11-01	15	17.3219	SERRAI
606	2025-11-02	15	16.74	SERRAI	2025-11-02	15	17.027	SERRAI
606	2025-11-03	15	18.64	SERRAI	2025-11-03	15	16.4442	SERRAI
606	2025-11-04	15	13.24	SERRAI	2025-11-04	15	13.1942	SERRAI
606	2025-11-05	15	15.24	SERRAI	2025-11-05	15	15.6142	SERRAI
606	2025-11-06	15	15.74	SERRAI	2025-11-06	15	15.4491	SERRAI
606	2025-11-07	15	14.74	SERRAI	2025-11-07	15	15.3058	SERRAI
606	2025-11-08	15	15.24	SERRAI	2025-11-08	15	16.0766	SERRAI
606	2025-11-09	15	17.44	SERRAI	2025-11-09	15	16.6227	SERRAI
606	2025-11-10	15	16.24	SERRAI	2025-11-10	15	15.3459	SERRAI
606	2025-11-11	15	17.24	SERRAI	2025-11-11	15	16.6169	SERRAI
606	2025-11-12	15	15.74	SERRAI	2025-11-12	15	13.3178	SERRAI
606	2025-11-13	15	13.94	SERRAI	2025-11-13	15	13.258	SERRAI
606	2025-11-14	15	13.64	SERRAI	2025-11-14	15	13.0002	SERRAI
606	2025-11-15	15	12.74	SERRAI	2025-11-15	15	13.0441	SERRAI
606	2025-11-16	15	12.74	SERRAI	2025-11-16	15	13.1601	SERRAI
606	2025-11-17	15	13.74	SERRAI	2025-11-17	15	14.8473	SERRAI
606	2025-11-18	15	13.44	SERRAI	2025-11-18	15	15.9865	SERRAI
606	2025-11-19	15	14.14	SERRAI	2025-11-19	15	15.5043	SERRAI
606	2025-11-20	15	16.24	SERRAI	2025-11-20	15	17.2111	SERRAI
613	2025-11-01	15	16.74	FLORINA	2025-11-01	15	15.1862	FLORINA
613	2025-11-02	15	16.64	FLORINA	2025-11-02	15	15.3249	FLORINA
613	2025-11-03	15	17.94	FLORINA	2025-11-03	15	15.9267	FLORINA
613	2025-11-04	15	8.94	FLORINA	2025-11-04	15	9.11026	FLORINA
613	2025-11-05	15	10.74	FLORINA	2025-11-05	15	11.0019	FLORINA
613	2025-11-06	15	12.24	FLORINA	2025-11-06	15	11.9052	FLORINA
613	2025-11-07	15	13.24	FLORINA	2025-11-07	15	12.9767	FLORINA
613	2025-11-08	15	14.14	FLORINA	2025-11-08	15	13.769	FLORINA
613	2025-11-09	15	13.64	FLORINA	2025-11-09	15	13.9049	FLORINA
613	2025-11-10	15	11.74	FLORINA	2025-11-10	15	11.7296	FLORINA
613	2025-11-11	15	12.24	FLORINA	2025-11-11	15	10.6003	FLORINA
613	2025-11-12	15	9.24	FLORINA	2025-11-12	15	9.29727	FLORINA
613	2025-11-13	15	10.74	FLORINA	2025-11-13	15	11.3166	FLORINA
613	2025-11-14	15	10.74	FLORINA	2025-11-14	15	12.09	FLORINA
613	2025-11-15	15	9.74	FLORINA	2025-11-15	15	11.1115	FLORINA
613	2025-11-16	15	11.94	FLORINA	2025-11-16	15	10.1913	FLORINA
613	2025-11-17	15	14.94	FLORINA	2025-11-17	15	12.3581	FLORINA
613	2025-11-18	15	13.64	FLORINA	2025-11-18	15	12.9113	FLORINA
613	2025-11-19	15	10.64	FLORINA	2025-11-19	15	12.3978	FLORINA
613	2025-11-20	15	13.74	FLORINA	2025-11-20	15	13.7599	FLORINA
613	2025-11-21	15	11.64	FLORINA	2025-11-21	15	12.1467	FLORINA
613	2025-11-22	15	12.44	FLORINA	2025-11-22	15	11.5103	FLORINA
613	2025-11-23	15	8.94	FLORINA	2025-11-23	15	7.54239	FLORINA
613	2025-11-24	15	8.64	FLORINA	2025-11-24	15	6.80479	FLORINA
613	2025-11-25	15	9.94	FLORINA	2025-11-25	15	10.5975	FLORINA
613	2025-11-26	15	10.94	FLORINA	2025-11-26	15	10.477	FLORINA
