obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-01	0	7.44	SERRAI	2025-11-01	0	13.05	SERRAI
606	2025-11-02	0	6.94	SERRAI	2025-11-02	0	14.0485	SERRAI
606	2025-11-03	0	8.74	SERRAI	2025-11-03	0	14.067	SERRAI
606	2025-11-05	0	11.74	SERRAI	2025-11-05	0	13.6332	SERRAI
606	2025-11-06	0	12.24	SERRAI	2025-11-06	0	14.1432	SERRAI
606	2025-11-07	0	11.44	SERRAI	2025-11-07	0	14.0622	SERRAI
606	2025-11-08	0	9.94	SERRAI	2025-11-08	0	13.4743	SERRAI
606	2025-11-09	0	14.14	SERRAI	2025-11-09	0	14.1372	SERRAI
606	2025-11-10	0	14.44	SERRAI	2025-11-10	0	14.7674	SERRAI
606	2025-11-11	0	13.24	SERRAI	2025-11-11	0	13.9547	SERRAI
606	2025-11-12	0	9.94	SERRAI	2025-11-12	0	11.9128	SERRAI
606	2025-11-13	0	4.94	SERRAI	2025-11-13	0	11.5443	SERRAI
606	2025-11-14	0	5.44	SERRAI	2025-11-14	0	10.8725	SERRAI
606	2025-11-15	0	4.94	SERRAI	2025-11-15	0	10.954	SERRAI
606	2025-11-16	0	5.24	SERRAI	2025-11-16	0	11.4318	SERRAI
606	2025-11-17	0	7.24	SERRAI	2025-11-17	0	11.8463	SERRAI
606	2025-11-18	0	9.94	SERRAI	2025-11-18	0	14.4545	SERRAI
606	2025-11-19	0	13.24	SERRAI	2025-11-19	0	15.8078	SERRAI
606	2025-11-20	0	13.24	SERRAI	2025-11-20	0	16.2768	SERRAI
606	2025-11-21	0	11.94	SERRAI	2025-11-21	0	14.6179	SERRAI
613	2025-11-01	0	4.74	FLORINA	2025-11-01	0	9.20035	FLORINA
613	2025-11-02	0	5.44	FLORINA	2025-11-02	0	8.56119	FLORINA
613	2025-11-03	0	5.74	FLORINA	2025-11-03	0	10.0348	FLORINA
613	2025-11-04	0	12.24	FLORINA	2025-11-04	0	11.5356	FLORINA
613	2025-11-05	0	7.44	FLORINA	2025-11-05	0	5.61661	FLORINA
613	2025-11-06	0	8.94	FLORINA	2025-11-06	0	7.12857	FLORINA
613	2025-11-07	0	8.74	FLORINA	2025-11-07	0	8.93717	FLORINA
613	2025-11-08	0	11.74	FLORINA	2025-11-08	0	10.695	FLORINA
613	2025-11-09	0	7.24	FLORINA	2025-11-09	0	8.99269	FLORINA
613	2025-11-10	0	10.64	FLORINA	2025-11-10	0	11.4022	FLORINA
613	2025-11-11	0	7.94	FLORINA	2025-11-11	0	9.15006	FLORINA
613	2025-11-12	0	7.74	FLORINA	2025-11-12	0	6.63639	FLORINA
613	2025-11-13	0	-0.36	FLORINA	2025-11-13	0	5.08634	FLORINA
613	2025-11-14	0	0.94	FLORINA	2025-11-14	0	5.18204	FLORINA
613	2025-11-15	0	0.44	FLORINA	2025-11-15	0	4.34268	FLORINA
613	2025-11-16	0	-0.56	FLORINA	2025-11-16	0	4.57144	FLORINA
613	2025-11-17	0	1.74	FLORINA	2025-11-17	0	8.2858	FLORINA
613	2025-11-18	0	15.44	FLORINA	2025-11-18	0	10.6977	FLORINA
613	2025-11-19	0	11.44	FLORINA	2025-11-19	0	12.9572	FLORINA
613	2025-11-20	0	9.64	FLORINA	2025-11-20	0	10.4213	FLORINA
613	2025-11-21	0	8.74	FLORINA	2025-11-21	0	10.487	FLORINA
613	2025-11-22	0	11.74	FLORINA	2025-11-22	0	11.0394	FLORINA
613	2025-11-23	0	8.64	FLORINA	2025-11-23	0	8.43448	FLORINA
613	2025-11-24	0	6.74	FLORINA	2025-11-24	0	2.29434	FLORINA
613	2025-11-25	0	5.24	FLORINA	2025-11-25	0	4.19522	FLORINA
613	2025-11-26	0	8.44	FLORINA	2025-11-26	0	8.8519	FLORINA
613	2025-11-27	0	8.44	FLORINA	2025-11-27	0	9.36028	FLORINA
613	2025-11-28	0	5.74	FLORINA	2025-11-28	0	5.05687	FLORINA
613	2025-11-29	0	4.24	FLORINA	2025-11-29	0	3.7693	FLORINA
613	2025-11-30	0	4.64	FLORINA	2025-11-30	0	2.53772	FLORINA
622	2025-11-01	0	12.24	THESSALONIKI (AIRPORT)	2025-11-01	0	12.425	THESSALONIKI (AIRPORT)
622	2025-11-02	0	10.74	THESSALONIKI (AIRPORT)	2025-11-02	0	14.2975	THESSALONIKI (AIRPORT)
622	2025-11-03	0	11.94	THESSALONIKI (AIRPORT)	2025-11-03	0	12.7047	THESSALONIKI (AIRPORT)
622	2025-11-04	0	14.24	THESSALONIKI (AIRPORT)	2025-11-04	0	14.2602	THESSALONIKI (AIRPORT)
622	2025-11-05	0	12.74	THESSALONIKI (AIRPORT)	2025-11-05	0	11.5268	THESSALONIKI (AIRPORT)
622	2025-11-06	0	13.44	THESSALONIKI (AIRPORT)	2025-11-06	0	13.8825	THESSALONIKI (AIRPORT)
622	2025-11-07	0	12.64	THESSALONIKI (AIRPORT)	2025-11-07	0	13.5358	THESSALONIKI (AIRPORT)
622	2025-11-08	0	14.44	THESSALONIKI (AIRPORT)	2025-11-08	0	14.5622	THESSALONIKI (AIRPORT)
622	2025-11-09	0	13.64	THESSALONIKI (AIRPORT)	2025-11-09	0	14.5708	THESSALONIKI (AIRPORT)
