obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-01	18	14.44	SERRAI	2025-10-01	18	14.6852	SERRAI
606	2025-10-02	18	12.44	SERRAI	2025-10-02	18	14.5612	SERRAI
606	2025-10-03	18	9.14	SERRAI	2025-10-03	18	11.1613	SERRAI
606	2025-10-04	18	10.64	SERRAI	2025-10-04	18	11.7296	SERRAI
606	2025-10-05	18	14.44	SERRAI	2025-10-05	18	13.6769	SERRAI
606	2025-10-06	18	13.74	SERRAI	2025-10-06	18	14.0907	SERRAI
606	2025-10-07	18	13.64	SERRAI	2025-10-07	18	11.6447	SERRAI
606	2025-10-08	18	14.64	SERRAI	2025-10-08	18	12.5309	SERRAI
606	2025-10-09	18	18.74	SERRAI	2025-10-09	18	13.6491	SERRAI
606	2025-10-10	18	20.24	SERRAI	2025-10-10	18	14.4069	SERRAI
606	2025-10-11	18	17.14	SERRAI	2025-10-11	18	14.2658	SERRAI
606	2025-10-12	18	14.44	SERRAI	2025-10-12	18	13.9865	SERRAI
606	2025-10-13	18	15.44	SERRAI	2025-10-13	18	13.9342	SERRAI
606	2025-10-14	18	14.24	SERRAI	2025-10-14	18	13.0739	SERRAI
606	2025-10-15	18	13.74	SERRAI	2025-10-15	18	13.4543	SERRAI
606	2025-10-16	18	14.94	SERRAI	2025-10-16	18	14.2143	SERRAI
606	2025-10-17	18	13.74	SERRAI	2025-10-17	18	13.9901	SERRAI
606	2025-10-18	18	14.94	SERRAI	2025-10-18	18	15.1212	SERRAI
606	2025-10-19	18	14.94	SERRAI	2025-10-19	18	13.5085	SERRAI
606	2025-10-20	18	15.24	SERRAI	2025-10-20	18	14.6581	SERRAI
606	2025-10-21	18	13.74	SERRAI	2025-10-21	18	13.8957	SERRAI
606	2025-10-22	18	16.64	SERRAI	2025-10-22	18	15.2782	SERRAI
606	2025-10-23	18	18.44	SERRAI	2025-10-23	18	16.1012	SERRAI
606	2025-10-26	18	13.64	SERRAI	2025-10-26	18	15.9608	SERRAI
606	2025-10-27	18	11.24	SERRAI	2025-10-27	18	12.8503	SERRAI
606	2025-10-28	18	15.74	SERRAI	2025-10-28	18	11.4054	SERRAI
606	2025-10-29	18	10.44	SERRAI	2025-10-29	18	12.1584	SERRAI
606	2025-10-30	18	10.94	SERRAI	2025-10-30	18	12.5514	SERRAI
