obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-02	15	16.74	SERRAI	2025-11-01	39	16.6222	SERRAI
606	2025-11-03	15	18.64	SERRAI	2025-11-02	39	16.5265	SERRAI
606	2025-11-04	15	13.24	SERRAI	2025-11-03	39	14.0907	SERRAI
606	2025-11-05	15	15.24	SERRAI	2025-11-04	39	14.443	SERRAI
606	2025-11-06	15	15.74	SERRAI	2025-11-05	39	15.4689	SERRAI
606	2025-11-07	15	14.74	SERRAI	2025-11-06	39	14.9347	SERRAI
606	2025-11-08	15	15.24	SERRAI	2025-11-07	39	15.6845	SERRAI
606	2025-11-09	15	17.44	SERRAI	2025-11-08	39	16.3241	SERRAI
606	2025-11-10	15	16.24	SERRAI	2025-11-09	39	15.0473	SERRAI
606	2025-11-11	15	17.24	SERRAI	2025-11-10	39	16.591	SERRAI
606	2025-11-12	15	15.74	SERRAI	2025-11-11	39	13.2074	SERRAI
606	2025-11-13	15	13.94	SERRAI	2025-11-12	39	13.2287	SERRAI
606	2025-11-14	15	13.64	SERRAI	2025-11-13	39	12.974	SERRAI
606	2025-11-15	15	12.74	SERRAI	2025-11-14	39	13.2043	SERRAI
606	2025-11-16	15	12.74	SERRAI	2025-11-15	39	13.2912	SERRAI
606	2025-11-17	15	13.74	SERRAI	2025-11-16	39	15.2939	SERRAI
606	2025-11-18	15	13.44	SERRAI	2025-11-17	39	16.5766	SERRAI
606	2025-11-19	15	14.14	SERRAI	2025-11-18	39	14.4235	SERRAI
606	2025-11-20	15	16.24	SERRAI	2025-11-19	39	17.2885	SERRAI
613	2025-11-02	15	16.64	FLORINA	2025-11-01	39	15.4181	FLORINA
613	2025-11-03	15	17.94	FLORINA	2025-11-02	39	16.6564	FLORINA
613	2025-11-04	15	8.94	FLORINA	2025-11-03	39	8.82706	FLORINA
613	2025-11-05	15	10.74	FLORINA	2025-11-04	39	10.7067	FLORINA
613	2025-11-06	15	12.24	FLORINA	2025-11-05	39	11.7336	FLORINA
613	2025-11-07	15	13.24	FLORINA	2025-11-06	39	12.8996	FLORINA
613	2025-11-08	15	14.14	FLORINA	2025-11-07	39	13.4413	FLORINA
613	2025-11-09	15	13.64	FLORINA	2025-11-08	39	14.7255	FLORINA
613	2025-11-10	15	11.74	FLORINA	2025-11-09	39	12.3695	FLORINA
613	2025-11-11	15	12.24	FLORINA	2025-11-10	39	11.5002	FLORINA
613	2025-11-12	15	9.24	FLORINA	2025-11-11	39	9.40763	FLORINA
613	2025-11-13	15	10.74	FLORINA	2025-11-12	39	11.6545	FLORINA
613	2025-11-14	15	10.74	FLORINA	2025-11-13	39	12.4652	FLORINA
613	2025-11-15	15	9.74	FLORINA	2025-11-14	39	11.8625	FLORINA
