obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-02	6	12.74	SERRAI	2025-10-01	30	13.9189	SERRAI
606	2025-10-03	6	9.64	SERRAI	2025-10-02	30	11.5822	SERRAI
606	2025-10-04	6	8.24	SERRAI	2025-10-03	30	8.66129	SERRAI
606	2025-10-05	6	8.44	SERRAI	2025-10-04	30	8.65201	SERRAI
606	2025-10-06	6	12.94	SERRAI	2025-10-05	30	12.9674	SERRAI
606	2025-10-07	6	13.64	SERRAI	2025-10-06	30	12.1945	SERRAI
606	2025-10-08	6	13.24	SERRAI	2025-10-07	30	10.6706	SERRAI
606	2025-10-09	6	12.44	SERRAI	2025-10-08	30	11.0087	SERRAI
606	2025-10-10	6	12.94	SERRAI	2025-10-09	30	11.6903	SERRAI
606	2025-10-11	6	18.74	SERRAI	2025-10-10	30	16.3192	SERRAI
606	2025-10-12	6	10.94	SERRAI	2025-10-11	30	10.8029	SERRAI
606	2025-10-13	6	10.44	SERRAI	2025-10-12	30	10.9965	SERRAI
606	2025-10-14	6	9.74	SERRAI	2025-10-13	30	10.2033	SERRAI
606	2025-10-15	6	12.64	SERRAI	2025-10-14	30	10.9088	SERRAI
606	2025-10-16	6	11.94	SERRAI	2025-10-15	30	11.7924	SERRAI
606	2025-10-17	6	11.24	SERRAI	2025-10-16	30	13.89	SERRAI
606	2025-10-18	6	13.94	SERRAI	2025-10-17	30	13.2436	SERRAI
606	2025-10-19	6	11.94	SERRAI	2025-10-18	30	11.9984	SERRAI
606	2025-10-20	6	10.44	SERRAI	2025-10-19	30	12.3964	SERRAI
606	2025-10-21	6	14.44	SERRAI	2025-10-20	30	13.6901	SERRAI
606	2025-10-22	6	12.94	SERRAI	2025-10-21	30	12.3654	SERRAI
606	2025-10-23	6	13.24	SERRAI	2025-10-22	30	14.5334	SERRAI
606	2025-10-24	6	14.94	SERRAI	2025-10-23	30	15.9915	SERRAI
606	2025-10-27	6	12.94	SERRAI	2025-10-26	30	12.11	SERRAI
606	2025-10-28	6	7.74	SERRAI	2025-10-27	30	9.72403	SERRAI
606	2025-10-29	6	4.94	SERRAI	2025-10-28	30	7.98014	SERRAI
606	2025-10-30	6	4.74	SERRAI	2025-10-29	30	6.97501	SERRAI
606	2025-10-31	6	7.24	SERRAI	2025-10-30	30	7.10416	SERRAI
613	2025-10-02	6	7.74	FLORINA	2025-10-01	30	8.7714	FLORINA
613	2025-10-03	6	3.74	FLORINA	2025-10-02	30	4.78726	FLORINA
613	2025-10-04	6	5.74	FLORINA	2025-10-03	30	4.71988	FLORINA
613	2025-10-05	6	6.24	FLORINA	2025-10-04	30	6.51236	FLORINA
613	2025-10-06	6	12.24	FLORINA	2025-10-05	30	11.5446	FLORINA
613	2025-10-07	6	7.74	FLORINA	2025-10-06	30	7.14078	FLORINA
613	2025-10-08	6	7.44	FLORINA	2025-10-07	30	7.84049	FLORINA
613	2025-10-09	6	11.74	FLORINA	2025-10-08	30	8.53018	FLORINA
613	2025-10-10	6	7.14	FLORINA	2025-10-09	30	9.70645	FLORINA
613	2025-10-11	6	10.24	FLORINA	2025-10-10	30	11.0092	FLORINA
613	2025-10-12	6	11.14	FLORINA	2025-10-11	30	10.4357	FLORINA
613	2025-10-13	6	5.44	FLORINA	2025-10-12	30	9.62931	FLORINA
613	2025-10-14	6	10.64	FLORINA	2025-10-13	30	9.32047	FLORINA
613	2025-10-15	6	6.94	FLORINA	2025-10-14	30	9.37467	FLORINA
613	2025-10-16	6	10.74	FLORINA	2025-10-15	30	10.8441	FLORINA
613	2025-10-17	6	9.14	FLORINA	2025-10-16	30	10.6156	FLORINA
