obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-02	0	6.94	SERRAI	2025-11-01	24	10.538	SERRAI
606	2025-11-03	0	8.74	SERRAI	2025-11-02	24	11.4618	SERRAI
606	2025-11-05	0	11.74	SERRAI	2025-11-04	24	12.2956	SERRAI
606	2025-11-06	0	12.24	SERRAI	2025-11-05	24	13.3105	SERRAI
606	2025-11-07	0	11.44	SERRAI	2025-11-06	24	13.3588	SERRAI
606	2025-11-08	0	9.94	SERRAI	2025-11-07	24	12.7709	SERRAI
606	2025-11-09	0	14.14	SERRAI	2025-11-08	24	13.9635	SERRAI
606	2025-11-10	0	14.44	SERRAI	2025-11-09	24	14.8891	SERRAI
606	2025-11-11	0	13.24	SERRAI	2025-11-10	24	14.9049	SERRAI
606	2025-11-12	0	9.94	SERRAI	2025-11-11	24	10.819	SERRAI
606	2025-11-13	0	4.94	SERRAI	2025-11-12	24	8.57926	SERRAI
606	2025-11-14	0	5.44	SERRAI	2025-11-13	24	8.3964	SERRAI
606	2025-11-15	0	4.94	SERRAI	2025-11-14	24	7.49967	SERRAI
606	2025-11-16	0	5.24	SERRAI	2025-11-15	24	7.34366	SERRAI
606	2025-11-17	0	7.24	SERRAI	2025-11-16	24	8.7714	SERRAI
606	2025-11-18	0	9.94	SERRAI	2025-11-17	24	11.7841	SERRAI
606	2025-11-19	0	13.24	SERRAI	2025-11-18	24	13.5348	SERRAI
606	2025-11-20	0	13.24	SERRAI	2025-11-19	24	13.774	SERRAI
606	2025-11-21	0	11.94	SERRAI	2025-11-20	24	14.3148	SERRAI
613	2025-11-02	0	5.44	FLORINA	2025-11-01	24	9.89835	FLORINA
613	2025-11-03	0	5.74	FLORINA	2025-11-02	24	10.7528	FLORINA
613	2025-11-04	0	12.24	FLORINA	2025-11-03	24	12.2616	FLORINA
613	2025-11-05	0	7.44	FLORINA	2025-11-04	24	7.94889	FLORINA
613	2025-11-06	0	8.94	FLORINA	2025-11-05	24	9.04386	FLORINA
613	2025-11-07	0	8.74	FLORINA	2025-11-06	24	8.64688	FLORINA
613	2025-11-08	0	11.74	FLORINA	2025-11-07	24	10.56	FLORINA
613	2025-11-09	0	7.24	FLORINA	2025-11-08	24	10.7985	FLORINA
613	2025-11-10	0	10.64	FLORINA	2025-11-09	24	12.3227	FLORINA
613	2025-11-11	0	7.94	FLORINA	2025-11-10	24	10.487	FLORINA
613	2025-11-12	0	7.74	FLORINA	2025-11-11	24	7.78775	FLORINA
613	2025-11-13	0	-0.36	FLORINA	2025-11-12	24	6.90934	FLORINA
613	2025-11-14	0	0.94	FLORINA	2025-11-13	24	7.5253	FLORINA
613	2025-11-15	0	0.44	FLORINA	2025-11-14	24	7.73307	FLORINA
613	2025-11-16	0	-0.56	FLORINA	2025-11-15	24	7.28409	FLORINA
613	2025-11-17	0	1.74	FLORINA	2025-11-16	24	7.71671	FLORINA
613	2025-11-18	0	15.44	FLORINA	2025-11-17	24	14.0468	FLORINA
613	2025-11-19	0	11.44	FLORINA	2025-11-18	24	12.9225	FLORINA
613	2025-11-20	0	9.64	FLORINA	2025-11-19	24	12.2183	FLORINA
613	2025-11-21	0	8.74	FLORINA	2025-11-20	24	11.8734	FLORINA
613	2025-11-22	0	11.74	FLORINA	2025-11-21	24	11.1869	FLORINA
613	2025-11-23	0	8.64	FLORINA	2025-11-22	24	8.71135	FLORINA
613	2025-11-24	0	6.74	FLORINA	2025-11-23	24	4.27115	FLORINA
613	2025-11-25	0	5.24	FLORINA	2025-11-24	24	6.09293	FLORINA
613	2025-11-26	0	8.44	FLORINA	2025-11-25	24	8.39951	FLORINA
613	2025-11-27	0	8.44	FLORINA	2025-11-26	24	10.3396	FLORINA
613	2025-11-28	0	5.74	FLORINA	2025-11-27	24	7.80606	FLORINA
613	2025-11-29	0	4.24	FLORINA	2025-11-28	24	5.49137	FLORINA
613	2025-11-30	0	4.64	FLORINA	2025-11-29	24	3.9733	FLORINA
622	2025-11-02	0	10.74	THESSALONIKI (AIRPORT)	2025-11-01	24	12.9355	THESSALONIKI (AIRPORT)
622	2025-11-03	0	11.94	THESSALONIKI (AIRPORT)	2025-11-02	24	13.8075	THESSALONIKI (AIRPORT)
622	2025-11-04	0	14.24	THESSALONIKI (AIRPORT)	2025-11-03	24	15.5077	THESSALONIKI (AIRPORT)
622	2025-11-05	0	12.74	THESSALONIKI (AIRPORT)	2025-11-04	24	14.0524	THESSALONIKI (AIRPORT)
622	2025-11-06	0	13.44	THESSALONIKI (AIRPORT)	2025-11-05	24	12.9003	THESSALONIKI (AIRPORT)
622	2025-11-07	0	12.64	THESSALONIKI (AIRPORT)	2025-11-06	24	13.4955	THESSALONIKI (AIRPORT)
622	2025-11-08	0	14.44	THESSALONIKI (AIRPORT)	2025-11-07	24	13.6381	THESSALONIKI (AIRPORT)
622	2025-11-09	0	13.64	THESSALONIKI (AIRPORT)	2025-11-08	24	14.4713	THESSALONIKI (AIRPORT)
622	2025-11-10	0	16.44	THESSALONIKI (AIRPORT)	2025-11-09	24	15.7328	THESSALONIKI (AIRPORT)
622	2025-11-11	0	11.94	THESSALONIKI (AIRPORT)	2025-11-10	24	15.3024	THESSALONIKI (AIRPORT)
622	2025-11-12	0	14.24	THESSALONIKI (AIRPORT)	2025-11-11	24	13.1374	THESSALONIKI (AIRPORT)
622	2025-11-13	0	7.44	THESSALONIKI (AIRPORT)	2025-11-12	24	9.8234	THESSALONIKI (AIRPORT)
622	2025-11-14	0	6.94	THESSALONIKI (AIRPORT)	2025-11-13	24	9.31143	THESSALONIKI (AIRPORT)
622	2025-11-15	0	7.44	THESSALONIKI (AIRPORT)	2025-11-14	24	9.53189	THESSALONIKI (AIRPORT)
622	2025-11-16	0	7.94	THESSALONIKI (AIRPORT)	2025-11-15	24	9.53116	THESSALONIKI (AIRPORT)
622	2025-11-17	0	10.24	THESSALONIKI (AIRPORT)	2025-11-16	24	11.12	THESSALONIKI (AIRPORT)
622	2025-11-18	0	14.44	THESSALONIKI (AIRPORT)	2025-11-17	24	16.9843	THESSALONIKI (AIRPORT)
622	2025-11-19	0	15.74	THESSALONIKI (AIRPORT)	2025-11-18	24	18.3083	THESSALONIKI (AIRPORT)
622	2025-11-20	0	13.94	THESSALONIKI (AIRPORT)	2025-11-19	24	16.6773	THESSALONIKI (AIRPORT)
622	2025-11-21	0	18.24	THESSALONIKI (AIRPORT)	2025-11-20	24	16.4467	THESSALONIKI (AIRPORT)
622	2025-11-22	0	16.94	THESSALONIKI (AIRPORT)	2025-11-21	24	17.7181	THESSALONIKI (AIRPORT)
622	2025-11-23	0	16.44	THESSALONIKI (AIRPORT)	2025-11-22	24	15.1694	THESSALONIKI (AIRPORT)
622	2025-11-24	0	11.44	THESSALONIKI (AIRPORT)	2025-11-23	24	11.3405	THESSALONIKI (AIRPORT)
622	2025-11-25	0	7.64	THESSALONIKI (AIRPORT)	2025-11-24	24	9.19937	THESSALONIKI (AIRPORT)
622	2025-11-26	0	8.94	THESSALONIKI (AIRPORT)	2025-11-25	24	12.1085	THESSALONIKI (AIRPORT)
622	2025-11-27	0	12.64	THESSALONIKI (AIRPORT)	2025-11-26	24	16.2156	THESSALONIKI (AIRPORT)
622	2025-11-28	0	15.24	THESSALONIKI (AIRPORT)	2025-11-27	24	13.9623	THESSALONIKI (AIRPORT)
622	2025-11-29	0	10.24	THESSALONIKI (AIRPORT)	2025-11-28	24	11.9699	THESSALONIKI (AIRPORT)
622	2025-11-30	0	9.64	THESSALONIKI (AIRPORT)	2025-11-29	24	9.2731	THESSALONIKI (AIRPORT)
627	2025-11-02	0	10.24	ALEXANDROUPOLI (AIRPORT)	2025-11-01	24	13.6132	ALEXANDROUPOLI (AIRPORT)
627	2025-11-03	0	9.94	ALEXANDROUPOLI (AIRPORT)	2025-11-02	24	14.2548	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	0	10.94	ALEXANDROUPOLI (AIRPORT)	2025-11-03	24	14.5302	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	0	13.94	ALEXANDROUPOLI (AIRPORT)	2025-11-04	24	14.5612	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	0	12.94	ALEXANDROUPOLI (AIRPORT)	2025-11-05	24	12.8056	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	0	13.44	ALEXANDROUPOLI (AIRPORT)	2025-11-06	24	14.1166	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	0	15.94	ALEXANDROUPOLI (AIRPORT)	2025-11-07	24	15.1752	ALEXANDROUPOLI (AIRPORT)
627	2025-11-09	0	18.24	ALEXANDROUPOLI (AIRPORT)	2025-11-08	24	17.5299	ALEXANDROUPOLI (AIRPORT)
627	2025-11-10	0	15.44	ALEXANDROUPOLI (AIRPORT)	2025-11-09	24	16.9223	ALEXANDROUPOLI (AIRPORT)
627	2025-11-11	0	15.64	ALEXANDROUPOLI (AIRPORT)	2025-11-10	24	17.0934	ALEXANDROUPOLI (AIRPORT)
627	2025-11-12	0	13.24	ALEXANDROUPOLI (AIRPORT)	2025-11-11	24	14.0221	ALEXANDROUPOLI (AIRPORT)
627	2025-11-13	0	7.94	ALEXANDROUPOLI (AIRPORT)	2025-11-12	24	10.383	ALEXANDROUPOLI (AIRPORT)
627	2025-11-14	0	6.24	ALEXANDROUPOLI (AIRPORT)	2025-11-13	24	9.70304	ALEXANDROUPOLI (AIRPORT)
627	2025-11-15	0	7.94	ALEXANDROUPOLI (AIRPORT)	2025-11-14	24	10.0094	ALEXANDROUPOLI (AIRPORT)
627	2025-11-16	0	13.44	ALEXANDROUPOLI (AIRPORT)	2025-11-15	24	12.0614	ALEXANDROUPOLI (AIRPORT)
627	2025-11-17	0	13.94	ALEXANDROUPOLI (AIRPORT)	2025-11-16	24	17.203	ALEXANDROUPOLI (AIRPORT)
627	2025-11-18	0	19.24	ALEXANDROUPOLI (AIRPORT)	2025-11-17	24	18.8476	ALEXANDROUPOLI (AIRPORT)
627	2025-11-19	0	18.94	ALEXANDROUPOLI (AIRPORT)	2025-11-18	24	18.735	ALEXANDROUPOLI (AIRPORT)
627	2025-11-20	0	18.94	ALEXANDROUPOLI (AIRPORT)	2025-11-19	24	18.4459	ALEXANDROUPOLI (AIRPORT)
627	2025-11-21	0	18.64	ALEXANDROUPOLI (AIRPORT)	2025-11-20	24	18.1371	ALEXANDROUPOLI (AIRPORT)
627	2025-11-22	0	17.94	ALEXANDROUPOLI (AIRPORT)	2025-11-21	24	18.4711	ALEXANDROUPOLI (AIRPORT)
627	2025-11-23	0	18.74	ALEXANDROUPOLI (AIRPORT)	2025-11-22	24	18.1235	ALEXANDROUPOLI (AIRPORT)
627	2025-11-24	0	9.64	ALEXANDROUPOLI (AIRPORT)	2025-11-23	24	12.9997	ALEXANDROUPOLI (AIRPORT)
627	2025-11-25	0	4.94	ALEXANDROUPOLI (AIRPORT)	2025-11-24	24	8.84879	ALEXANDROUPOLI (AIRPORT)
627	2025-11-26	0	14.94	ALEXANDROUPOLI (AIRPORT)	2025-11-25	24	16.9659	ALEXANDROUPOLI (AIRPORT)
627	2025-11-27	0	17.24	ALEXANDROUPOLI (AIRPORT)	2025-11-26	24	16.9392	ALEXANDROUPOLI (AIRPORT)
627	2025-11-28	0	13.94	ALEXANDROUPOLI (AIRPORT)	2025-11-27	24	13.8559	ALEXANDROUPOLI (AIRPORT)
627	2025-11-29	0	13.64	ALEXANDROUPOLI (AIRPORT)	2025-11-28	24	13.6535	ALEXANDROUPOLI (AIRPORT)
627	2025-11-30	0	6.94	ALEXANDROUPOLI (AIRPORT)	2025-11-29	24	11.9635	ALEXANDROUPOLI (AIRPORT)
632	2025-11-02	0	9.24	KOZANI (AIRPORT)	2025-11-01	24	10.4394	KOZANI (AIRPORT)
632	2025-11-03	0	9.24	KOZANI (AIRPORT)	2025-11-02	24	11.2929	KOZANI (AIRPORT)
632	2025-11-04	0	12.64	KOZANI (AIRPORT)	2025-11-03	24	12.8144	KOZANI (AIRPORT)
632	2025-11-05	0	7.74	KOZANI (AIRPORT)	2025-11-04	24	8.90299	KOZANI (AIRPORT)
632	2025-11-06	0	10.14	KOZANI (AIRPORT)	2025-11-05	24	8.69229	KOZANI (AIRPORT)
