obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-02	3	5.74	SERRAI	2025-11-01	27	11.1066	SERRAI
606	2025-11-03	3	8.44	SERRAI	2025-11-02	27	11.4804	SERRAI
606	2025-11-04	3	11.44	SERRAI	2025-11-03	27	12.8764	SERRAI
606	2025-11-05	3	11.44	SERRAI	2025-11-04	27	12.0407	SERRAI
606	2025-11-06	3	11.64	SERRAI	2025-11-05	27	10.5622	SERRAI
606	2025-11-07	3	10.74	SERRAI	2025-11-06	27	12.6037	SERRAI
606	2025-11-08	3	9.64	SERRAI	2025-11-07	27	11.8022	SERRAI
606	2025-11-09	3	13.94	SERRAI	2025-11-08	27	12.3781	SERRAI
606	2025-11-10	3	13.74	SERRAI	2025-11-09	27	15.2184	SERRAI
606	2025-11-11	3	11.64	SERRAI	2025-11-10	27	11.4296	SERRAI
606	2025-11-12	3	7.74	SERRAI	2025-11-11	27	8.84781	SERRAI
606	2025-11-13	3	3.44	SERRAI	2025-11-12	27	8.01969	SERRAI
606	2025-11-14	3	4.24	SERRAI	2025-11-13	27	8.2211	SERRAI
606	2025-11-15	3	3.24	SERRAI	2025-11-14	27	8.20108	SERRAI
606	2025-11-16	3	3.64	SERRAI	2025-11-15	27	8.07852	SERRAI
606	2025-11-17	3	7.94	SERRAI	2025-11-16	27	9.18619	SERRAI
606	2025-11-18	3	9.94	SERRAI	2025-11-17	27	12.6383	SERRAI
606	2025-11-19	3	14.14	SERRAI	2025-11-18	27	13.9052	SERRAI
606	2025-11-20	3	12.44	SERRAI	2025-11-19	27	13.5745	SERRAI
606	2025-11-21	3	13.14	SERRAI	2025-11-20	27	15.2706	SERRAI
613	2025-11-02	3	2.94	FLORINA	2025-11-01	27	7.38394	FLORINA
613	2025-11-03	3	5.94	FLORINA	2025-11-02	27	7.70499	FLORINA
613	2025-11-04	3	11.94	FLORINA	2025-11-03	27	10.8285	FLORINA
613	2025-11-05	3	7.24	FLORINA	2025-11-04	27	7.26725	FLORINA
613	2025-11-06	3	8.74	FLORINA	2025-11-05	27	4.85807	FLORINA
613	2025-11-07	3	8.24	FLORINA	2025-11-06	27	8.26187	FLORINA
613	2025-11-09	3	8.24	FLORINA	2025-11-08	27	8.46598	FLORINA
613	2025-11-10	3	7.44	FLORINA	2025-11-09	27	11.0563	FLORINA
613	2025-11-11	3	8.44	FLORINA	2025-11-10	27	7.03604	FLORINA
613	2025-11-12	3	2.94	FLORINA	2025-11-11	27	4.51383	FLORINA
613	2025-11-13	3	-1.26	FLORINA	2025-11-12	27	3.95035	FLORINA
613	2025-11-14	3	-1.76	FLORINA	2025-11-13	27	4.83927	FLORINA
613	2025-11-15	3	-1.56	FLORINA	2025-11-14	27	4.11026	FLORINA
613	2025-11-16	3	-1.86	FLORINA	2025-11-15	27	3.56876	FLORINA
613	2025-11-17	3	2.64	FLORINA	2025-11-16	27	4.55923	FLORINA
613	2025-11-18	3	11.94	FLORINA	2025-11-17	27	9.9274	FLORINA
613	2025-11-20	3	9.74	FLORINA	2025-11-19	27	10.3831	FLORINA
613	2025-11-21	3	8.74	FLORINA	2025-11-20	27	9.42004	FLORINA
613	2025-11-22	3	10.74	FLORINA	2025-11-21	27	9.66591	FLORINA
613	2025-11-23	3	7.44	FLORINA	2025-11-22	27	4.08783	FLORINA
613	2025-11-24	3	3.74	FLORINA	2025-11-23	27	1.01578	FLORINA
613	2025-11-25	3	6.94	FLORINA	2025-11-24	27	4.91666	FLORINA
613	2025-11-26	3	9.94	FLORINA	2025-11-25	27	8.00754	FLORINA
613	2025-11-27	3	7.74	FLORINA	2025-11-26	27	8.93108	FLORINA
613	2025-11-28	3	4.94	FLORINA	2025-11-27	27	5.31891	FLORINA
613	2025-11-29	3	4.44	FLORINA	2025-11-28	27	3.81827	FLORINA
613	2025-11-30	3	3.94	FLORINA	2025-11-29	27	1.79898	FLORINA
