obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-02	18	12.24	SERRAI	2025-11-01	42	12.8869	SERRAI
606	2025-11-04	18	12.74	SERRAI	2025-11-03	42	13.0094	SERRAI
606	2025-11-05	18	13.44	SERRAI	2025-11-04	42	13.6129	SERRAI
606	2025-11-06	18	13.74	SERRAI	2025-11-05	42	13.3007	SERRAI
606	2025-11-07	18	12.94	SERRAI	2025-11-06	42	12.1256	SERRAI
606	2025-11-08	18	14.94	SERRAI	2025-11-07	42	14.4792	SERRAI
606	2025-11-09	18	16.74	SERRAI	2025-11-08	42	13.9887	SERRAI
606	2025-11-10	18	14.94	SERRAI	2025-11-09	42	13.9655	SERRAI
606	2025-11-11	18	14.94	SERRAI	2025-11-10	42	12.5536	SERRAI
606	2025-11-12	18	8.64	SERRAI	2025-11-11	42	10.4098	SERRAI
606	2025-11-13	18	8.74	SERRAI	2025-11-12	42	10.4906	SERRAI
606	2025-11-14	18	9.24	SERRAI	2025-11-13	42	10.2948	SERRAI
606	2025-11-15	18	9.14	SERRAI	2025-11-14	42	11.0207	SERRAI
606	2025-11-16	18	8.74	SERRAI	2025-11-15	42	11.1317	SERRAI
606	2025-11-17	18	11.24	SERRAI	2025-11-16	42	13.1571	SERRAI
606	2025-11-18	18	12.64	SERRAI	2025-11-17	42	15.5424	SERRAI
606	2025-11-19	18	13.74	SERRAI	2025-11-18	42	14.1881	SERRAI
606	2025-11-20	18	14.74	SERRAI	2025-11-19	42	15.4522	SERRAI
613	2025-11-02	18	10.14	FLORINA	2025-11-01	42	10.4464	FLORINA
613	2025-11-03	18	13.94	FLORINA	2025-11-02	42	11.5155	FLORINA
613	2025-11-04	18	8.64	FLORINA	2025-11-03	42	8.17935	FLORINA
613	2025-11-05	18	9.74	FLORINA	2025-11-04	42	8.33463	FLORINA
613	2025-11-06	18	9.44	FLORINA	2025-11-05	42	8.98819	FLORINA
613	2025-11-07	18	10.94	FLORINA	2025-11-06	42	9.14615	FLORINA
613	2025-11-08	18	11.74	FLORINA	2025-11-07	42	8.66178	FLORINA
613	2025-11-09	18	12.44	FLORINA	2025-11-08	42	12.5678	FLORINA
613	2025-11-10	18	9.24	FLORINA	2025-11-09	42	9.84635	FLORINA
613	2025-11-11	18	11.14	FLORINA	2025-11-10	42	9.6005	FLORINA
613	2025-11-12	18	3.14	FLORINA	2025-11-11	42	7.89615	FLORINA
613	2025-11-13	18	3.44	FLORINA	2025-11-12	42	7.88028	FLORINA
613	2025-11-14	18	3.14	FLORINA	2025-11-13	42	8.42276	FLORINA
613	2025-11-15	18	2.44	FLORINA	2025-11-14	42	8.30973	FLORINA
613	2025-11-16	18	5.94	FLORINA	2025-11-15	42	6.84561	FLORINA
613	2025-11-18	18	12.24	FLORINA	2025-11-17	42	11.5863	FLORINA
613	2025-11-19	18	10.94	FLORINA	2025-11-18	42	11.0465	FLORINA
613	2025-11-20	18	11.64	FLORINA	2025-11-19	42	11.4229	FLORINA
613	2025-11-21	18	10.94	FLORINA	2025-11-20	42	10.7239	FLORINA
613	2025-11-22	18	8.94	FLORINA	2025-11-21	42	9.00705	FLORINA
613	2025-11-23	18	7.94	FLORINA	2025-11-22	42	3.41495	FLORINA
613	2025-11-24	18	1.94	FLORINA	2025-11-23	42	2.94354	FLORINA
613	2025-11-25	18	9.24	FLORINA	2025-11-24	42	9.01411	FLORINA
613	2025-11-26	18	9.24	FLORINA	2025-11-25	42	9.07118	FLORINA
613	2025-11-27	18	8.64	FLORINA	2025-11-26	42	6.13666	FLORINA
613	2025-11-28	18	4.64	FLORINA	2025-11-27	42	4.99039	FLORINA
613	2025-11-29	18	4.74	FLORINA	2025-11-28	42	2.85318	FLORINA
613	2025-11-30	18	3.24	FLORINA	2025-11-29	42	2.73648	FLORINA
622	2025-11-02	18	14.44	THESSALONIKI (AIRPORT)	2025-11-01	42	14.6457	THESSALONIKI (AIRPORT)
