obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-11-01	3	6.94	SERRAI	2025-11-01	3	9.17813	SERRAI
606	2025-11-02	3	5.74	SERRAI	2025-11-02	3	10.4948	SERRAI
606	2025-11-03	3	8.44	SERRAI	2025-11-03	3	10.9215	SERRAI
606	2025-11-04	3	11.44	SERRAI	2025-11-04	3	13.0414	SERRAI
606	2025-11-05	3	11.44	SERRAI	2025-11-05	3	11.7174	SERRAI
606	2025-11-06	3	11.64	SERRAI	2025-11-06	3	12.2973	SERRAI
606	2025-11-07	3	10.74	SERRAI	2025-11-07	3	11.9128	SERRAI
606	2025-11-08	3	9.64	SERRAI	2025-11-08	3	12.2111	SERRAI
606	2025-11-09	3	13.94	SERRAI	2025-11-09	3	12.4076	SERRAI
606	2025-11-10	3	13.74	SERRAI	2025-11-10	3	15.3249	SERRAI
606	2025-11-11	3	11.64	SERRAI	2025-11-11	3	12.3227	SERRAI
606	2025-11-12	3	7.74	SERRAI	2025-11-12	3	8.74283	SERRAI
606	2025-11-13	3	3.44	SERRAI	2025-11-13	3	7.22306	SERRAI
606	2025-11-14	3	4.24	SERRAI	2025-11-14	3	7.2941	SERRAI
606	2025-11-15	3	3.24	SERRAI	2025-11-15	3	7.36881	SERRAI
606	2025-11-16	3	3.64	SERRAI	2025-11-16	3	7.78385	SERRAI
606	2025-11-17	3	7.94	SERRAI	2025-11-17	3	9.46085	SERRAI
606	2025-11-18	3	9.94	SERRAI	2025-11-18	3	12.2741	SERRAI
606	2025-11-19	3	14.14	SERRAI	2025-11-19	3	14.0992	SERRAI
606	2025-11-20	3	12.44	SERRAI	2025-11-20	3	13.5167	SERRAI
606	2025-11-21	3	13.14	SERRAI	2025-11-21	3	13.5898	SERRAI
613	2025-11-01	3	3.64	FLORINA	2025-11-01	3	7.60001	FLORINA
613	2025-11-02	3	2.94	FLORINA	2025-11-02	3	6.69107	FLORINA
613	2025-11-03	3	5.94	FLORINA	2025-11-03	3	7.45767	FLORINA
613	2025-11-04	3	11.94	FLORINA	2025-11-04	3	10.9525	FLORINA
613	2025-11-05	3	7.24	FLORINA	2025-11-05	3	7.38639	FLORINA
613	2025-11-06	3	8.74	FLORINA	2025-11-06	3	5.45059	FLORINA
613	2025-11-07	3	8.24	FLORINA	2025-11-07	3	7.85904	FLORINA
613	2025-11-09	3	8.24	FLORINA	2025-11-09	3	9.50626	FLORINA
613	2025-11-10	3	7.44	FLORINA	2025-11-10	3	10.4811	FLORINA
613	2025-11-11	3	8.44	FLORINA	2025-11-11	3	7.25626	FLORINA
613	2025-11-12	3	2.94	FLORINA	2025-11-12	3	4.68033	FLORINA
613	2025-11-13	3	-1.26	FLORINA	2025-11-13	3	3.35684	FLORINA
613	2025-11-14	3	-1.76	FLORINA	2025-11-14	3	4.18375	FLORINA
613	2025-11-15	3	-1.56	FLORINA	2025-11-15	3	3.24869	FLORINA
613	2025-11-16	3	-1.86	FLORINA	2025-11-16	3	2.87857	FLORINA
613	2025-11-17	3	2.64	FLORINA	2025-11-17	3	4.64249	FLORINA
613	2025-11-18	3	11.94	FLORINA	2025-11-18	3	10.2086	FLORINA
613	2025-11-20	3	9.74	FLORINA	2025-11-20	3	9.91318	FLORINA
613	2025-11-21	3	8.74	FLORINA	2025-11-21	3	9.25586	FLORINA
613	2025-11-22	3	10.74	FLORINA	2025-11-22	3	8.16049	FLORINA
613	2025-11-23	3	7.44	FLORINA	2025-11-23	3	5.6757	FLORINA
613	2025-11-24	3	3.74	FLORINA	2025-11-24	3	1.45979	FLORINA
613	2025-11-25	3	6.94	FLORINA	2025-11-25	3	3.63019	FLORINA
613	2025-11-26	3	9.94	FLORINA	2025-11-26	3	8.63617	FLORINA
613	2025-11-27	3	7.74	FLORINA	2025-11-27	3	8.88408	FLORINA
613	2025-11-28	3	4.94	FLORINA	2025-11-28	3	5.0368	FLORINA
613	2025-11-29	3	4.44	FLORINA	2025-11-29	3	4.07682	FLORINA
613	2025-11-30	3	3.94	FLORINA	2025-11-30	3	2.37125	FLORINA
622	2025-11-01	3	10.64	THESSALONIKI (AIRPORT)	2025-11-01	3	11.3305	THESSALONIKI (AIRPORT)
622	2025-11-02	3	9.74	THESSALONIKI (AIRPORT)	2025-11-02	3	11.1471	THESSALONIKI (AIRPORT)
622	2025-11-03	3	11.24	THESSALONIKI (AIRPORT)	2025-11-03	3	12.3795	THESSALONIKI (AIRPORT)
