obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	ecmwf_dates	ecmwf_temp_table_h	ecmwf_temp_table	ecmwf_station_names
606	2025-10-01	6	14.64	SERRAI	2025-10-01	6	14.8127	SERRAI
606	2025-10-02	6	12.74	SERRAI	2025-10-02	6	14.6842	SERRAI
606	2025-10-03	6	9.64	SERRAI	2025-10-03	6	11.4032	SERRAI
606	2025-10-04	6	8.24	SERRAI	2025-10-04	6	9.29557	SERRAI
606	2025-10-05	6	8.44	SERRAI	2025-10-05	6	10.7545	SERRAI
606	2025-10-06	6	12.94	SERRAI	2025-10-06	6	13.5258	SERRAI
606	2025-10-07	6	13.64	SERRAI	2025-10-07	6	11.518	SERRAI
606	2025-10-08	6	13.24	SERRAI	2025-10-08	6	10.5199	SERRAI
606	2025-10-09	6	12.44	SERRAI	2025-10-09	6	12.068	SERRAI
606	2025-10-10	6	12.94	SERRAI	2025-10-10	6	13.2633	SERRAI
606	2025-10-11	6	18.74	SERRAI	2025-10-11	6	13.7458	SERRAI
606	2025-10-12	6	10.94	SERRAI	2025-10-12	6	11.8053	SERRAI
606	2025-10-13	6	10.44	SERRAI	2025-10-13	6	12.4582	SERRAI
606	2025-10-14	6	9.74	SERRAI	2025-10-14	6	12.4875	SERRAI
606	2025-10-15	6	12.64	SERRAI	2025-10-15	6	12.7851	SERRAI
606	2025-10-16	6	11.94	SERRAI	2025-10-16	6	12.7487	SERRAI
606	2025-10-17	6	11.24	SERRAI	2025-10-17	6	13.1862	SERRAI
606	2025-10-18	6	13.94	SERRAI	2025-10-18	6	13.7528	SERRAI
606	2025-10-19	6	11.94	SERRAI	2025-10-19	6	12.6718	SERRAI
606	2025-10-20	6	10.44	SERRAI	2025-10-20	6	12.1737	SERRAI
606	2025-10-21	6	14.44	SERRAI	2025-10-21	6	13.4772	SERRAI
606	2025-10-22	6	12.94	SERRAI	2025-10-22	6	14.0536	SERRAI
606	2025-10-23	6	13.24	SERRAI	2025-10-23	6	13.8651	SERRAI
606	2025-10-24	6	14.94	SERRAI	2025-10-24	6	17.4015	SERRAI
606	2025-10-27	6	12.94	SERRAI	2025-10-27	6	15.9328	SERRAI
606	2025-10-28	6	7.74	SERRAI	2025-10-28	6	11.1813	SERRAI
606	2025-10-29	6	4.94	SERRAI	2025-10-29	6	8.98868	SERRAI
606	2025-10-30	6	4.74	SERRAI	2025-10-30	6	9.67887	SERRAI
606	2025-10-31	6	7.24	SERRAI	2025-10-31	6	10.2968	SERRAI
613	2025-10-01	6	11.44	FLORINA	2025-10-01	6	11.8683	FLORINA
613	2025-10-02	6	7.74	FLORINA	2025-10-02	6	7.48209	FLORINA
613	2025-10-03	6	3.74	FLORINA	2025-10-03	6	3.88761	FLORINA
613	2025-10-04	6	5.74	FLORINA	2025-10-04	6	4.36783	FLORINA
613	2025-10-05	6	6.24	FLORINA	2025-10-05	6	7.0817	FLORINA
613	2025-10-06	6	12.24	FLORINA	2025-10-06	6	11.976	FLORINA
613	2025-10-07	6	7.74	FLORINA	2025-10-07	6	7.32462	FLORINA
613	2025-10-08	6	7.44	FLORINA	2025-10-08	6	8.08048	FLORINA
613	2025-10-09	6	11.74	FLORINA	2025-10-09	6	9.03482	FLORINA
613	2025-10-10	6	7.14	FLORINA	2025-10-10	6	10.0329	FLORINA
613	2025-10-11	6	10.24	FLORINA	2025-10-11	6	10.2477	FLORINA
613	2025-10-12	6	11.14	FLORINA	2025-10-12	6	9.55338	FLORINA
613	2025-10-13	6	5.44	FLORINA	2025-10-13	6	8.63101	FLORINA
613	2025-10-14	6	10.64	FLORINA	2025-10-14	6	7.75016	FLORINA
613	2025-10-15	6	6.94	FLORINA	2025-10-15	6	9.48722	FLORINA
613	2025-10-16	6	10.74	FLORINA	2025-10-16	6	10.2995	FLORINA
613	2025-10-17	6	9.14	FLORINA	2025-10-17	6	9.986	FLORINA
613	2025-10-18	6	11.64	FLORINA	2025-10-18	6	11.789	FLORINA
