obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-10-02	15	13.44	SERRAI	2025-10-01	39	14.1769	SERRAI
606	2025-10-03	15	15.14	SERRAI	2025-10-02	39	14.838	SERRAI
606	2025-10-04	15	17.44	SERRAI	2025-10-03	39	15.9032	SERRAI
606	2025-10-05	15	21.14	SERRAI	2025-10-04	39	18.8095	SERRAI
606	2025-10-06	15	15.14	SERRAI	2025-10-05	39	13.86	SERRAI
606	2025-10-07	15	14.44	SERRAI	2025-10-06	39	16.0714	SERRAI
606	2025-10-08	15	15.94	SERRAI	2025-10-07	39	15.6698	SERRAI
606	2025-10-09	15	21.14	SERRAI	2025-10-08	39	18.8869	SERRAI
606	2025-10-10	15	21.44	SERRAI	2025-10-09	39	19.8131	SERRAI
606	2025-10-11	15	20.24	SERRAI	2025-10-10	39	18.2187	SERRAI
606	2025-10-12	15	20.24	SERRAI	2025-10-11	39	19.2546	SERRAI
606	2025-10-13	15	19.64	SERRAI	2025-10-12	39	18.3925	SERRAI
606	2025-10-14	15	19.64	SERRAI	2025-10-13	39	18.5175	SERRAI
606	2025-10-15	15	18.74	SERRAI	2025-10-14	39	17.5412	SERRAI
606	2025-10-16	15	18.14	SERRAI	2025-10-15	39	17.3983	SERRAI
606	2025-10-17	15	15.94	SERRAI	2025-10-16	39	15.3161	SERRAI
606	2025-10-18	15	16.64	SERRAI	2025-10-17	39	16.9662	SERRAI
606	2025-10-19	15	19.74	SERRAI	2025-10-18	39	17.6774	SERRAI
606	2025-10-20	15	18.44	SERRAI	2025-10-19	39	17.1859	SERRAI
606	2025-10-21	15	17.64	SERRAI	2025-10-20	39	16.4215	SERRAI
606	2025-10-22	15	19.24	SERRAI	2025-10-21	39	16.5358	SERRAI
606	2025-10-23	15	21.94	SERRAI	2025-10-22	39	20.0797	SERRAI
606	2025-10-26	15	17.64	SERRAI	2025-10-25	39	16.6369	SERRAI
606	2025-10-27	15	17.24	SERRAI	2025-10-26	39	17.6491	SERRAI
606	2025-10-28	15	17.44	SERRAI	2025-10-27	39	16.4699	SERRAI
606	2025-10-29	15	16.74	SERRAI	2025-10-28	39	16.3224	SERRAI
606	2025-10-30	15	17.44	SERRAI	2025-10-29	39	16.0724	SERRAI
606	2025-10-31	15	16.64	SERRAI	2025-10-30	39	16.0292	SERRAI
613	2025-10-02	15	6.74	FLORINA	2025-10-01	39	7.51969	FLORINA
613	2025-10-03	15	6.94	FLORINA	2025-10-02	39	6.93375	FLORINA
613	2025-10-04	15	11.74	FLORINA	2025-10-03	39	11.8173	FLORINA
613	2025-10-05	15	19.44	FLORINA	2025-10-04	39	16.5653	FLORINA
613	2025-10-06	15	8.14	FLORINA	2025-10-05	39	10.5788	FLORINA
613	2025-10-07	15	8.94	FLORINA	2025-10-06	39	9.16812	FLORINA
613	2025-10-08	15	10.24	FLORINA	2025-10-07	39	10.2314	FLORINA
613	2025-10-09	15	16.94	FLORINA	2025-10-08	39	14.7043	FLORINA
613	2025-10-10	15	19.44	FLORINA	2025-10-09	39	16.7614	FLORINA
613	2025-10-11	15	15.74	FLORINA	2025-10-10	39	14.1454	FLORINA
613	2025-10-12	15	15.74	FLORINA	2025-10-11	39	15.1706	FLORINA
613	2025-10-13	15	13.44	FLORINA	2025-10-12	39	14.7118	FLORINA
613	2025-10-14	15	15.44	FLORINA	2025-10-13	39	15.1708	FLORINA
613	2025-10-15	15	15.94	FLORINA	2025-10-14	39	14.6564	FLORINA
613	2025-10-16	15	12.14	FLORINA	2025-10-15	39	11.8261	FLORINA
613	2025-10-17	15	10.64	FLORINA	2025-10-16	39	11.5143	FLORINA
613	2025-10-18	15	16.64	FLORINA	2025-10-17	39	16.7504	FLORINA
613	2025-10-19	15	12.74	FLORINA	2025-10-18	39	13.5133	FLORINA
613	2025-10-20	15	15.14	FLORINA	2025-10-19	39	14.3109	FLORINA
613	2025-10-21	15	15.74	FLORINA	2025-10-20	39	14.8024	FLORINA
