obs_codes	obs_dates	obs_temp_table_h	obs_temp_table	obs_station_names	icon_dates	icon_temp_table_h	icon_temp_table	icon_station_names
606	2025-11-02	12	21.44	SERRAI	2025-11-01	36	19.1496	SERRAI
606	2025-11-03	12	22.74	SERRAI	2025-11-02	36	18.3991	SERRAI
606	2025-11-04	12	14.64	SERRAI	2025-11-03	36	13.4023	SERRAI
606	2025-11-05	12	18.44	SERRAI	2025-11-04	36	13.331	SERRAI
606	2025-11-06	12	17.74	SERRAI	2025-11-05	36	15.986	SERRAI
606	2025-11-07	12	16.74	SERRAI	2025-11-06	36	16.9176	SERRAI
606	2025-11-08	12	15.44	SERRAI	2025-11-07	36	16.3229	SERRAI
606	2025-11-09	12	19.24	SERRAI	2025-11-08	36	17.7389	SERRAI
606	2025-11-10	12	15.94	SERRAI	2025-11-09	36	17.1488	SERRAI
606	2025-11-11	12	19.74	SERRAI	2025-11-10	36	19.2167	SERRAI
606	2025-11-12	12	17.74	SERRAI	2025-11-11	36	16.443	SERRAI
606	2025-11-13	12	15.94	SERRAI	2025-11-12	36	15.9941	SERRAI
606	2025-11-14	12	16.94	SERRAI	2025-11-13	36	15.7025	SERRAI
606	2025-11-15	12	17.24	SERRAI	2025-11-14	36	15.3839	SERRAI
606	2025-11-16	12	17.74	SERRAI	2025-11-15	36	15.3573	SERRAI
606	2025-11-17	12	15.64	SERRAI	2025-11-16	36	15.5058	SERRAI
606	2025-11-18	12	13.44	SERRAI	2025-11-17	36	15.661	SERRAI
606	2025-11-19	12	14.44	SERRAI	2025-11-18	36	15.2641	SERRAI
606	2025-11-20	12	16.24	SERRAI	2025-11-19	36	19.6916	SERRAI
606	2025-11-24	12	15.74	SERRAI	2025-11-23	36	14.6264	SERRAI
606	2025-11-25	12	11.64	SERRAI	2025-11-24	36	12.6455	SERRAI
606	2025-11-26	12	18.74	SERRAI	2025-11-25	36	17.9591	SERRAI
606	2025-11-27	12	18.24	SERRAI	2025-11-26	36	16.7672	SERRAI
606	2025-11-28	12	12.64	SERRAI	2025-11-27	36	14.8459	SERRAI
613	2025-11-02	12	21.44	FLORINA	2025-11-01	36	18.4396	FLORINA
613	2025-11-03	12	19.74	FLORINA	2025-11-02	36	18.028	FLORINA
613	2025-11-04	12	8.94	FLORINA	2025-11-03	36	10.0605	FLORINA
613	2025-11-05	12	10.74	FLORINA	2025-11-04	36	10.0233	FLORINA
613	2025-11-06	12	12.14	FLORINA	2025-11-05	36	13.0504	FLORINA
613	2025-11-07	12	13.94	FLORINA	2025-11-06	36	16.3317	FLORINA
613	2025-11-08	12	15.94	FLORINA	2025-11-07	36	15.9606	FLORINA
613	2025-11-09	12	15.94	FLORINA	2025-11-08	36	15.8268	FLORINA
613	2025-11-10	12	12.24	FLORINA	2025-11-09	36	15.766	FLORINA
613	2025-11-11	12	14.44	FLORINA	2025-11-10	36	14.0956	FLORINA
613	2025-11-12	12	14.74	FLORINA	2025-11-11	36	13.3112	FLORINA
613	2025-11-13	12	15.44	FLORINA	2025-11-12	36	13.3817	FLORINA
613	2025-11-14	12	15.44	FLORINA	2025-11-13	36	13.767	FLORINA
613	2025-11-15	12	15.64	FLORINA	2025-11-14	36	13.6125	FLORINA
613	2025-11-16	12	16.44	FLORINA	2025-11-15	36	14.0849	FLORINA
613	2025-11-17	12	19.64	FLORINA	2025-11-16	36	17.7441	FLORINA
613	2025-11-18	12	13.74	FLORINA	2025-11-17	36	16.7802	FLORINA
613	2025-11-19	12	10.44	FLORINA	2025-11-18	36	13.6518	FLORINA
613	2025-11-20	12	17.44	FLORINA	2025-11-19	36	17.3175	FLORINA
613	2025-11-21	12	13.94	FLORINA	2025-11-20	36	17.0313	FLORINA
613	2025-11-22	12	14.74	FLORINA	2025-11-21	36	15.188	FLORINA
613	2025-11-23	12	12.64	FLORINA	2025-11-22	36	11.6598	FLORINA
613	2025-11-24	12	11.74	FLORINA	2025-11-23	36	9.83536	FLORINA
613	2025-11-25	12	11.14	FLORINA	2025-11-24	36	12.0683	FLORINA
613	2025-11-26	12	13.44	FLORINA	2025-11-25	36	12.1056	FLORINA
613	2025-11-27	12	10.24	FLORINA	2025-11-26	36	11.7184	FLORINA
613	2025-11-28	12	5.24	FLORINA	2025-11-27	36	7.24039	FLORINA
613	2025-11-29	12	7.14	FLORINA	2025-11-28	36	8.07047	FLORINA
613	2025-11-30	12	9.44	FLORINA	2025-11-29	36	8.39151	FLORINA
622	2025-11-02	12	18.94	THESSALONIKI (AIRPORT)	2025-11-01	36	17.9103	THESSALONIKI (AIRPORT)
622	2025-11-03	12	19.44	THESSALONIKI (AIRPORT)	2025-11-02	36	17.7702	THESSALONIKI (AIRPORT)
622	2025-11-04	12	15.94	THESSALONIKI (AIRPORT)	2025-11-03	36	13.9735	THESSALONIKI (AIRPORT)
622	2025-11-05	12	16.44	THESSALONIKI (AIRPORT)	2025-11-04	36	15.0937	THESSALONIKI (AIRPORT)
622	2025-11-06	12	16.74	THESSALONIKI (AIRPORT)	2025-11-05	36	15.4167	THESSALONIKI (AIRPORT)
622	2025-11-07	12	18.64	THESSALONIKI (AIRPORT)	2025-11-06	36	16.8297	THESSALONIKI (AIRPORT)
622	2025-11-08	12	18.94	THESSALONIKI (AIRPORT)	2025-11-07	36	17.8854	THESSALONIKI (AIRPORT)
622	2025-11-09	12	18.44	THESSALONIKI (AIRPORT)	2025-11-08	36	18.0212	THESSALONIKI (AIRPORT)
622	2025-11-10	12	18.44	THESSALONIKI (AIRPORT)	2025-11-09	36	16.474	THESSALONIKI (AIRPORT)
622	2025-11-11	12	18.64	THESSALONIKI (AIRPORT)	2025-11-10	36	18.4618	THESSALONIKI (AIRPORT)
622	2025-11-12	12	17.94	THESSALONIKI (AIRPORT)	2025-11-11	36	17.0641	THESSALONIKI (AIRPORT)
622	2025-11-13	12	15.94	THESSALONIKI (AIRPORT)	2025-11-12	36	16.2294	THESSALONIKI (AIRPORT)
622	2025-11-14	12	18.44	THESSALONIKI (AIRPORT)	2025-11-13	36	15.9223	THESSALONIKI (AIRPORT)
622	2025-11-15	12	16.24	THESSALONIKI (AIRPORT)	2025-11-14	36	15.256	THESSALONIKI (AIRPORT)
622	2025-11-16	12	15.94	THESSALONIKI (AIRPORT)	2025-11-15	36	15.2216	THESSALONIKI (AIRPORT)
622	2025-11-17	12	15.74	THESSALONIKI (AIRPORT)	2025-11-16	36	16.0321	THESSALONIKI (AIRPORT)
622	2025-11-18	12	17.24	THESSALONIKI (AIRPORT)	2025-11-17	36	18.873	THESSALONIKI (AIRPORT)
622	2025-11-19	12	15.94	THESSALONIKI (AIRPORT)	2025-11-18	36	18.6703	THESSALONIKI (AIRPORT)
622	2025-11-20	12	20.94	THESSALONIKI (AIRPORT)	2025-11-19	36	20.4914	THESSALONIKI (AIRPORT)
622	2025-11-21	12	19.44	THESSALONIKI (AIRPORT)	2025-11-20	36	19.4913	THESSALONIKI (AIRPORT)
622	2025-11-22	12	21.44	THESSALONIKI (AIRPORT)	2025-11-21	36	20.1226	THESSALONIKI (AIRPORT)
622	2025-11-23	12	17.94	THESSALONIKI (AIRPORT)	2025-11-22	36	17.2096	THESSALONIKI (AIRPORT)
622	2025-11-24	12	15.44	THESSALONIKI (AIRPORT)	2025-11-23	36	13.8334	THESSALONIKI (AIRPORT)
622	2025-11-25	12	13.44	THESSALONIKI (AIRPORT)	2025-11-24	36	13.8887	THESSALONIKI (AIRPORT)
622	2025-11-26	12	16.74	THESSALONIKI (AIRPORT)	2025-11-25	36	18.4982	THESSALONIKI (AIRPORT)
622	2025-11-27	12	15.74	THESSALONIKI (AIRPORT)	2025-11-26	36	16.1276	THESSALONIKI (AIRPORT)
622	2025-11-28	12	13.74	THESSALONIKI (AIRPORT)	2025-11-27	36	13.633	THESSALONIKI (AIRPORT)
622	2025-11-29	12	14.24	THESSALONIKI (AIRPORT)	2025-11-28	36	13.5089	THESSALONIKI (AIRPORT)
622	2025-11-30	12	13.44	THESSALONIKI (AIRPORT)	2025-11-29	36	12.9179	THESSALONIKI (AIRPORT)
624	2025-11-02	12	19.44	CHRYSOPOULI (AIRPORT)	2025-11-01	36	19.799	CHRYSOPOULI (AIRPORT)
624	2025-11-03	12	19.44	CHRYSOPOULI (AIRPORT)	2025-11-02	36	19.3044	CHRYSOPOULI (AIRPORT)
624	2025-11-04	12	14.74	CHRYSOPOULI (AIRPORT)	2025-11-03	36	16.0653	CHRYSOPOULI (AIRPORT)
624	2025-11-05	12	15.64	CHRYSOPOULI (AIRPORT)	2025-11-04	36	15.9823	CHRYSOPOULI (AIRPORT)
624	2025-11-06	12	13.64	CHRYSOPOULI (AIRPORT)	2025-11-05	36	15.36	CHRYSOPOULI (AIRPORT)
624	2025-11-07	12	16.44	CHRYSOPOULI (AIRPORT)	2025-11-06	36	17.8024	CHRYSOPOULI (AIRPORT)
624	2025-11-08	12	18.64	CHRYSOPOULI (AIRPORT)	2025-11-07	36	16.8815	CHRYSOPOULI (AIRPORT)
624	2025-11-09	12	20.64	CHRYSOPOULI (AIRPORT)	2025-11-08	36	19.3278	CHRYSOPOULI (AIRPORT)
624	2025-11-10	12	17.24	CHRYSOPOULI (AIRPORT)	2025-11-09	36	17.5043	CHRYSOPOULI (AIRPORT)
624	2025-11-11	12	19.74	CHRYSOPOULI (AIRPORT)	2025-11-10	36	19.4872	CHRYSOPOULI (AIRPORT)
624	2025-11-12	12	17.74	CHRYSOPOULI (AIRPORT)	2025-11-11	36	17.3258	CHRYSOPOULI (AIRPORT)
624	2025-11-13	12	17.44	CHRYSOPOULI (AIRPORT)	2025-11-12	36	17.4501	CHRYSOPOULI (AIRPORT)
